Amillepora25337	Translation, ribosomal structure and biogenesis
Amillepora25347	Signal transduction mechanisms
Amillepora25348	Signal transduction mechanisms
Amillepora25350	Signal transduction mechanisms
Amillepora25356	Cytoskeleton
Amillepora25355	RNA processing and modification
Amillepora25360	Transcription
Amillepora25367	Cell cycle control, cell division, chromosome partitioning
Amillepora25369	Extracellular structures
Amillepora25373	Cell wall/membrane/envelope biogenesis
Amillepora25378	Carbohydrate transport and metabolism
Amillepora25384	Secondary metabolites biosynthesis, transport and catabolism
Amillepora25376	Carbohydrate transport and metabolism
Amillepora25383	Secondary metabolites biosynthesis, transport and catabolism
Amillepora25382	Intracellular trafficking, secretion, and vesicular transport
Amillepora25390	Signal transduction mechanisms
Amillepora25385	Secondary metabolites biosynthesis, transport and catabolism
Amillepora25386	Replication, recombination and repair
Amillepora25389	Secondary metabolites biosynthesis, transport and catabolism
Amillepora25395	Posttranslational modification, protein turnover, chaperones
Amillepora25392	Lipid transport and metabolism
Amillepora15094	Signal transduction mechanisms
Amillepora15088	RNA processing and modification
Amillepora15092	Transcription
Amillepora15112	Carbohydrate transport and metabolism
Amillepora15110	Lipid transport and metabolism
Amillepora15105	Signal transduction mechanisms
Amillepora15108	Transcription
Amillepora15115	Secondary metabolites biosynthesis, transport and catabolism
Amillepora15120	Carbohydrate transport and metabolism
Amillepora15119	Transcription
Amillepora15114	Signal transduction mechanisms
Amillepora15111	RNA processing and modification
Amillepora15124	Transcription
Amillepora15127	Secondary metabolites biosynthesis, transport and catabolism
Amillepora15128	Carbohydrate transport and metabolism
Amillepora15121	Translation, ribosomal structure and biogenesis
Amillepora15130	RNA processing and modification
Amillepora15123	Energy production and conversion
Amillepora15139	Transcription
Amillepora15136	RNA processing and modification
Amillepora15141	RNA processing and modification
Amillepora15135	Translation, ribosomal structure and biogenesis
Amillepora15132	RNA processing and modification
Amillepora15142	Cytoskeleton
Amillepora15137	Transcription
Amillepora15149	Signal transduction mechanisms
Amillepora15144	Translation, ribosomal structure and biogenesis
Amillepora15147	Lipid transport and metabolism
Amillepora15145	Secondary metabolites biosynthesis, transport and catabolism
Amillepora15146	Replication, recombination and repair
Amillepora15148	Posttranslational modification, protein turnover, chaperones
Amillepora15151	Secondary metabolites biosynthesis, transport and catabolism
Amillepora15158	Signal transduction mechanisms
Amillepora15164	RNA processing and modification
Amillepora14866	Carbohydrate transport and metabolism
Amillepora14874	Intracellular trafficking, secretion, and vesicular transport
Amillepora14869	Energy production and conversion
Amillepora15157	Carbohydrate transport and metabolism
Amillepora15161	Chromatin structure and dynamics
Amillepora15159	Transcription
Amillepora15156	Nucleotide transport and metabolism
Amillepora15162	Posttranslational modification, protein turnover, chaperones
Amillepora15154	Intracellular trafficking, secretion, and vesicular transport
Amillepora15155	Replication, recombination and repair
Amillepora15153	Intracellular trafficking, secretion, and vesicular transport
Amillepora15165	RNA processing and modification
Amillepora15167	Signal transduction mechanisms
Amillepora15174	Coenzyme transport and metabolism
Amillepora15171	Transcription
Amillepora15172	Replication, recombination and repair
Amillepora15166	RNA processing and modification
Amillepora15180	Posttranslational modification, protein turnover, chaperones
Amillepora15182	Posttranslational modification, protein turnover, chaperones
Amillepora15178	Posttranslational modification, protein turnover, chaperones
Amillepora15177	Signal transduction mechanisms
Amillepora15185	Posttranslational modification, protein turnover, chaperones
Amillepora15188	Transcription
Amillepora15189	Signal transduction mechanisms
Amillepora15194	Cytoskeleton
Amillepora15196	Signal transduction mechanisms
Amillepora15197	Replication, recombination and repair
Amillepora15205	Amino acid transport and metabolism
Amillepora15202	Posttranslational modification, protein turnover, chaperones
Amillepora15198	Lipid transport and metabolism
Amillepora15219	Transcription
Amillepora15222	Replication, recombination and repair
Amillepora15229	Posttranslational modification, protein turnover, chaperones
Amillepora14867	Nucleotide transport and metabolism
Amillepora14881	Replication, recombination and repair
Amillepora14880	Inorganic ion transport and metabolism
Amillepora14876	Signal transduction mechanisms
Amillepora14878	Replication, recombination and repair
Amillepora14889	Intracellular trafficking, secretion, and vesicular transport
Amillepora15230	Posttranslational modification, protein turnover, chaperones
Amillepora15226	Cytoskeleton
Amillepora15243	Secondary metabolites biosynthesis, transport and catabolism
Amillepora15241	Translation, ribosomal structure and biogenesis
Amillepora15239	Signal transduction mechanisms
Amillepora15242	Signal transduction mechanisms
Amillepora15237	Lipid transport and metabolism
Amillepora15245	Amino acid transport and metabolism
Amillepora15256	Replication, recombination and repair
Amillepora15260	Translation, ribosomal structure and biogenesis
Amillepora15255	Replication, recombination and repair
Amillepora15257	Amino acid transport and metabolism
Amillepora15259	Amino acid transport and metabolism
Amillepora15268	Posttranslational modification, protein turnover, chaperones
Amillepora15261	Amino acid transport and metabolism
Amillepora15281	Signal transduction mechanisms
Amillepora15272	Replication, recombination and repair
Amillepora15271	Amino acid transport and metabolism
Amillepora15279	Secondary metabolites biosynthesis, transport and catabolism
Amillepora15284	RNA processing and modification
Amillepora15289	Signal transduction mechanisms
Amillepora15291	Posttranslational modification, protein turnover, chaperones
Amillepora15285	Transcription
Amillepora15286	Cell cycle control, cell division, chromosome partitioning
Amillepora15294	RNA processing and modification
Amillepora15295	Posttranslational modification, protein turnover, chaperones
Amillepora15297	Extracellular structures
Amillepora15305	Posttranslational modification, protein turnover, chaperones
Amillepora15301	Intracellular trafficking, secretion, and vesicular transport
Amillepora15303	Signal transduction mechanisms
Amillepora15299	Signal transduction mechanisms
Amillepora15312	Cell cycle control, cell division, chromosome partitioning
Amillepora15306	Replication, recombination and repair
Amillepora15310	Intracellular trafficking, secretion, and vesicular transport
Amillepora14882	Amino acid transport and metabolism
Amillepora14883	Amino acid transport and metabolism
Amillepora14888	Cell wall/membrane/envelope biogenesis
Amillepora14887	Cytoskeleton
Amillepora15316	Signal transduction mechanisms
Amillepora15315	RNA processing and modification
Amillepora15317	Lipid transport and metabolism
Amillepora15313	Signal transduction mechanisms
Amillepora15326	Secondary metabolites biosynthesis, transport and catabolism
Amillepora15323	Lipid transport and metabolism
Amillepora15328	Amino acid transport and metabolism
Amillepora15322	Transcription
Amillepora15332	Replication, recombination and repair
Amillepora15321	Inorganic ion transport and metabolism
Amillepora15333	Nucleotide transport and metabolism
Amillepora15335	Signal transduction mechanisms
Amillepora15336	Posttranslational modification, protein turnover, chaperones
Amillepora15338	Signal transduction mechanisms
Amillepora15346	Signal transduction mechanisms
Amillepora15339	Cytoskeleton
Amillepora15344	Cytoskeleton
Amillepora15340	Cytoskeleton
Amillepora15347	Coenzyme transport and metabolism
Amillepora15348	Inorganic ion transport and metabolism
Amillepora15351	Replication, recombination and repair
Amillepora15353	Carbohydrate transport and metabolism
Amillepora15349	Lipid transport and metabolism
Amillepora15364	Nucleotide transport and metabolism
Amillepora15363	Posttranslational modification, protein turnover, chaperones
Amillepora15369	Posttranslational modification, protein turnover, chaperones
Amillepora15375	Cell wall/membrane/envelope biogenesis
Amillepora15376	Signal transduction mechanisms
Amillepora15373	Posttranslational modification, protein turnover, chaperones
Amillepora15377	Replication, recombination and repair
Amillepora15380	Lipid transport and metabolism
Amillepora15379	Signal transduction mechanisms
Amillepora14891	Intracellular trafficking, secretion, and vesicular transport
Amillepora14886	Posttranslational modification, protein turnover, chaperones
Amillepora14894	Posttranslational modification, protein turnover, chaperones
Amillepora14897	Cytoskeleton
Amillepora14901	Energy production and conversion
Amillepora15382	Lipid transport and metabolism
Amillepora15378	Translation, ribosomal structure and biogenesis
Amillepora15387	RNA processing and modification
Amillepora15385	Lipid transport and metabolism
Amillepora15386	Transcription
Amillepora15384	Lipid transport and metabolism
Amillepora15391	Extracellular structures
Amillepora15392	Inorganic ion transport and metabolism
Amillepora15393	RNA processing and modification
Amillepora15400	Signal transduction mechanisms
Amillepora15397	RNA processing and modification
Amillepora15401	RNA processing and modification
Amillepora15406	Signal transduction mechanisms
Amillepora15407	Transcription
Amillepora15408	Carbohydrate transport and metabolism
Amillepora15405	Replication, recombination and repair
Amillepora15412	Signal transduction mechanisms
Amillepora15415	Signal transduction mechanisms
Amillepora15414	Signal transduction mechanisms
Amillepora15410	Amino acid transport and metabolism
Amillepora15409	Signal transduction mechanisms
Amillepora15416	Transcription
Amillepora15429	Posttranslational modification, protein turnover, chaperones
Amillepora15431	Replication, recombination and repair
Amillepora15438	Signal transduction mechanisms
Amillepora15434	Posttranslational modification, protein turnover, chaperones
Amillepora15442	RNA processing and modification
Amillepora15457	Intracellular trafficking, secretion, and vesicular transport
Amillepora15452	Transcription
Amillepora15451	Energy production and conversion
Amillepora15456	Carbohydrate transport and metabolism
Amillepora14903	Amino acid transport and metabolism
Amillepora14914	Intracellular trafficking, secretion, and vesicular transport
Amillepora14902	Translation, ribosomal structure and biogenesis
Amillepora14908	Signal transduction mechanisms
Amillepora14900	Translation, ribosomal structure and biogenesis
Amillepora15449	Transcription
Amillepora15461	Intracellular trafficking, secretion, and vesicular transport
Amillepora15466	Nucleotide transport and metabolism
Amillepora15459	Posttranslational modification, protein turnover, chaperones
Amillepora15460	Posttranslational modification, protein turnover, chaperones
Amillepora15484	Chromatin structure and dynamics
Amillepora15506	Replication, recombination and repair
Amillepora15504	Energy production and conversion
Amillepora15510	Signal transduction mechanisms
Amillepora15511	Replication, recombination and repair
Amillepora15512	Inorganic ion transport and metabolism
Amillepora15521	Transcription
Amillepora15520	Transcription
Amillepora15522	Amino acid transport and metabolism
Amillepora15523	Transcription
Amillepora15527	Posttranslational modification, protein turnover, chaperones
Amillepora14915	Signal transduction mechanisms
Amillepora15526	Cell cycle control, cell division, chromosome partitioning
Amillepora15531	Cytoskeleton
Amillepora15532	Cell cycle control, cell division, chromosome partitioning
Amillepora15525	Chromatin structure and dynamics
Amillepora15536	Signal transduction mechanisms
Amillepora15538	Transcription
Amillepora15544	Signal transduction mechanisms
Amillepora15547	Replication, recombination and repair
Amillepora15541	Translation, ribosomal structure and biogenesis
Amillepora15549	Replication, recombination and repair
Amillepora15546	Intracellular trafficking, secretion, and vesicular transport
Amillepora15551	Transcription
Amillepora15564	Transcription
Amillepora15576	Nucleotide transport and metabolism
Amillepora15574	Cytoskeleton
Amillepora15572	Replication, recombination and repair
Amillepora15573	Carbohydrate transport and metabolism
Amillepora15578	Signal transduction mechanisms
Amillepora15581	RNA processing and modification
Amillepora15580	RNA processing and modification
Amillepora15589	Inorganic ion transport and metabolism
Amillepora15588	Secondary metabolites biosynthesis, transport and catabolism
Amillepora15587	Secondary metabolites biosynthesis, transport and catabolism
Amillepora15593	Inorganic ion transport and metabolism
Amillepora14928	Amino acid transport and metabolism
