gene,redMembership
Amillepora10202,-0.4250851396601802
Amillepora34506,-0.1213123692157772
Amillepora13269,0.047104852955789006
Amillepora34829,0.1041057792433973
Amillepora18076,0.7150562063047938
Amillepora25347,-0.04770410400371104
Amillepora01510,-0.1330161633109519
Amillepora13936,0.25971732307441475
Amillepora34863,-0.30315612104676154
Amillepora06816,0.07491622400748546
Amillepora03485,-0.0956525548945258
Amillepora25322,0.03522437935549669
Amillepora05194,-0.08625572234855415
Amillepora20314,0.06025051259201939
Amillepora24267,0.07724054182940607
Amillepora16402,-0.16652278511040947
Amillepora30996,-0.04342086347401078
Amillepora25681,-0.052802233444467446
Amillepora25960,0.025258190030046868
Amillepora16860,-0.18060014691069362
Amillepora23199,0.17273045150767105
Amillepora08623,0.3450630677111308
Amillepora00841,-0.4181607399149533
Amillepora06759,0.114196548956777
Amillepora24449,-0.02000878393525601
Amillepora18137,0.28545932750468195
Amillepora07620,-0.28190751514245926
Amillepora12230,-0.1855563709990801
Amillepora18045,0.12734419122781432
Amillepora10855,-0.0938550706974838
Amillepora14700,-0.6052214998305598
Amillepora18521,0.049455393576495615
Amillepora36411,-0.4096622262445464
Amillepora04936,-0.5863612578086185
Amillepora06081,-0.36001413221857476
Amillepora33263,0.0430507905085616
Amillepora13333,-0.24030659506149657
Amillepora13090,-0.005041325550656938
Amillepora24526,0.04242956838759429
Amillepora08868,-0.41887533553858
Amillepora07285,0.19268785689124263
Amillepora19618,0.2442387067912766
Amillepora35419,-0.07161674357198639
Amillepora13220,-0.12615566517171037
Amillepora20995,0.03597814835596495
Amillepora34871,0.007520513425628175
Amillepora16763,-0.0896337517930658
Amillepora08011,-0.025758162111885995
Amillepora02810,-0.18303634492939475
Amillepora10705,-0.12435689678906862
Amillepora10214,-0.025980477254132807
Amillepora06398,0.005574095945812495
Amillepora04338,-0.5570796870855625
Amillepora09128,-0.07746327215644944
Amillepora15242,0.5503386720449847
Amillepora26867,0.5748926467334796
Amillepora17944,0.07026837123871817
Amillepora09579,-0.17142347575075786
Amillepora30074,0.077521995062665
Amillepora04505,-0.3829361245794773
Amillepora21658,-0.1906806345863016
Amillepora00803,-0.09584685971656778
Amillepora14436,0.01861531237114005
Amillepora05389,-0.10679201961656545
Amillepora11282,0.16122326549165353
Amillepora20543,-0.32761443339183965
Amillepora01511,-0.13283246173753538
Amillepora27307,0.36214272142578136
Amillepora10110,0.1872254936695994
Amillepora12447,-0.399878147630485
Amillepora09663,0.22689060966387026
Amillepora07067,0.297254550886653
Amillepora25811,-0.004736817716677915
Amillepora25318,0.08878742770042765
Amillepora25737,-0.3634570786783316
Amillepora36821,0.0879445282609842
Amillepora06273,-0.03316424383538759
Amillepora07135,-0.03205238665511537
Amillepora17136,0.07600593789274285
Amillepora08784,-0.08342276446159343
Amillepora00141,-0.5163075380170827
Amillepora15292,-0.5380434608250909
Amillepora20968,-0.10676193065946805
Amillepora16099,-0.029045990706155607
Amillepora22041,-0.5324990522881204
Amillepora14167,-0.2515881936555118
Amillepora21111,-0.2592392190424298
Amillepora12541,-0.15746913880204425
Amillepora26615,-0.22484966683351992
Amillepora00950,0.007862874254841144
Amillepora23584,0.148792988743223
Amillepora00761,-0.1624683027208988
Amillepora13039,-0.30740392781965464
Amillepora05861,-0.4393624939921926
Amillepora13549,-0.3342386976743826
Amillepora21003,0.20639599749009388
Amillepora30961,0.03103558693170152
Amillepora29697,-0.17016921082073388
Amillepora05858,-0.10047758924339695
Amillepora37016,0.1872647692803161
Amillepora25071,-0.043327574765301344
Amillepora04056,-0.1497497111130901
Amillepora18061,0.40431343209518356
Amillepora01081,-0.10243736139783767
Amillepora05088,0.08640986881583992
Amillepora24309,-0.44546974755869617
Amillepora24451,0.023216012813783993
Amillepora04922,-0.3598662083928682
Amillepora21098,-0.42404756718129377
Amillepora05672,-0.40585965473033175
Amillepora19769,-0.022783331435785606
Amillepora05855,0.026684600628975673
Amillepora06943,0.015070379302079925
Amillepora20627,-0.08718976127584956
Amillepora10594,-0.35516982680767123
Amillepora06817,0.3577181708847324
Amillepora15482,0.08223741230100698
Amillepora19848,-0.37909566362261227
Amillepora23669,0.05497140656042155
Amillepora19736,-0.2336209708471044
Amillepora27388,-0.17419718797995803
Amillepora01579,-0.08417982044268962
Amillepora00579,-0.06839253631751721
Amillepora04063,-0.2533715528593573
Amillepora24389,-0.3864069050069615
Amillepora13546,-0.3659627015368664
Amillepora15398,-0.019074459273673204
Amillepora04774,-0.11432715381769812
Amillepora13547,-0.40954442069561453
Amillepora05633,-0.01911857584169964
Amillepora31400,0.27362118179399875
Amillepora08302,-0.1293671314593388
Amillepora09082,0.05182007151213337
Amillepora06362,-0.18404332336144907
Amillepora14426,0.10535372744202437
Amillepora37647,0.15133100006759914
Amillepora20997,0.19831345665602318
Amillepora24611,-0.25890271771555085
Amillepora04996,0.011853151454436207
Amillepora16344,0.7454674981383098
Amillepora06933,0.26431633979532826
Amillepora10985,0.4661165825575142
Amillepora03580,-0.43947836138877033
Amillepora05948,0.5223902386336798
Amillepora10411,-0.09682507025536259
Amillepora34801,-0.038668121203244026
Amillepora01753,0.04679704855239232
Amillepora06332,0.33243516628475245
Amillepora29009,-0.08251519177582003
Amillepora36944,0.10856800203692894
Amillepora12490,-0.1851041247517667
Amillepora34789,0.7630713996975755
Amillepora16644,0.14899500044840594
Amillepora15778,0.09726555236311116
Amillepora00561,-0.1509126135074459
Amillepora08718,-0.3213275329215082
Amillepora01967,-0.17936467419105828
Amillepora05181,-0.012174218770521855
Amillepora03539,-0.4471000174890824
Amillepora22323,-0.14061596958431574
Amillepora25518,-0.003712512792885713
Amillepora02074,0.13491757512778013
Amillepora28748,-0.06365747910086939
Amillepora12529,-0.15164629836989368
Amillepora18878,-0.16364431520667258
Amillepora19899,-0.15451620485501893
Amillepora30246,-0.0656855848609162
Amillepora05748,0.20810700070283453
Amillepora15385,0.451246790833159
Amillepora29438,0.301941303663181
Amillepora05376,-0.29674111129186387
Amillepora30475,0.048113757564923663
Amillepora30586,-0.09441657125464238
Amillepora19095,0.5338050907461049
Amillepora31032,-0.218275417359508
Amillepora20138,-0.41660814195770846
Amillepora35611,-0.09474557988645883
Amillepora31084,0.021405766300482385
Amillepora02633,-0.21967807661159497
Amillepora04772,-0.08128419846795103
Amillepora28302,0.19712880504401403
Amillepora07752,-0.13247907459854372
Amillepora07681,-0.036231988440504036
Amillepora07947,-0.009170681242062093
Amillepora35600,0.0038521927442237026
Amillepora31581,0.008426960779413331
Amillepora30495,-0.414392175477241
Amillepora16385,-0.35066812246577145
Amillepora05977,-0.06896542290803193
Amillepora15323,-0.35149774758730784
Amillepora22258,0.6063236481464218
Amillepora11061,-0.3396640219494722
Amillepora20524,-0.4062967649293165
Amillepora18296,0.02650091363989368
Amillepora25241,0.17902690582158032
Amillepora21577,0.32869236384198236
Amillepora11152,-0.14456696767867455
Amillepora13143,-0.4340503627141501
Amillepora35602,-0.18712538899401376
Amillepora13050,-0.10277282376520362
Amillepora12800,-0.07777407668549077
Amillepora15167,-0.34947992821904267
Amillepora11239,0.4781965990548424
Amillepora10162,0.13831615847046486
Amillepora04787,-0.10741830326346193
Amillepora06428,-0.3209297658852248
Amillepora37705,0.08598428818147408
Amillepora04504,-0.23159083577997647
Amillepora32134,0.456482329419973
Amillepora35934,0.06836671240181141
Amillepora00034,-0.3870600581482221
Amillepora37320,-0.09255089510283693
Amillepora32006,-0.02946192363221961
Amillepora03053,-0.40676551718840637
Amillepora23207,-0.24617537857470265
Amillepora03671,-0.28500277323807993
Amillepora00148,-0.23440870943612718
Amillepora27266,-0.10731562831981468
Amillepora14902,-0.16341272006576907
Amillepora09104,-0.1114414235493101
Amillepora22488,0.19926603727539455
Amillepora05867,-0.4631001781717299
Amillepora12489,-0.1877129817985164
Amillepora05029,-0.22960036024071892
Amillepora10243,0.4990023305077543
Amillepora16862,0.2914275246526346
Amillepora29994,0.43765090029062953
Amillepora15046,-0.38230248186683646
Amillepora06619,-0.07728454258886144
Amillepora04328,0.6926293599859135
Amillepora23425,-0.1968000549145721
Amillepora15069,-0.07731638247132978
Amillepora05391,-0.10381551256039874
Amillepora06781,-0.10778351798232094
Amillepora16532,0.03391527322937747
Amillepora05670,-0.0068587979803928
Amillepora21025,-0.0867272802128896
Amillepora06334,-0.008963854359063547
Amillepora19619,0.7516275054583456
Amillepora04994,0.15527488173788426
Amillepora25292,-0.24715298612719674
Amillepora19240,-0.39207985490716335
Amillepora06745,0.4698406419981609
Amillepora20849,-0.07038000603097541
Amillepora08273,-0.05304225384031835
Amillepora03062,-0.37481361891214043
Amillepora21047,0.0795826998619507
Amillepora25411,-0.03786357631415527
Amillepora04784,-0.0920853696780865
Amillepora24177,-0.2136648547334666
Amillepora04653,-0.4427055839176197
Amillepora11221,0.016762431444678226
Amillepora07294,0.032370538018863707
Amillepora16469,-0.31483084248731324
Amillepora09718,0.008612628649102273
Amillepora03970,-0.06818228355157374
Amillepora34714,0.030782257319539715
Amillepora23638,0.035349898987474856
Amillepora24402,0.6449732149345835
Amillepora20889,-0.07922553877722713
Amillepora17096,-0.08706194337807305
Amillepora23215,-0.36286646394720545
Amillepora05972,0.053061132678740804
Amillepora21240,-0.10322877925360718
Amillepora02819,-0.1470579086706358
Amillepora19053,0.15969646501626233
Amillepora26227,-0.2658446884308461
Amillepora03127,-0.027170551754436216
Amillepora08271,-0.02705999507494564
Amillepora28663,-0.06029343485381019
Amillepora12345,-0.060157059351950336
Amillepora20504,0.3990633574106539
Amillepora02717,-0.3202779128314249
Amillepora09933,-0.01814426026547832
Amillepora27315,0.4311834195835135
Amillepora31383,-0.12970691144235852
Amillepora35535,-0.14493373975250923
Amillepora36746,0.2213753795436248
Amillepora10944,0.22959157055814933
Amillepora05482,0.33339689803169265
Amillepora06235,-0.39147384925021356
Amillepora33734,-0.39586989393495825
Amillepora12492,-0.021199260010793114
Amillepora32897,-0.08599693015690558
Amillepora15402,0.01793106134919253
Amillepora07725,-0.027308362201014978
Amillepora00131,0.3205278501826348
Amillepora19875,-0.3197276979709227
Amillepora09576,-0.16565539599905277
Amillepora15480,0.09391574939270218
Amillepora04873,-0.2637571252540666
Amillepora17993,0.5522081862297188
Amillepora10689,-0.12107567574500895
Amillepora25361,-0.12910003976692933
Amillepora16104,0.45251672419458133
Amillepora15196,-0.02370630729905973
Amillepora21580,0.06573783720776849
Amillepora19073,0.16921459780885886
Amillepora06093,-0.2688518249926565
Amillepora35010,-0.027262479956827554
Amillepora13031,-0.0433970978746293
Amillepora34509,-0.15844142298874225
Amillepora12811,0.016718738392189524
Amillepora08696,0.18318534464965736
Amillepora07673,0.03194204140698681
Amillepora24287,-0.39370393877954585
Amillepora13762,-0.3985795328665022
Amillepora20628,-0.1759229216834799
Amillepora08368,-0.6306038129226852
Amillepora24790,0.3601573986598462
Amillepora24301,-0.4952578049509228
Amillepora20625,-0.06041770929897196
Amillepora24752,-0.31987981961874246
Amillepora12812,0.048126077747047344
Amillepora19689,-0.055454262853925816
Amillepora23209,0.581030830706748
Amillepora18515,0.12558051458636685
Amillepora02821,-0.01464594766042503
Amillepora13595,0.557554523357832
Amillepora18552,-0.10752897856783995
Amillepora29705,-0.305285968474317
Amillepora18523,0.05405342700492337
Amillepora25483,-0.037556219689828294
Amillepora19271,-0.16004886346368818
Amillepora01382,0.49021738958102656
Amillepora31049,-0.181588180311175
Amillepora24044,0.2248747989588075
Amillepora36971,0.07636281347198481
Amillepora24621,-0.22377565663446689
Amillepora25575,-0.12675505632795303
Amillepora08246,0.15417890798412714
Amillepora29481,0.33574505806629423
Amillepora05222,0.2772227352506458
Amillepora21296,0.5876418418450334
Amillepora23179,-0.3848964806608347
Amillepora37250,0.050409683536589374
Amillepora31375,-0.2915842791720675
Amillepora12543,-0.00891134176195512
Amillepora06080,-0.4299563771318872
Amillepora06473,-0.0011129805364782641
Amillepora23378,-0.29878000772356794
Amillepora02805,-0.10725841367018607
Amillepora24395,-0.10977896976005436
Amillepora11230,0.6413056181093957
Amillepora05625,-0.06642377493141652
Amillepora09766,0.07084326199882211
Amillepora30999,0.3849433100655771
Amillepora02799,-0.19427884553449737
Amillepora09079,-0.4007105513103236
Amillepora04036,-0.0024391719898001676
Amillepora31417,0.0615340796794214
Amillepora29422,-0.04801630212811346
Amillepora23562,-0.0673426228391579
Amillepora04054,-0.01006321342226481
Amillepora06305,-0.41335076486952677
Amillepora05218,0.6914766354689529
Amillepora22083,0.6415517698382038
Amillepora29075,-0.19372311920180738
Amillepora02459,-0.5702533700539
Amillepora24041,-0.10109920608928744
Amillepora02925,0.3942322743418493
Amillepora36857,0.02334092776627964
Amillepora34307,0.15685336608411565
Amillepora03009,-0.025317829181292262
Amillepora05311,0.38334642496533683
Amillepora12809,-0.303634716860847
Amillepora12956,-0.1823855903403076
Amillepora12910,-0.45757827554988223
Amillepora27254,0.5078672789675717
Amillepora27204,0.18496145718658702
Amillepora25402,-0.1690722441604744
Amillepora10821,-0.36510761283704835
Amillepora14340,0.4035970506775224
Amillepora18860,-0.33481477320881387
Amillepora31378,-0.15612151980077757
Amillepora13498,0.05799823518346888
Amillepora09954,0.4633903625757342
Amillepora22455,-0.4560408699991088
Amillepora19007,-0.42150898476792
Amillepora06574,0.08257226135535761
Amillepora12235,0.05643142829955347
Amillepora10422,-0.34214746018725256
Amillepora08685,0.39764021543009836
Amillepora35885,-0.0975016481220256
Amillepora04410,-0.5648089773183873
Amillepora15170,-0.12710072998108152
Amillepora04052,-0.1080521326852339
Amillepora19051,-0.2746292774351293
Amillepora16818,0.27362213324856854
Amillepora05443,-0.16186394191275777
Amillepora09668,0.04538255390951568
Amillepora27269,-0.1250792182711849
Amillepora14663,0.5433074330412262
Amillepora00801,-0.05163050721726477
Amillepora05635,-0.08974781595596888
Amillepora17814,-0.1334844023266009
Amillepora23417,0.03203219329509087
Amillepora32864,0.06994918844441693
Amillepora10013,-0.03583482818253434
Amillepora03947,-0.039339280705989556
Amillepora15130,-0.44271613827255446
Amillepora25889,0.09140956280014972
Amillepora06104,-0.011219961519480093
Amillepora18151,-0.23532879105277238
Amillepora28833,-0.13135712876707403
Amillepora13166,0.3536149759179511
Amillepora32559,-0.18105078064404967
Amillepora22465,0.4252226904439978
Amillepora04072,-0.14762568254651973
Amillepora21610,-0.41245196514300847
Amillepora26064,0.107719946724241
Amillepora32424,-0.1435071805298151
Amillepora34110,-0.3520343468971142
Amillepora25240,0.25752899441977906
Amillepora28094,0.03995165154912811
Amillepora03654,-0.3755793727836714
Amillepora07788,0.01456882757373222
Amillepora00258,0.12739143591351657
Amillepora19563,0.092640537854619745
Amillepora21070,0.14936106772353655
Amillepora28555,0.19044864750365814
Amillepora31304,0.27950083868287745
Amillepora10656,0.050730728400938466
Amillepora33757,-0.33757598286979335
Amillepora06459,-0.0423636234326935
Amillepora06993,0.10473204820534043
Amillepora05775,-0.17168006723346452
Amillepora09585,0.09624329865077215
Amillepora06234,0.5079167114923873
Amillepora00921,-0.16667045025980712
Amillepora32093,-0.5461785899763468
Amillepora02814,-0.09679085105322574
Amillepora24008,0.07431270928229489
Amillepora27873,0.07878487647861095
Amillepora07616,0.38584501065133187
Amillepora34719,0.17991954081584996
Amillepora00580,0.17329391393491742
Amillepora06118,0.06820721212561605
Amillepora05793,-0.15439137823174348
Amillepora23082,-0.3686148823944605
Amillepora01160,-0.08805116499051163
Amillepora16069,-0.07202794131359666
Amillepora11296,0.1695632666166267
Amillepora24679,0.02286471093706081
Amillepora13058,-0.07071671633536798
Amillepora19155,0.04587501828122072
Amillepora11895,-0.32756557749178866
Amillepora04933,-0.12195356948253681
Amillepora14037,0.011640827949550275
Amillepora05315,-0.20828699004929319
Amillepora01725,-0.130559288879122
Amillepora15263,0.1729756698895566
Amillepora33174,-0.020873186595512662
Amillepora32193,-0.08349558627185735
Amillepora04043,0.010844098130863442
Amillepora22229,-0.43807574789268205
Amillepora02566,-0.13537868626915897
Amillepora11216,0.1781683202030917
Amillepora22280,-0.1457438904561294
Amillepora33341,0.14401057199814873
Amillepora05266,0.5410961397056477
Amillepora07377,0.29587209509231194
Amillepora31497,0.030713819075058636
Amillepora20941,-0.3986700575608576
Amillepora25311,0.42648211615383386
Amillepora05308,-0.35881238669791315
Amillepora23208,0.5936165650347425
Amillepora01026,-0.012800214615497706
Amillepora25661,-0.15946573923702384
Amillepora19444,0.005377939897736074
Amillepora38137,0.0915999889344555
Amillepora02804,-0.15568643417804592
Amillepora13103,-0.36299824028805777
Amillepora13255,-0.0981409312215468
Amillepora26048,-0.002844214222356844
Amillepora03176,0.059791168927648256
Amillepora33565,0.20915295264474848
Amillepora25952,0.011051571747642097
Amillepora13224,-0.040256100132415054
Amillepora06186,-0.082487947942044
Amillepora25338,0.08934118648420922
Amillepora15197,0.052501415450794044
Amillepora23221,-0.5123718015755977
Amillepora02065,0.04064873424631306
Amillepora25286,-0.06948151449803605
Amillepora04687,-0.11725570896738001
Amillepora15478,0.09596614302818776
Amillepora01731,-0.1622807926791403
Amillepora10480,0.4631951755788394
Amillepora36846,-0.13836869162135246
Amillepora26192,-0.5429402928927405
Amillepora04783,-0.10775646087939789
Amillepora00670,0.19873199231803768
Amillepora08881,-0.25029197029989664
Amillepora12760,0.12843062547438505
Amillepora01021,-0.19943434404886007
Amillepora13496,-0.09277487273113787
Amillepora10056,-0.1249762949586982
Amillepora14422,0.13756901944849181
Amillepora07738,0.06414472445239372
Amillepora20044,0.3310790825974206
Amillepora26901,-0.018503188678754265
Amillepora15047,0.10989379299846505
Amillepora23550,-0.4961148098947379
Amillepora05910,-0.3444521347389077
Amillepora35676,0.006132130390247544
Amillepora02580,-0.4632577053423611
Amillepora02859,0.00306393716904487
Amillepora32172,0.09316079148857391
Amillepora06660,0.2256895283431611
Amillepora37265,0.06935670669928909
Amillepora08237,-0.061315185621190926
Amillepora17067,-0.13771412830555954
Amillepora03913,0.10761260547352006
Amillepora06909,0.7334140900903623
Amillepora08903,-0.11321425717175673
Amillepora04997,0.15092302894004464
Amillepora19454,-0.2063390682316728
Amillepora24379,-0.35215654339042807
Amillepora09105,-0.15669351654391764
Amillepora13092,-0.055329334445781225
Amillepora10836,0.71925717522444
Amillepora18465,0.054818065515709724
Amillepora29200,-0.024273702870887627
Amillepora04930,0.11557084542063817
Amillepora24677,-8.459506364065505e-5
Amillepora18962,0.07845267766451008
Amillepora07643,-0.15422868311413457
Amillepora16383,-0.16141783504676138
Amillepora37223,-0.08098462561252659
Amillepora19146,-0.12321789858109766
Amillepora10361,0.17540860890529733
Amillepora30428,0.5099867924720192
Amillepora32593,-0.052606823178814856
Amillepora37376,-0.3543285000523667
Amillepora09074,0.1822354780370106
Amillepora03402,0.39587274795508415
Amillepora35000,-0.11042366389444393
Amillepora01766,-4.6624385811869576e-4
Amillepora28463,0.06432072640222596
Amillepora08714,0.017339739282857175
Amillepora22619,0.32636061099227376
Amillepora22547,0.6809128603921695
Amillepora04785,-0.08574487441326917
Amillepora11289,0.0021221513155647484
Amillepora21143,-0.011475769518014845
Amillepora34050,0.06245692774153452
Amillepora01602,-0.25017544026999994
Amillepora09794,0.015584475923786215
Amillepora14884,0.15345073142475113
Amillepora09580,-0.17252675288354818
Amillepora14028,-0.39207715825384026
Amillepora19987,0.14397759802238042
Amillepora01010,-0.3665275697561104
Amillepora10809,-0.006583203767561843
Amillepora01121,0.20165632757812849
Amillepora01298,0.004753883075016011
Amillepora16442,0.7163445620893025
Amillepora35598,0.07447335785961051
Amillepora15317,-0.23091767224734044
Amillepora35345,0.008189723965070993
Amillepora10853,-0.11068445588062215
Amillepora18862,-0.007427758108466541
Amillepora03536,0.0976673863730603
Amillepora18321,0.09397856727589399
Amillepora01620,0.14240769188516417
Amillepora33251,0.072679740592977
Amillepora21481,0.28558514581678024
Amillepora09202,0.12631589073308086
Amillepora32555,-0.3083372057488511
Amillepora04904,-0.05426121007997144
Amillepora06569,0.12224234731436284
Amillepora12518,-0.24271469264253356
Amillepora00533,0.023945008903543438
Amillepora12333,-0.37256032072042666
Amillepora29165,0.10273262050826712
Amillepora36947,0.23595735057316622
Amillepora25800,0.059066717951561716
Amillepora09972,-0.29109500680954825
Amillepora29007,0.5199987562592967
Amillepora20013,0.045875800776177617
Amillepora14824,0.41656706115492564
Amillepora00067,0.16677683172824842
Amillepora37625,0.09340649149941559
Amillepora13543,0.4529471038131364
Amillepora34817,0.06036092053800024
Amillepora23376,-0.009450043664216774
Amillepora31939,-0.15623677382565482
Amillepora23381,-0.12615576787889224
Amillepora25664,0.5197943661962154
Amillepora09558,-0.1999121296452483
Amillepora06754,0.3573598215183641
Amillepora32088,-0.22500751830290788
Amillepora06901,-0.4177945328999337
Amillepora01721,-0.09958119992620185
Amillepora12343,-0.19877821358555814
Amillepora13181,-0.020659458510734155
Amillepora15155,-0.11973784073623492
Amillepora20484,-0.07746492273055175
Amillepora14445,0.32546876134467123
Amillepora06634,-0.0570726884253426
Amillepora09848,-0.13154306024923168
Amillepora12759,-0.04368695573987062
Amillepora36801,-0.06289862392574243
Amillepora15770,-0.1439207885397923
Amillepora19976,-0.21948906610978322
Amillepora38033,0.7491875807580755
Amillepora03115,-0.3817972693166358
Amillepora18972,0.0035114619836361625
Amillepora34107,-0.3401356324727327
Amillepora31644,-0.08233103077478104
Amillepora29654,0.04450792010207921
Amillepora14009,0.09429955089724196
Amillepora07906,-0.12586039023937626
Amillepora03267,-0.4905131249520632
Amillepora06358,-0.07376588567847603
Amillepora05318,0.5479503131776492
Amillepora10694,-0.25380205671010897
Amillepora04744,-0.17412360278305253
Amillepora30492,-0.1370949596910104
Amillepora07100,-0.23614371568677833
Amillepora15786,0.17260292019861145
Amillepora10664,-0.27356644893128557
Amillepora23414,0.18027523072858861
Amillepora07085,-0.049076423127797905
Amillepora11118,-0.3528339876401473
Amillepora24832,-0.09634788169088775
Amillepora07493,0.08632376115361595
Amillepora11256,-0.4456064874932124
Amillepora14331,0.3596657832132973
Amillepora05223,-0.3689101696461211
Amillepora32122,0.40216327360579063
Amillepora05049,-0.24653127750802328
Amillepora16847,0.2630216706238696
Amillepora28552,-0.26567632860748625
Amillepora21324,0.23791792135738674
Amillepora11598,-0.34713019621409846
Amillepora08009,0.09331425132530521
Amillepora06253,-0.16473662233332784
Amillepora24979,-0.14339527904171728
Amillepora19079,0.0354510247874237
Amillepora03705,-0.09331515991516572
Amillepora22395,-0.16430738226709107
Amillepora30007,0.5585719709127315
Amillepora32526,0.33519748767415003
Amillepora03688,-0.17766124709170059
Amillepora07105,0.026701729701523062
Amillepora12729,0.29707436303481705
Amillepora16420,-0.07363886726843301
Amillepora37610,-0.18249325645197492
Amillepora18292,0.05661985705952135
Amillepora12321,-0.5535745821512388
Amillepora33871,0.11697996229579855
Amillepora00230,0.4962957801886853
Amillepora05921,-0.09874170015926277
Amillepora19754,0.7032274061450793
Amillepora00197,0.4379654201074611
Amillepora01100,-0.40895655788809715
Amillepora14912,-0.07361092892347294
Amillepora07016,-0.005980104868909391
Amillepora01208,-0.07998725820313335
Amillepora25100,0.07007568882851488
Amillepora18468,-0.19901147314064524
Amillepora16169,-0.21447406876429292
Amillepora01048,0.02593486245263301
Amillepora10510,0.17949103165157032
Amillepora20892,-0.03602572721063152
Amillepora00734,-0.12630204699906158
Amillepora21934,0.5427216600584073
Amillepora09672,-0.09406743742169012
Amillepora21462,-0.28296070233918175
Amillepora16804,-0.2717326097145101
Amillepora12204,0.08190838438798737
Amillepora02720,-0.026428219480982028
Amillepora34946,-0.1624916266619339
Amillepora09048,-0.14116112034828243
Amillepora02922,0.33201484015945565
Amillepora27316,0.7581969810566682
Amillepora04601,0.4075833015059307
Amillepora06453,-0.06315186482430124
Amillepora00428,-0.36140426131921416
Amillepora08672,0.08635551846197467
Amillepora05221,0.3308858658186622
Amillepora02339,-0.055303194247725194
Amillepora19028,0.5565896348684655
Amillepora07547,-0.273825551847877
Amillepora02817,-0.11501549489870315
Amillepora10226,-0.04879022726733861
Amillepora29181,0.22879625520578267
Amillepora06412,-0.373355473844178
Amillepora12530,-0.055836290583018845
Amillepora19970,0.12483797603295668
Amillepora10057,-0.36512535587176176
Amillepora14216,0.055118417706783274
Amillepora25766,-0.42898743522838656
Amillepora32565,0.6693285812273296
Amillepora20331,-0.10151594103068536
Amillepora31390,0.03520498597343714
Amillepora18810,0.03829214131165377
Amillepora12023,-0.02558978228173342
Amillepora35204,0.5271304166784426
Amillepora16922,-0.121345825029234
Amillepora05716,-0.35496130028902056
Amillepora17947,-0.45890741111480815
Amillepora24599,0.1544808438643354
Amillepora27283,-0.12198952435027756
Amillepora06938,0.052100689556273595
Amillepora23141,0.3101741361187902
Amillepora34148,-0.08132735222698631
Amillepora13212,-0.5112977949216471
Amillepora04305,-0.1472109113879159
Amillepora05568,-0.013295184904308059
Amillepora27837,0.0021993552554427547
Amillepora11254,0.2776574244416262
Amillepora03529,-0.1762124239305211
Amillepora21614,0.10997320265436142
Amillepora23672,-0.10095562285704515
Amillepora23214,-0.44264589512222174
Amillepora27948,0.1298842716066723
Amillepora31906,0.2580844242034984
Amillepora13303,-0.07715530150252778
Amillepora19447,-0.41879779672142803
Amillepora32574,-0.11844998293252014
Amillepora23468,-0.10899286967955699
Amillepora32860,0.10875669227396699
Amillepora10936,-0.45472775380746805
Amillepora20526,0.19339419381850104
Amillepora08850,-0.37678782894897933
Amillepora08845,0.014395330240773864
Amillepora27804,-0.04119575523946644
Amillepora24957,-0.2940455445723511
Amillepora10998,0.012346077692836674
Amillepora13304,-0.10473598321904111
Amillepora27420,0.4461530143372015
Amillepora00998,0.17079353200974684
Amillepora05117,0.3889673668314137
Amillepora22145,0.7270660315002965
Amillepora23426,-0.4270723418242266
Amillepora07080,-0.02232512770737844
Amillepora00943,-0.04443383326673492
Amillepora28066,0.05688357026240619
Amillepora01037,0.026455801537771655
Amillepora30440,0.558898627620949
Amillepora15304,-0.3209963467476576
Amillepora14813,-0.08029572542816416
Amillepora20295,-0.22926535536564874
Amillepora18735,-0.0845484694944905
Amillepora17878,0.1106494599295336
Amillepora16673,-0.06947600148981065
Amillepora06462,-0.0307892099310377
Amillepora23973,0.20478920635415307
Amillepora32884,0.4953016991715242
Amillepora10519,0.09498036532149448
Amillepora30874,-0.02765567560299899
Amillepora10711,0.39922918641622274
Amillepora04876,-0.3130887010487571
Amillepora16592,-0.4760566363963499
Amillepora22071,-0.32630098615003317
Amillepora04571,-0.3676533191798401
Amillepora15249,-0.205190061024891
Amillepora19132,0.6154716580093327
Amillepora22919,-0.007454377098807339
Amillepora07724,-0.0023046730840351817
Amillepora30298,-0.04650807600544748
Amillepora23585,-0.11548587634756208
Amillepora17994,-0.13613839839547034
Amillepora13484,0.10240749047660438
Amillepora06219,0.07773363480711962
Amillepora18868,-0.0847650131858479
Amillepora01491,-0.0957400071560468
Amillepora26817,-0.0671373581336906
Amillepora18034,0.025224233095041237
Amillepora01181,-0.10178106633416314
Amillepora09830,0.13687710278825527
Amillepora11235,0.24309653168020967
Amillepora00732,-0.07855455281058858
Amillepora02716,0.46933689846934296
Amillepora22272,0.29126164362591134
Amillepora01898,0.03374484710650833
Amillepora30898,-0.005484410712817394
Amillepora18466,0.05170187416506507
Amillepora37274,-0.030271851796620515
Amillepora25287,-0.030605720251055464
Amillepora26052,-0.3343834268318785
Amillepora04679,0.418908254400266
Amillepora07787,0.03443875425198857
Amillepora29092,0.09520686175466167
Amillepora13647,-0.3343287297676804
Amillepora21935,-0.373891154417427
Amillepora13252,0.3716194713263771
Amillepora10330,-0.0022892281540445713
Amillepora03556,-0.46578824143216546
Amillepora02912,-0.2541624783056131
Amillepora08886,-0.13417605048846235
Amillepora13491,-0.041061069155639084
Amillepora01405,0.2929061910007103
