my_title,Run,my_stage,Organism,projType,treat,treatDescription,special,geneCounted,rawCounts,bleached,stress,LibraryLayout
V_kenkel_co2seep_PRJNA362652,SRR5190768,adult,Acropora millepora,pH_resilience,control,Dobu_control_8,none,1160225,9788227,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190769,adult,Acropora millepora,pH_resilience,control,Dobu_control_7,none,905459,6482897,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190770,adult,Acropora millepora,pH_resilience,control,Dobu_control_6,none,488845,2795982,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190771,adult,Acropora millepora,pH_resilience,control,Dobu_control_5,none,952275,6074545,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190772,adult,Acropora millepora,pH_resilience,control,Dobu_control_4,none,618109,3701039,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190773,adult,Acropora millepora,pH_resilience,control,Dobu_control_3,none,756632,6117290,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190774,adult,Acropora millepora,pH_resilience,control,Dobu_control_2,none,648903,4020177,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190775,adult,Acropora millepora,pH_resilience,control,Dobu_control_1,none,956466,5967706,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190776,adult,Acropora millepora,pH_resilience,control,Dobu_control_15,none,631655,3607973,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190777,adult,Acropora millepora,pH_resilience,control,Dobu_control_14,none,555412,3432198,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190778,adult,Acropora millepora,pH_resilience,control,Dobu_control_13,none,612426,4253612,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190779,adult,Acropora millepora,pH_resilience,control,Dobu_control_12,none,691167,4446912,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190780,adult,Acropora millepora,pH_resilience,control,Dobu_control_11,none,713829,4590760,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190781,adult,Acropora millepora,pH_resilience,control,Dobu_control_10,none,828750,5690904,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190782,adult,Acropora millepora,pH_resilience,low_pH,Dobu_seep_9,none,965331,6771094,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190783,adult,Acropora millepora,pH_resilience,low_pH,Dobu_seep_8,none,634644,4625941,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190784,adult,Acropora millepora,pH_resilience,low_pH,Dobu_seep_7,none,643923,3861974,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190785,adult,Acropora millepora,pH_resilience,low_pH,Dobu_seep_6,none,641766,4587096,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190786,adult,Acropora millepora,pH_resilience,low_pH,Dobu_seep_5,none,792789,5736572,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190788,adult,Acropora millepora,pH_resilience,low_pH,Dobu_seep_3,none,528593,2937352,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190787,adult,Acropora millepora,pH_resilience,low_pH,Dobu_seep_4,none,1110930,10534000,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190789,adult,Acropora millepora,pH_resilience,low_pH,Dobu_seep_2,none,913267,7001299,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190790,adult,Acropora millepora,pH_resilience,low_pH,Dobu_seep_15,none,650920,4297677,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190791,adult,Acropora millepora,pH_resilience,low_pH,Dobu_seep_14,none,1642294,16375413,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190792,adult,Acropora millepora,pH_resilience,low_pH,Dobu_seep_13,none,706928,5753057,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190793,adult,Acropora millepora,pH_resilience,low_pH,Dobu_seep_12,none,668413,5082160,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190794,adult,Acropora millepora,pH_resilience,low_pH,Dobu_seep_11,none,753965,5761671,NA,not_a_stress_experiment,SINGLE
V_kenkel_co2seep_PRJNA362652,SRR5190795,adult,Acropora millepora,pH_resilience,low_pH,Dobu_seep_10,none,596876,3423192,NA,not_a_stress_experiment,SINGLE
W_gajigan_thermalMicroRNA_PRJNA298496,SRR5236068,adult,Acropora digitifera,temp,heat,34C,none,13562607,26479506,NA,stressed,PAIRED
W_gajigan_thermalMicroRNA_PRJNA298496,SRR5236067,adult,Acropora digitifera,temp,heat,34C,none,10431818,20088208,NA,stressed,PAIRED
W_gajigan_thermalMicroRNA_PRJNA298496,SRR5236069,adult,Acropora digitifera,temp,control,29C,none,11595867,22547214,NA,control,PAIRED
W_gajigan_thermalMicroRNA_PRJNA298496,SRR5236070,adult,Acropora digitifera,temp,control,29C,none,8156240,16381803,NA,control,PAIRED
X_strader_larvalCompetance_PRJNA379147,SRR5343281,larval,Acropora millepora,development,not done yet,not done yet,none,208375,739452,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343282,larval,Acropora millepora,development,not done yet,not done yet,none,451385,1841672,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343283,larval,Acropora millepora,development,not done yet,not done yet,none,312769,1122164,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343284,larval,Acropora millepora,development,not done yet,not done yet,none,301051,1171529,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343285,larval,Acropora millepora,development,not done yet,not done yet,none,418009,1655369,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343286,larval,Acropora millepora,development,not done yet,not done yet,none,442728,1764004,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343287,larval,Acropora millepora,development,not done yet,not done yet,none,285819,1025456,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343288,larval,Acropora millepora,development,not done yet,not done yet,none,430940,1789238,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343289,larval,Acropora millepora,development,not done yet,not done yet,none,522010,2411320,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343290,larval,Acropora millepora,development,not done yet,not done yet,none,310000,1051661,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343291,larval,Acropora millepora,development,not done yet,not done yet,none,310220,1069457,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343292,larval,Acropora millepora,development,not done yet,not done yet,none,309508,1106564,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343293,larval,Acropora millepora,development,not done yet,not done yet,none,284166,1009022,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343294,larval,Acropora millepora,development,not done yet,not done yet,none,367124,1413859,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343295,larval,Acropora millepora,development,not done yet,not done yet,none,255909,870438,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343296,larval,Acropora millepora,development,not done yet,not done yet,none,308959,1186770,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343297,larval,Acropora millepora,development,not done yet,not done yet,none,474390,1777158,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343298,larval,Acropora millepora,development,not done yet,not done yet,none,339230,1228672,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343299,larval,Acropora millepora,development,not done yet,not done yet,none,457226,1964514,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343300,larval,Acropora millepora,development,not done yet,not done yet,none,486175,2169571,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343301,larval,Acropora millepora,development,not done yet,not done yet,none,476536,1952420,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343302,larval,Acropora millepora,development,not done yet,not done yet,none,227283,740739,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343303,larval,Acropora millepora,development,not done yet,not done yet,none,254462,869851,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343304,larval,Acropora millepora,development,not done yet,not done yet,none,337400,1192910,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343305,larval,Acropora millepora,development,not done yet,not done yet,none,326707,1273054,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343306,larval,Acropora millepora,development,not done yet,not done yet,none,460788,1792833,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343307,larval,Acropora millepora,development,not done yet,not done yet,none,310908,1232502,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343308,larval,Acropora millepora,development,not done yet,not done yet,none,408272,1751024,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343309,larval,Acropora millepora,development,not done yet,not done yet,none,380883,1510865,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343310,larval,Acropora millepora,development,not done yet,not done yet,none,529152,2168985,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343311,larval,Acropora millepora,development,not done yet,not done yet,none,373838,1519987,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343312,larval,Acropora millepora,development,not done yet,not done yet,none,483252,2044683,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343313,larval,Acropora millepora,development,not done yet,not done yet,none,464989,1898815,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343314,larval,Acropora millepora,development,not done yet,not done yet,none,402845,1564350,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343315,larval,Acropora millepora,development,not done yet,not done yet,none,444666,1739493,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343316,larval,Acropora millepora,development,not done yet,not done yet,none,337903,1197922,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343317,larval,Acropora millepora,development,not done yet,not done yet,none,254605,816690,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343318,larval,Acropora millepora,development,not done yet,not done yet,none,357065,1376076,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343319,larval,Acropora millepora,development,not done yet,not done yet,none,380085,1431285,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343320,larval,Acropora millepora,development,not done yet,not done yet,none,266085,1049465,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343321,larval,Acropora millepora,development,not done yet,not done yet,none,433597,1897267,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343322,larval,Acropora millepora,development,not done yet,not done yet,none,448879,1881977,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343323,larval,Acropora millepora,development,not done yet,not done yet,none,476455,2035347,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343324,larval,Acropora millepora,development,not done yet,not done yet,none,553265,2377987,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343325,larval,Acropora millepora,development,not done yet,not done yet,none,567274,2235940,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343326,larval,Acropora millepora,development,not done yet,not done yet,none,399605,1508290,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343327,larval,Acropora millepora,development,not done yet,not done yet,none,341452,1290232,NA,not_a_stress_experiment,SINGLE
X_strader_larvalCompetance_PRJNA379147,SRR5343328,larval,Acropora millepora,development,not done yet,not done yet,none,404868,1576362,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362791,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,3538878,17824541,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362792,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,1548322,6384592,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362793,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,1210156,4716685,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362794,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,1826126,9091056,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362795,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,1888253,9137416,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362796,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2616450,13468746,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362797,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,1705870,6751980,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362798,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2902886,14268951,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362799,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2160378,8916341,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362806,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,1970239,10113996,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362807,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2279882,10941137,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362808,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2860637,16203249,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362809,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2516825,9318178,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362810,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,3894635,18319851,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362811,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2763199,12219255,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362812,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2014752,7463256,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362813,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,1843786,7187296,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362814,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2679055,11679537,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362816,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,1646776,7466350,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362817,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2629566,11658266,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362818,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,1835119,6731516,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362819,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2430184,9959916,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362820,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,1022840,4346500,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362821,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2313188,8606947,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362822,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2690693,12591686,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362823,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,1622655,5815393,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362824,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,3218505,14514699,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362828,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,4364291,24892294,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362803,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,1380282,4903565,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362815,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,1503137,6495372,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362800,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2729500,13403567,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362801,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,5049166,25313317,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362802,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2832299,12664626,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362804,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,4687030,23036531,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362805,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2361677,10101215,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362825,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2678761,12633919,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362826,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2166077,9325041,NA,not_a_stress_experiment,SINGLE
Y_rose_polygenicThermal_PRJNA379450,SRR5362827,adult,Acropora hyacinthus,cryptic_species,not done yet,not done yet,none,2083396,8280359,NA,not_a_stress_experiment,SINGLE
Z_takahashiKariyazono_fluorescentCN_PRJDB4562,DRR054772,adult,Acropora digitifera,species,digitifera_adult,digitifera_adult,none,13208160,47029678,NA,not_a_stress_experiment,PAIRED
Z_takahashiKariyazono_fluorescentCN_PRJDB4562,DRR054773,larval,Acropora digitifera,species,digitifera_larval,digitifera_larval,none,20632999,40082324,NA,not_a_stress_experiment,PAIRED
Z_takahashiKariyazono_fluorescentCN_PRJDB4562,DRR054775,larval,Acropora tenuis,species,tenuis_larval,tenuis_larval,none,22952700,42009480,NA,not_a_stress_experiment,PAIRED
Z_takahashiKariyazono_fluorescentCN_PRJDB4562,DRR054774,adult,Acropora tenuis,species,tenuis_adult,tenuis_adult,none,10523849,44410835,NA,not_a_stress_experiment,PAIRED
a1_Yaun_CO2_earlyDevelop_PRJNA380146,SRR5367050,recruit,Acropora gemmifera,species,tenuis_recruit,tenuis_recruit,none,3428017,12367906,NA,not_a_stress_experiment,SINGLE
a1_Yaun_CO2_earlyDevelop_PRJNA380146,SRR5367051,recruit,Acropora gemmifera,species,tenuis_recruit,tenuis_recruit,none,3220485,11904632,NA,not_a_stress_experiment,SINGLE
a1_Yaun_CO2_earlyDevelop_PRJNA380146,SRR5367052,recruit,Acropora gemmifera,species,tenuis_recruit,tenuis_recruit,none,2944220,11782573,NA,not_a_stress_experiment,SINGLE
a1_Yaun_CO2_earlyDevelop_PRJNA380146,SRR5367053,recruit,Acropora gemmifera,species,tenuis_recruit,tenuis_recruit,none,2747729,12241461,NA,not_a_stress_experiment,SINGLE
a1_Yaun_CO2_earlyDevelop_PRJNA380146,SRR5367054,recruit,Acropora gemmifera,species,tenuis_recruit,tenuis_recruit,none,3113326,12254767,NA,not_a_stress_experiment,SINGLE
a1_Yaun_CO2_earlyDevelop_PRJNA380146,SRR5367055,recruit,Acropora gemmifera,species,tenuis_recruit,tenuis_recruit,none,3344248,12270456,NA,not_a_stress_experiment,SINGLE
a1_Yaun_CO2_earlyDevelop_PRJNA380146,SRR5367056,recruit,Acropora gemmifera,species,tenuis_recruit,tenuis_recruit,none,2697306,11789649,NA,not_a_stress_experiment,SINGLE
a1_Yaun_CO2_earlyDevelop_PRJNA380146,SRR5367057,recruit,Acropora gemmifera,species,tenuis_recruit,tenuis_recruit,none,2667734,11722947,NA,not_a_stress_experiment,SINGLE
a1_Yaun_CO2_earlyDevelop_PRJNA380146,SRR5367058,recruit,Acropora gemmifera,species,tenuis_recruit,tenuis_recruit,none,2941151,12493366,NA,not_a_stress_experiment,SINGLE
a1_Yaun_CO2_earlyDevelop_PRJNA380146,SRR5367059,recruit,Acropora gemmifera,species,tenuis_recruit,tenuis_recruit,none,3347060,11970508,NA,not_a_stress_experiment,SINGLE
a1_Yaun_CO2_earlyDevelop_PRJNA380146,SRR5367060,recruit,Acropora gemmifera,species,tenuis_recruit,tenuis_recruit,none,3300158,11658887,NA,not_a_stress_experiment,SINGLE
a1_Yaun_CO2_earlyDevelop_PRJNA380146,SRR5367061,recruit,Acropora gemmifera,species,tenuis_recruit,tenuis_recruit,none,3153778,12388176,NA,not_a_stress_experiment,SINGLE
a1_Yaun_CO2_earlyDevelop_PRJNA380146,SRR5367062,recruit,Acropora gemmifera,species,tenuis_recruit,tenuis_recruit,none,3119116,10926596,NA,not_a_stress_experiment,SINGLE
a1_Yaun_CO2_earlyDevelop_PRJNA380146,SRR5367063,recruit,Acropora gemmifera,species,tenuis_recruit,tenuis_recruit,none,3225780,11857241,NA,not_a_stress_experiment,SINGLE
a1_Yaun_CO2_earlyDevelop_PRJNA380146,SRR5367064,recruit,Acropora gemmifera,species,tenuis_recruit,tenuis_recruit,none,3424049,12406185,NA,not_a_stress_experiment,SINGLE
a1_Yaun_CO2_earlyDevelop_PRJNA380146,SRR5367065,recruit,Acropora gemmifera,species,tenuis_recruit,tenuis_recruit,none,3194018,11666138,NA,not_a_stress_experiment,SINGLE
a1_Yaun_CO2_earlyDevelop_PRJNA380146,SRR5367066,recruit,Acropora gemmifera,species,tenuis_recruit,tenuis_recruit,none,3249147,12338622,NA,not_a_stress_experiment,SINGLE
a1_Yaun_CO2_earlyDevelop_PRJNA380146,SRR5367067,recruit,Acropora gemmifera,species,tenuis_recruit,tenuis_recruit,none,3110341,11860063,NA,not_a_stress_experiment,SINGLE
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374529,adult,Acropora millepora,salinity,low_salinity,1h_25psu_22gen_Amill,none,4210263,10420113,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374530,adult,Acropora millepora,salinity,low_salinity,1h_25psu_23gen_Amill,none,4956832,11835085,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374531,adult,Acropora millepora,salinity,low_salinity,1h_25psu_26gen_Amill,none,4656468,10980232,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374532,adult,Acropora millepora,salinity,low_salinity,1h_25psu_33gen_Amill,none,5215106,13312548,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374533,adult,Acropora millepora,salinity,low_salinity,1h_25psu_34gen_Amill,none,2984155,7826298,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374534,adult,Acropora millepora,salinity,control,1h_35psu_22gen_Amill,none,3710197,10383429,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374535,adult,Acropora millepora,salinity,control,1h_35psu_23gen_Amill,none,2756994,7350003,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374536,adult,Acropora millepora,salinity,control,1h_35psu_26gen_Amill,none,3992944,9458133,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374537,adult,Acropora millepora,salinity,control,1h_35psu_33gen_Amill,none,5372543,13424934,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374538,adult,Acropora millepora,salinity,control,1h_35psu_34gen_Amill,none,4017824,10508521,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374539,adult,Acropora millepora,salinity,low_salinity,24h_25psu_23gen_Amill,none,4255959,10098221,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374540,adult,Acropora millepora,salinity,low_salinity,24h_25psu_33gen_Amill,none,3565116,8128730,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374541,adult,Acropora millepora,salinity,low_salinity,24h_25psu_34gen_Amill,none,3544059,8560092,no,stressed,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374542,adult,Acropora millepora,salinity,control,24h_35psu_22gen_Amill,none,2705268,7186447,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374543,adult,Acropora millepora,salinity,control,24h_35psu_23gen_Amill,none,4326756,11844216,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374544,adult,Acropora millepora,salinity,control,24h_35psu_26gen_Amill,none,4833216,12096922,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374545,adult,Acropora millepora,salinity,control,24h_35psu_33gen_Amill,none,3078958,7876713,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374546,adult,Acropora millepora,salinity,control,24h_35psu_34gen_Amill,none,3345183,10079608,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374547,recruit,Acropora millepora,salinity,control,24h_35psu_180_Amill,none,5250586,7701033,no,control,PAIRED
b1_Aguilar_hypoosmotic_stress_PRJNA380267,SRR5374548,recruit,Acropora millepora,salinity,control,24h_35psu_181_Amill,none,4096554,6229651,no,control,PAIRED
