gene	MMblack	MMred	MMgrey60	MMwhite	MMdarkred	MMgreenyellow	MMbrown	MMtan	MMlightgreen	MMgreen4	MMorange	assignment
Amillepora07821	-0.028623387622017382	-0.03612818500974333	0.25317218860381263	0.08048698393215781	0.25243113215696467	0.09561382867014243	0.16249329817861696	-0.05626272158896495	0.3029064667058901	0.26615824571283336	0.46320287222231676	green4
Amillepora15595	-0.11145978645196822	0.7607014650031808	0.3567904478905699	0.4704784328892032	0.04806918515587494	0.5058536828682354	-0.0942040083907541	0.1500301744793998	0.13857185029800873	-0.3004036824204689	-0.29676037464543625	red
Amillepora21108	0.07548028992260647	-0.019323700469621237	0.13434354065578955	0.09177673057310573	0.21288159656743605	0.07659725737642054	0.11959254371196824	0.06612903456141218	0.19978781975310958	0.24961329965285886	0.2829044400230693	green4
Amillepora17880	-0.010033213309002725	0.016963780398571472	0.190524675685409	0.09857979183387454	0.12297900540968763	0.07182614327908723	0.07761916985266605	-0.05021792302411706	0.19565824231469925	0.22339849268250567	0.2998083445048843	green4
Amillepora16455	-0.09559644487484815	-0.15630114437545817	0.17599721371535454	-0.047430356474341975	0.10250301279047977	-0.054853106310474256	0.2466771660010202	-0.18606610099988993	0.21243166477050923	0.24587381008719328	0.5422891279310744	orange
Amillepora22686	-0.062213492833540954	0.08415413347298337	0.17917921845442678	0.08156320515592988	0.01842180790852669	0.005024531742876155	-0.030944810470408424	-0.11820058639168371	0.09405917221214323	0.04770596422082026	0.1995676563542651	green4
Amillepora26761	-0.07549602901326921	0.6093305155225405	0.5441011596437785	0.6113530635466027	0.11249549117784916	0.3624258862726069	0.1288648653137608	0.015368821787916015	0.1599144790655861	-0.08068198722023544	0.0932722218434506	red
Amillepora19316	-0.03616656031263618	-0.21963448152238108	0.18684725246600203	0.008954533189363713	0.16141426951919058	-0.09334905459635662	0.25096028646977264	-0.21271635130605063	0.1761620422167094	0.34835840663658524	0.547533417018318	orange
Amillepora19050	-0.023325009417585446	0.045238321993384296	0.16484632577341957	0.14863249851359442	0.14249686043483042	0.10874074806678242	0.12210898110652615	0.046323847728814704	0.17457739357297286	0.19372152195289513	0.16940642658626212	green4
Amillepora26557	0.01161169733996334	0.02790439575131779	0.06481625814643113	0.076500946327198	0.1677096206413809	0.10860507969313521	-0.011975268499336583	0.09258497503771035	0.08613895689716897	0.17084329955291083	0.06417666071848657	green4
Amillepora15334	-0.0733292298352977	0.6191672879095289	0.5264179075903181	0.5893114203563533	0.00470669735298649	0.3030284185895297	0.08313691250916436	-0.013928481597189915	0.1812234113798683	-0.14683479121187648	0.010340955042785809	white
Amillepora20315	-0.03428907337338116	0.2007089336658653	-0.13267678357407825	0.0085250817605272	0.30494972005198406	0.5152499938542383	0.17792720876366164	0.4661273738992847	0.16118121113285444	0.06621772635704229	-0.23674472907675914	greenyellow
Amillepora30897	0.09651865699355638	-0.12321784003602929	0.13802609953170702	-0.13043289162975197	0.015152974227807623	-0.10511086674363287	0.09770111969748965	-0.18879665424343467	0.23564993713565716	0.10183138749660807	0.41271893949859173	green4
Amillepora09401	0.4234200818278888	-0.17530794175059566	0.0691962037761158	-0.18145757968782186	0.10966847918732542	-0.15791139171423005	-0.002781102233196185	-0.14711446543409126	0.1612001406064013	0.06947877003055171	0.36959219201621296	green4
Amillepora17882	0.012286681986378119	0.2749405108607862	0.3831847865454241	0.3212607424924262	0.04490740699907761	0.1039274345729489	0.04164084434271265	-0.09096679091701537	0.19141622188612525	0.03086592809383167	0.2261592360132654	orange
Amillepora27575	0.04061154626294254	-0.07075029449485674	0.01771661833284644	0.10206903035498978	0.21460636237310365	0.11083239700000401	0.2453564654855136	0.17854752907129431	0.049665944590282375	0.29479274204570616	0.1569294359322192	green4
Amillepora12183	-0.026570867844908294	0.32983173888498285	0.6749121886137214	0.36554590648067037	0.20563657138449282	0.18920750314183743	-0.023220624731154653	-0.2220146819587198	0.3707519996718843	0.1385806909040392	0.49359894117408215	grey60
Amillepora09681	0.025280702954865827	-0.5064677754886672	-0.1205555870249128	-0.24614170365522298	0.2539848124086589	-0.0764876914928143	0.34694231384012547	0.04394408531153006	0.2092910513582386	0.5550891318925496	0.515554799302992	green4
Amillepora24284	0.080872382232535	-0.17279958464565956	0.24848997572794457	-0.03519191660042918	0.1268371398542022	-0.059078794751459884	0.21567832949612015	-0.21529509659193244	0.298597776208293	0.3059270985493281	0.6376279828794088	orange
Amillepora13085	-2.408817056628351e-4	0.20114901454212114	0.4618575264563274	0.11899563715988767	0.0493983330570531	0.06823482594650168	-0.06101489242275088	-0.2886860612026895	0.25510197549588076	0.005233445897374023	0.438061518691632	orange
Amillepora02570	0.07378997834713127	-0.48112883433886294	-0.23813278245769082	-0.15919859069071943	0.08913176713594519	-0.2625853878376415	0.2770313470234407	0.016850610498264945	-0.09361136809515117	0.45699351372224306	0.27901545420855717	green4
Amillepora08341	0.05783787924409537	0.004041899826519851	0.15065091230991814	-0.069890272286932	0.014999543828041091	-0.020299376624955078	-0.07191010184660471	-0.11761487222184999	0.2516498773243041	0.015928507622672592	0.2399284042172476	orange
Amillepora14146	2.1749648103247532e-4	-0.11502990487881135	-0.31045363950512617	0.05419207761759415	0.1494437319982922	0.18128975358010196	0.372213850871015	0.5491409259560459	-0.12236621430254781	0.27754651359137233	-0.2735501365854949	green4
Amillepora27314	0.01641149315963275	0.3286199622246778	0.32152648484637086	0.24827071734704118	0.08226824535687427	0.11761846233165053	0.054141472006762704	-0.20883639959692998	0.21745558692368583	0.06815616986753703	0.36579094258597644	red
Amillepora24631	0.10059454578571636	0.8310935144873702	0.36702675919164723	0.47727889617955566	-0.11592141304362609	0.3217159653379048	-0.21107713623928845	-0.029211360064514934	0.05690139791201333	-0.39518245549818887	-0.26799368892678743	red
Amillepora36863	-0.026782343293526988	-0.1386788539022983	-0.08589460883317282	-0.01829413403760996	-0.10968500617999964	-0.08001205904638066	0.11741380288620576	-0.04467256095424352	-0.10404559694620605	0.14380447159712823	0.03894841900928803	green4
Amillepora30896	0.06691598608306393	-0.1926354870247345	0.1983633033889215	-0.08959087693930964	0.12404440610971698	-0.14548755169947986	0.18243189451189157	-0.2177612608142396	0.19545723410083252	0.2194858605723051	0.5836918301530777	orange
Amillepora12206	-0.029644173856631192	-0.03606181591706452	0.049598819136357546	0.046897140594575455	0.18590164683564786	0.17172759880236943	0.1752306773392068	0.14132974247912494	0.16855998975811715	0.27397176279515806	0.1882600340629492	green4
Amillepora04927	0.06709071027908352	0.3758192494648111	0.1578886037640289	-0.01789887725041606	-0.08127390414695598	0.20467170975925875	-0.2638240930159882	-0.18444833999591462	0.2180135402234362	-0.17437554705305536	0.028022270407950398	red
Amillepora08383	0.03541362482059128	0.053936598086957124	0.13616425207180297	-0.024119629502346345	-0.040124459382791494	0.056551108640081074	0.0013893448466081567	-0.10142372471252148	0.15055774622902932	0.04683732178765499	0.24071371770374367	green4
Amillepora19921	0.08610404781479133	-0.07499261275873181	0.23370630616306287	0.06469065968701296	0.17838573631524807	0.016435265880545346	0.24304833620361913	0.019070929684603683	0.26593076630492357	0.27283957235993594	0.4368877680624629	green4
Amillepora04630	-0.05150829815427675	-0.20547608742992443	-0.03309922195655142	0.05127622810981066	0.12029640985572146	-0.03399868943743335	0.09866813343721788	0.10681847244477671	0.07764210271977004	0.42619618208538235	0.19284582688238397	green4
Amillepora24282	0.1291896163513258	-0.12638711579512127	0.1647024823420842	0.005413656002248269	0.10012467524854689	-0.08039119660172206	0.12192616701846144	-0.13324995758916927	0.2221158261775754	0.24680509336951006	0.4373946128264452	orange
Amillepora05799	-0.06895635736107436	-0.22060099966191646	0.20223099447069354	-0.032924247204813656	0.23790845210715844	0.0046228984689049984	0.2243528761547724	-0.08371273213735159	0.3378211811357835	0.4753683912321979	0.6682432202174137	orange
Amillepora06959	0.007978706678486602	-0.10806185037980234	0.4413953791270001	-0.007205359596951372	0.15630707406363872	-0.05865111885784714	0.07073870685263955	-0.31303039270750077	0.3259902075117336	0.26509801051054693	0.7376166113236987	orange
Amillepora29212	0.03286739265892885	-0.24898146176114605	0.14244445372624742	-0.007087182469413686	0.2897149288543597	-0.005043109643240319	0.25011778059595735	0.04225473193811531	0.31223075826551244	0.3773187578612239	0.5333276211455319	green4
Amillepora13448	-0.09160726085799104	0.8315045080347555	0.51556450918643415	0.5070891993987303	0.08201315412338792	0.4663425609704503	-0.13641389638419157	-0.05177850560593001	0.2126857327263342	-0.2937650848153048	-0.07601901376890086	red
Amillepora04929	-0.00968454975629219	0.042649049257603835	0.04575826276606654	-0.006080892607032359	0.0733312201413518	0.12154417359676142	0.1486374028195797	0.05523932007491973	0.25216477019352	0.07129305826386015	0.1636421525451805	green4
Amillepora34779	-0.12060962472196829	-0.18238964893090992	0.08332101490912135	-0.09916930916395279	0.13522207162543964	-0.002986219669403427	0.23967392832885154	-0.054894940293127276	0.19158585103597756	0.27000973331405176	0.4238048426924227	green4
Amillepora14070	0.05034105124761224	-0.06664255619046375	0.3151534346799646	0.13104856569797285	0.26223068460245125	-0.016463278050447873	0.15191594702267822	-0.15660427539395458	0.25640529507348897	0.29642741512839577	0.5839513925049465	orange
Amillepora24682	-0.0017207377033930243	0.03864303909824113	0.6032450690206267	0.18579147452098527	0.15701887404229456	-0.022903240134748586	0.11001700932807135	-0.2905397597601242	0.25735630599786247	0.14575492176661614	0.6795114760814301	orange
Amillepora22180	0.20558264526140266	-0.41348451220093635	0.027888660272999473	-0.1049397652969206	0.15519566750471714	-0.13149271727805076	0.44834778813324694	0.05520957526111075	0.0631179762024002	0.34344608056862125	0.48137448526187054	green4
Amillepora29480	0.02209854485992395	0.12077805104370923	0.22174780100000996	0.12998347612373945	0.19402713887813677	0.19366699573830667	0.10668628238745803	0.04762079356935957	0.2806659627997916	0.16411054062437053	0.2730631235102971	orange
Amillepora22683	-0.03559196422828764	0.017884590458391712	0.20492062837342556	0.13486172678252806	0.02140835468006453	-0.07690878504872337	0.039566417782450444	-0.18219967607785204	0.017307248502508046	0.09487479926889564	0.2715390344758982	green4
Amillepora00394	0.08417355664731693	-0.14345593026323375	-0.06032480161152824	0.03680440639672056	0.2595323695416068	0.12703049368763158	0.2617289406054972	0.2694056358695848	0.06833105542927936	0.3471220859062806	0.12859182577207173	green4
Amillepora19122	-0.09897729483254164	0.33091730354993537	0.17264332743939692	0.20812073335117437	0.04965425371536565	0.27459290036127426	-0.027904785400838586	0.04766198981352775	0.09565643277151917	0.04132344564072579	-0.023807005877224133	green4
Amillepora25298	-0.06443176853867352	0.7238082033581948	0.22836980569170998	0.2934797386974901	-0.04008248309694458	0.3919490990332283	-0.2521282918320291	-0.0049405603736725045	0.06029992425326587	-0.3761006665896764	-0.2780252676280412	red
Amillepora10725	-0.1602018584891729	0.20083363674523458	-0.010534116302375003	0.13683531697501786	0.2845305818560369	0.44085471327343123	0.31794881151251503	0.5561847177305829	0.05487254358381106	0.03094389864608272	-0.24489456412671254	tan
Amillepora16899	0.005172533228111703	-0.33761343624277557	0.10788855673621768	0.006363141801836711	0.17955919123119118	-0.15799591822779688	0.2553280431471502	-0.15672151178940688	0.13042486096851247	0.48775643650198275	0.6043927407608756	orange
Amillepora18805	-0.04443454621169894	0.029016414617640165	0.05280650747411688	0.10129204275377864	0.007608198713630599	0.01286255276208187	0.011095784532889993	-0.06322827780087567	0.05309502612951937	0.16793566570972762	0.10185138582834077	green4
Amillepora03135	0.04596876635003139	-0.19117939562270933	0.15243397355541993	0.08381283094856591	0.40841024959218986	0.05832795679878615	0.22847942824119094	0.08234138348213486	0.2012439255015806	0.4744105235080561	0.5018761341029127	green4
Amillepora18760	0.006228747926458195	0.05001295321508928	0.2541695148941567	0.08367798590131034	0.14396813782793672	0.09990586009465074	0.06966497550177078	-0.046820235691962156	0.36006771513475183	0.12525861006909494	0.34373811499369666	green4
Amillepora08899	-0.046332704928022446	-0.09019939357587956	0.07307861465186888	0.1134383833427234	0.05833824824276487	-0.01811296577281999	0.1912297498106616	-0.03339463162679416	0.09497520610621454	0.2440174543820483	0.25396683609150195	green4
Amillepora15115	0.15145925457587983	-0.455466111012188	-0.017746337557179186	-0.1783290197351004	0.3687295426836706	-0.02249217252607468	0.4573685425777885	0.10462993414439235	0.17489106362950985	0.5098575410303403	0.5930894570776813	green4
Amillepora08083	-0.061766229266053976	0.6225446721934315	0.33249772581342973	0.2931457765407788	0.04962068819983238	0.3638408497275053	-0.07340514236288118	-0.00312814350235871	0.21099829151095426	-0.21598719243221984	-0.04163273863877416	red
Amillepora09085	0.04527463880877341	-0.4344356312985933	-0.09718119481714044	-0.1580650292979199	0.07068794926421806	-0.16886017868220743	0.2784213077026487	-0.006023610030610374	0.18267691823933435	0.4908924688322834	0.42965574732228856	green4
Amillepora11333	-0.09774058057186676	0.15136353135519987	0.4546891005749564	0.19751522816791048	0.23013836807591487	0.0880518128949199	0.008376857736656036	-0.18065901463876563	0.2783008208956528	0.24078891264596092	0.518005639597671	orange
Amillepora36372	0.008564299538966952	0.07015537861370298	0.11184766391677924	0.21047556342220722	0.25943923410729497	0.20113158018165211	0.25566848841881695	0.18953801483905036	0.14113403540031288	0.2910414667839638	0.20034094505773314	green4
Amillepora29526	-0.025514060280449252	0.022948869046982588	0.250713221430806	0.09944348799550762	0.15370596305675147	0.04528814969082549	0.07641361446727427	-0.11517653200347341	0.19146965477253453	0.2006212946147261	0.36542035540225926	green4
Amillepora20117	-0.08199268746505012	-0.22173870639115795	0.0794537519687517	0.02381898082583632	0.2661943095263696	0.04046764752611416	0.2537157080839326	0.04846402291176499	0.17539045940430914	0.3399928170224892	0.38056997091760436	green4
Amillepora07667	-0.04977590822558988	0.7186019558276032	0.6886474690786464	0.4415126572982206	-0.0728749862129437	0.24991744013930947	-0.17539011850483238	-0.3075367159322376	0.2667846452455439	-0.2930890717506255	0.2010305836112609	red
Amillepora06686	-0.007636589697541676	-0.06988322209768472	0.17133846893290075	0.04247267764134643	0.11236186742220533	-0.021439533769613016	0.09635915600426664	-0.13273628634754558	0.22512698800992692	0.2658332892710479	0.42688480664879525	green4
Amillepora33070	0.0652141153186289	-0.15294925712462984	-0.18290841570434244	-0.14693400472836268	0.1915113674753485	0.1706612216466785	0.3358705769805517	0.39355731650173775	0.027695766777319025	0.11325945354504471	-0.08389334376525989	green4
Amillepora29626	0.027799690074597934	0.044978945891221714	0.11204005985357492	0.07331527177474645	0.2779195035120853	0.14058255746532455	0.08819332445472355	0.08961592517477011	0.16235741774202267	0.09895034625542037	0.15229346578502573	green4
Amillepora33401	0.04216245638738074	-0.39463889001447183	-0.06428387167779173	-0.04743620493455565	0.2716016921071231	-0.10073938267600382	0.3969970572977521	0.10409617592387002	0.10531774800508537	0.504804338475011	0.4041026526637692	green4
Amillepora06696	-0.0320661149249175	0.0934360233979476	-0.05175071829702253	-0.20604830468987095	0.05990442128824024	0.2101304837531449	-0.06813760996994508	0.017227874292875284	0.1987513509293178	0.07633782527798222	0.0242582286610898	green4
Amillepora33473	0.05819551943168777	0.03852456798700583	0.15290645048628515	0.21282715087283421	0.32463178381535346	0.2148101793748381	0.19507397939518845	0.19225168880509988	0.09201182574533641	0.29581846983643023	0.15246576060385642	green4
Amillepora00728	-0.0632172058807852	0.055100716051518214	0.09266034753629539	0.06237394602483591	0.08618159917131285	0.07409652550263104	0.04349443413444416	-0.005989301954554039	0.00748290755920044	0.042140344692045216	0.07381446992171854	green4
Amillepora26870	-0.13926200987731915	0.7206024969452247	0.46347678015112304	0.5690083585200284	-0.08447716964634451	0.2541660808434886	-0.14308887736305764	-0.09690672514958625	0.044307832596259644	-0.2771721106719585	-0.14033701206389093	red
Amillepora19193	-0.08189951460640404	0.04419269705723292	0.17050685733177906	0.18404020412301408	0.17933949135399124	0.14366204940987465	0.15142086563963708	0.08821126113929731	0.14845595843199416	0.2393805308944001	0.15579028495680752	green4
Amillepora19570	-0.10236924431773056	0.5327738623232915	0.7560655617429679	0.5475323933491328	0.10984243822063333	0.20744553405495464	-0.02125065564910323	-0.23187599298344438	0.192122758152869	-0.05896511420621587	0.36273761077387984	grey60
Amillepora36376	-0.022515425148358637	4.387981745382439e-4	0.032149762127755166	0.14960428744586315	0.19252358956025895	0.11194540909194264	0.14674439409782375	0.08816881126764657	0.06254419203584154	0.24584249930104296	0.14582762330961518	green4
Amillepora05916	0.030558147638610915	-0.14935131260100507	0.3046429975995168	-0.09952909885918518	0.07211373205435136	-0.13386961763757108	-0.08313313408122379	-0.442560724916169	0.3802280218301406	0.28524551953526595	0.7419990971227065	orange
Amillepora10018	0.0242968490504904	-0.071921672120614	0.3662122016214967	0.06094909946898545	0.20002482774576608	-0.03910864828061675	0.028396826318927072	-0.2536182480928832	0.28829272992535	0.25547652867537696	0.6143531408865521	orange
Amillepora18820	0.012649152028053195	-0.5898065853189832	-0.10190667325678832	-0.20118752684245395	0.23902184331048637	-0.2002306035867141	0.34082227033877677	0.056475654056286136	0.15036780922969095	0.6348354257754238	0.5400246520612432	green4
Amillepora20864	-0.07775476320923286	0.3559605437708521	0.5923300759027422	0.3305501629153695	0.05848388549626811	0.1316235144266132	-0.036654340584903765	-0.17095299630831734	0.19828838756984632	-0.11168693601494913	0.1960596737312998	grey60
Amillepora09593	-0.0935371281319132	0.6670966223857087	0.5457302511980604	0.6441524148031751	0.05788427600686673	0.34382438573222596	0.06901526101249938	-0.0067555144888760965	0.08646923775166399	-0.15437435465032817	0.006420480134643532	red
Amillepora19980	0.022020444768801745	-0.33700027144269074	-0.0909403835137781	-0.08261050027407836	0.3701071022658998	0.1519716046999294	0.5342711071869701	0.40189130408857354	0.15574184385362178	0.51204859980753	0.2861825915044997	green4
Amillepora17715	0.09601036104277018	-0.10108344255809651	0.11442231241736814	0.03944129075703958	0.13325023006838602	-0.016421481752015882	0.2687661253372187	-0.04755058173192243	0.03753618365684017	0.14505372565988256	0.3082619551956546	green4
Amillepora18546	0.15316728316146297	0.3887441270838212	0.002017027171234559	-0.038780761992025195	-0.07687266807155346	0.3244890313637617	-0.13531711364073448	0.051396520959338915	0.08562310955790607	-0.25706031010641045	-0.2680859513505413	red
Amillepora01582	0.008306835818710931	0.4518941661664851	0.5828711418173154	0.5736779728530628	0.13442300001796997	0.16756342080548967	0.1095375219606412	-0.07695322609477748	0.0303188707269716	-0.11804626060339779	0.1766976684084171	white
Amillepora13164	-0.09161820535905495	0.300608404780735	0.5319742303462918	0.3940114475092673	0.0759207587659575	0.13816051227764498	0.0432667460290683	-0.12703860956127322	0.17170502905673277	-0.029757033502006966	0.24206972658321846	grey60
Amillepora26237	-0.037519280878048206	-0.41398211744476426	0.07277931189654951	-0.0630616576323694	0.34915825185014515	0.036587658049365826	0.4768777328495333	0.16451970639770086	0.26566453056261624	0.5467902068743894	0.5978153889394779	green4
Amillepora01478	-0.010848959383396334	0.7120506668427026	0.5406752777695395	0.5757491452346073	0.08954361596758732	0.34456301434070447	-0.04584905230166451	-0.03780997583399046	0.08049789420301429	-0.22716521513753962	-0.03333331310760795	red
Amillepora27953	-0.021963826383464072	0.1047363854262501	0.16975385006563598	0.14785213831947897	0.03371679138619923	0.07411970601264968	0.049099328422014046	0.007926869301690655	0.08462798228471313	0.013040912580747872	0.0676981558225736	green4
Amillepora08190	-0.06865325924271784	-0.12846639953107725	0.304164478310538	0.05546716619735561	0.08809514680960005	-0.09748309966938613	0.15647255340414623	-0.34752054083699785	0.29174261934629453	0.31546462208021137	0.685066462641761	orange
Amillepora26654	0.16640328193038817	-0.12013949639717578	0.1449458168700895	-0.03344888582225148	-0.016011999987246735	-0.16608942991774678	0.10179238384435926	-0.2253412501804822	0.1054798082263802	0.15275135303907378	0.40314053682277823	green4
Amillepora26802	-0.032659951580041285	-0.48955010685488026	-0.047678673731969386	-0.23927316195157367	0.2281399441614777	-0.05265488309039318	0.3042343439667396	-0.024936689368392183	0.2138072699953955	0.5615653626818852	0.5593257730198555	green4
Amillepora00083	0.08518924653991439	-0.4536101223043626	0.0692282672845597	-0.2306020838931705	0.43757568508016864	-0.010005561996731051	0.41162109652428647	0.04199735052562712	0.33728717268695896	0.5285401878571828	0.7148374681063402	orange
Amillepora20305	-0.015164294024001795	-0.464339829094833	-0.2651658823752439	-0.22112498673785735	0.2957591139972033	0.015020499218884369	0.44162427705187335	0.40360196818008054	0.0879378381442302	0.46737654738415474	0.16410901547194645	green4
Amillepora08014	0.05962147709102003	-0.23334656942856868	0.06486221721971991	-0.025068137467070914	0.23511495220069015	-0.0796742890310013	0.24745323644894632	-0.11384959118163658	0.033436438336218996	0.30530044027498193	0.45554759671607636	green4
Amillepora32575	0.08234984685380242	-0.026156488709669773	-0.06815016120034971	-0.11586679044707293	0.19872298464848678	0.22549436570862533	0.07449083994170941	0.2830146758237265	0.47077745886404065	0.14511923148729175	0.045911531684813406	green4
Amillepora26853	-0.06881922317229328	0.6925289998090862	0.5071147698988703	0.5757110453248833	-0.06118584504989824	0.19946330730955236	-0.14920687454443154	-0.14323276487218528	0.009591701533188108	-0.28483197064072413	-0.08107483956543107	red
Amillepora02016	0.047212864112815035	0.21868826399169483	0.3573538790760514	-0.0032080512979879485	-0.013141858325845706	-0.009692758047588686	-0.1351066588815973	-0.47834669457408724	0.330248560124961	0.014075984561448762	0.54450534038863	orange
Amillepora25795	0.10496458022675226	-0.026931887585438706	0.07787636260171624	0.06906324277222162	0.30848243364474953	0.19418981984222786	0.17381118725195605	0.16653519590084073	0.11727586102054913	0.2817932272226881	0.1884094001517509	green4
Amillepora23315	0.07894388402780872	-0.585632944039422	-0.4238071695967315	-0.22233998812544986	0.03844090112019225	-0.26567140308540393	0.25249123072190993	0.17309736879203536	-0.017363633848083843	0.6437022632447296	0.21319464133013127	green4
Amillepora33595	-0.171419416967898	0.02793078856045406	-0.11816368580032521	0.028622729793421176	0.03881751819153025	0.273980773525521	0.1592355710915071	0.4106167546948732	0.03628884537954365	0.04118357116495444	-0.2936314915407104	green4
Amillepora36083	0.12603598953909137	-0.04654956885297575	-0.04030533314354315	0.0406355752865772	0.20961135986524926	0.13117655190547256	0.20445017050098707	0.23624760218084184	0.07220871073792838	0.26104527126125593	0.08226240517048969	green4
Amillepora22182	0.08338101820786063	-0.09113162778708167	0.07669502920518548	-0.13850282419584353	0.08725935418348235	-0.01815991411950775	0.029879454473239756	-0.1823287197211721	0.1694154879400828	0.2666323303936367	0.41506392033423484	green4
Amillepora00243	-0.023019188445942626	-0.13061749853301433	0.16925004691267048	0.029578304193990684	0.08847141849775134	-0.06510376003468829	0.20433947559041413	-0.10997269000684409	0.27058620304232955	0.2467342160085443	0.45540277077419733	green4
Amillepora20125	-0.0738837130594954	0.7243242407390906	0.2888467293819337	0.5057964117288842	-0.01517697417380675	0.39394264884112334	-0.11538937008614818	0.1661150325203677	0.0373282869535741	-0.2825315815209448	-0.3325879799319056	red
Amillepora29180	0.0036609416544945705	0.11513710032011322	0.3697528599492632	0.07293548837323578	0.09350012698155413	0.07802954960493634	0.015697354917629164	-0.28268062120416626	0.3402173513755571	0.1517514506169463	0.5167589767589527	orange
Amillepora10760	-0.02975645467208181	-0.16346975485289472	0.2564648559279466	-0.050555673853512895	0.26701289473193157	0.06959109982348824	0.2499588282797407	-0.06542478085423808	0.4166939712006569	0.3799869219495875	0.6486407966360682	orange
Amillepora15395	-0.03073820154968175	-0.05933237843820776	-0.02398706981727709	0.08957179412152273	0.13561459521591324	0.08080840118644514	0.15749732961131183	0.12622218333989615	0.13394378729400774	0.3054503277692452	0.11640661509471686	green4
Amillepora15381	-0.09278815375718497	0.1135240556753096	0.3592108311079041	0.16691771631545355	0.1418139918763327	0.10260932241840415	0.11414641521624905	-0.18760497369685453	0.43708599563529127	0.19675296618580462	0.5158080832465839	orange
Amillepora04321	-0.14098993350101305	0.2649568381875144	0.31167518103305036	0.37931260053027327	0.0857104504107484	0.12432082538558802	0.13849003187056738	-0.024923653857788396	-0.044495557717779084	-0.09831457354017266	0.07881573469024808	white
Amillepora06242	0.13108476822277426	0.08235742102238647	0.3839778407793938	0.21755312810578548	0.36189757552983637	0.12104525998781175	0.2037955320152603	-0.028244907930916077	0.23978951653362207	0.26467289207632433	0.5325595329220892	orange
Amillepora25072	0.054575748467355814	-0.36421672605703254	0.1664599268093811	-0.0757596660854188	0.23105660452560212	-0.1568645514681422	0.23805610934747695	-0.22312529133374612	0.2608753597006064	0.5364285145701824	0.7410216953362535	orange
Amillepora28371	0.06081500042895882	-0.18763141181087584	0.14587460471051963	-0.07610647795825136	0.24889460417850204	0.013590544388805435	0.12064987165656851	-0.09114465960304076	0.31513400345790826	0.4272063333863927	0.5988300654783014	orange
Amillepora26819	-0.09239448709680562	0.05882981489668433	0.20032294660495756	0.17824500643913382	0.2187873992270188	0.19344251713282268	0.2225385849552728	0.13473816815733192	0.14461978842489398	0.24021519342510197	0.20779700384216243	green4
Amillepora02027	-0.0015908382596192677	-0.10028534287733008	0.02879705263698211	-0.04706473278930089	0.14224516959554498	0.06317906665978733	0.297000187654351	0.06625344840789085	0.12488174505513483	0.2739338663275044	0.2797338382806676	green4
Amillepora26868	-0.0766993184001422	0.6771785733444121	0.48987756937714555	0.5756028262560502	-0.043382400154698	0.22198519855736965	-0.13093147353069517	-0.09439088379411115	-0.019149903866255796	-0.2822926021009449	-0.10719084545349537	red
Amillepora26728	0.03305193854628263	0.6247789724858811	0.4388609912919754	0.5258012502882276	0.03187532066687301	0.31154479588546885	0.018711612626186865	0.013042905719175466	0.11776243367656032	-0.20017668022800217	-0.03580195843068115	red
Amillepora12614	-0.001657307993088053	-0.26804840810947794	0.2789397316887638	4.3558673435668827e-4	0.21492367576782173	-0.11400221328170268	0.2513260078099073	-0.21479454972801926	0.3392338780530405	0.44195027241528717	0.7572810287087741	orange
Amillepora05971	-0.06946069739171418	0.6984821884694823	0.4841194524727203	0.3696867890252288	0.06327811870064336	0.42920336758989563	-0.162486871890347	-0.15346612427524764	0.3634591651955268	-0.15309473952682862	0.1014173869905559	red
Amillepora12306	0.10509610719226406	0.8239716818217737	0.3647979690926078	0.41311990882936733	-0.06911565948117365	0.406168097518326	-0.16363621707168613	8.957181780906362e-4	0.07967514151430555	-0.43010579059028575	-0.2506926748455071	red
Amillepora25094	0.003602763034824319	0.7444604133050131	0.5496061830640235	0.492075235184649	-0.03676015474828971	0.2653386075979953	-0.09663955699823298	-0.15845070179761078	0.06697651326474895	-0.32665087412575267	0.016567284252586988	red
Amillepora30722	-0.07543876891532317	0.5255482406713786	0.5358074839249745	0.4154730903028002	0.19324227944039835	0.2972081746137862	0.09071340535506749	-0.10644724453422211	0.24464555071076263	0.04013088160414125	0.34733846451888456	red
Amillepora21263	-0.07098765975185656	0.09755444557450901	0.2534630900067589	0.1721113152034264	0.03414768415825444	0.018709781475299704	0.051843584660227635	-0.16512386911448018	0.05994257532674751	0.05303330328424187	0.2970168919841672	orange
Amillepora03881	0.061575063488149964	-0.7066215388855054	-0.4085460420282016	-0.34113204727599683	0.14399370261980135	-0.3054792022991175	0.28204760129947776	0.138680797505303	-0.053673931892114515	0.5867734247185761	0.2760053623836333	green4
Amillepora18408	-0.1900935289017343	0.38650527114172595	0.034613654746920824	0.15613781414571334	0.1305878090321152	0.4963144611477465	0.04629439925514553	0.3326003927407262	0.12687637717000896	-0.09434186399002226	-0.2814333030471678	red
Amillepora32297	-0.027263582041551923	-0.16438578065584686	0.09757096032526642	-8.87385511604416e-4	0.33645799606535376	0.09673539938800209	0.24431770113842902	0.07940232046603879	0.3175441284514632	0.4154430329135177	0.4501969350455591	green4
Amillepora08238	-0.009976586858395586	-0.11081548371083565	0.4248383849769949	0.06396523491618597	0.16248186389511077	-0.05160147105696934	0.14981638395430164	-0.18454190076208213	0.2527301159087097	0.3038788221006405	0.6469975213554261	orange
