gene	LD1	PCA.pa.1	coef	MeanDecreaseAccuracy	MeanDecreaseGini
Amillepora23371	8.745955450018216e-7	-0.008468351509768424	0	0	0
Amillepora23373	7.294671790618078e-5	-3.708362970233924e-4	0	0	0
Amillepora23375	6.963025936756604e-7	0.0010946670921366066	0	0	0
Amillepora23376	3.0144689320384337e-5	0.007039410289135407	0	0	0
Amillepora23377	2.8584193312236827e-6	0.016490588572435738	0	0	0
Amillepora23378	1.99341382285797e-6	0.012710788955890437	0	0	0
Amillepora23380	3.725584510095575e-7	0.00921542440436786	0	0	0
Amillepora23381	1.529497842463165e-4	0.009987908550990902	0	0	0
Amillepora23382	6.933818595379208e-7	0.010345611645520192	0	0	0
Amillepora23384	5.654134772033784e-5	0.007115471946998491	0	0	0
Amillepora23385	5.457714326452993e-8	-0.00281834003203914	0	1.4925373134328359e-5	0.0128
Amillepora23386	2.645458498075815e-6	0.007123565273801205	0	0	0
Amillepora23387	1.1970714395178844e-5	0.003877789418283992	0	0	0
Amillepora23388	6.136991588531734e-7	0.008439812730154955	0	-3.0534351145038166e-5	0.013714285714285712
Amillepora23389	0.0028588702596302356	0.004933099228791963	0	0	0.003905015873015884
Amillepora23390	4.66647399798789e-5	0.014497181588087897	0	0	0
Amillepora23391	9.857853931857485e-6	0.007567077886090436	0	5.9701492537313435e-5	0.011213092093895795
Amillepora23392	1.2889225820966957e-5	0.008488390349516362	0	0	0
Amillepora23393	3.3456992049529223e-6	0.007012447292451317	0	0	0
Amillepora23394	2.921904192738021e-7	0.006002744919912689	0	0	0
Amillepora23396	9.241724828437813e-6	0.013911079265016505	0	0	0
Amillepora23397	1.9522775132728156e-5	0.006401986294583666	0	0	0
Amillepora23398	7.178411634493757e-7	2.1193585508404346e-4	0	0	0
Amillepora23400	3.2206401218868435e-5	0.005235581441706281	0	0	0
Amillepora23401	2.3374470211110486e-5	0.003357921099475138	0	0	0
Amillepora23402	3.164031211591278e-6	0.009711673170873326	0	0	0
Amillepora23403	1.287093571727417e-4	-0.0029704036358160196	0	0	0
Amillepora23404	2.8078902833984857e-5	-0.00205897560237539	0	0	0
Amillepora23406	2.0160351161276185e-4	-0.0017274137827267661	0	-1.5267175572519083e-5	0.03354033655567491
Amillepora23407	5.8463999457094855e-06	-0.002765298214732572	0	0	0
Amillepora23408	4.168493761773579e-5	0.005411788391260341	0	5.624869074802251e-4	0.23122814151371238
Amillepora23409	4.803554673219447e-7	0.0033351350319429885	0	0	0
Amillepora23410	1.9078308744523307e-5	0.005036242693949746	0	0	0
Amillepora23412	5.8637022655371205e-5	0.0036849468734942038	0	0	0
Amillepora23414	1.4918975254726498e-10	0.004430906502002777	0	0	0
Amillepora23416	7.691847940158453e-6	0.001863534475330489	0	1.4285714285714285e-5	0.0039024390243902474
Amillepora23417	3.47719392674131e-5	0.00802090606422425	0	-2.877697841726619e-5	0.003969696969704842
Amillepora23419	4.8882283510532925e-5	0.007210708028648438	0	0	0
Amillepora23420	2.2831119088089767e-5	0.010170575370559012	0	0	0
Amillepora23424	6.674285425721482e-8	0.0058277771798818535	0	4.4444444444444447e-5	0.020275862068965523
Amillepora23425	7.675814566684661e-6	0.013548171954271642	0	0	0
Amillepora23426	6.609400990937463e-5	0.014101008934212955	0	3.2939672413356624e-4	0.14719135362305416
Amillepora23427	1.2275269182525493e-5	0.007353442849684915	0	0	0
Amillepora23428	9.268113376404227e-6	-0.010515028371953799	0	0	0
Amillepora23429	1.7704068100104835e-6	0.0053457637267174	0	1.3793103448275862e-5	0.0037289308176159464
Amillepora23430	3.2472647805025087e-7	-0.003420874824927784	0	0	0
Amillepora23431	1.4690937737956318e-5	3.2770700997518187e-4	0	0	0
Amillepora23432	7.51619933881069e-6	0.002137886326454944	0	0	0
Amillepora23434	2.693616511364429e-6	0.0016453179074887893	0	1.5384615384615384e-5	0.003678678678678679
Amillepora23435	9.238329450488339e-6	0.004344559045193684	0	0	0
Amillepora23436	5.60378160737209e-5	0.010627070273176293	0	0	0
Amillepora23437	4.8186461892381245e-5	-0.002339372685825513	0	0	0
Amillepora23438	1.2079776799645542e-5	2.879507165780856e-4	0	-1.35841170323929e-6	0.01749793103448276
Amillepora23439	4.127260825185619e-6	4.9714326369169e-4	0	0	0
Amillepora23440	1.4886933305708234e-5	0.0077317726386883015	0	0	0
Amillepora23441	4.0673671175071435e-5	0.00128784772840755	0	0	0
Amillepora23442	2.439618208185866e-7	0.0018892933518938893	0	0	0
Amillepora23448	2.9997695620003583e-5	0.004209470325045235	0	0	0
Amillepora23450	5.425472908097309e-5	-3.397970625048049e-4	0	0	0
Amillepora23451	1.5964343041959022e-6	0.0062851842435093465	0	0	0
Amillepora23452	7.418493097269256e-8	0.013383766009374241	0	0	0
Amillepora23461	3.560217747110197e-5	0.011230187740147423	0	-4.225352112676056e-5	0.007771842650107544
Amillepora23464	7.0758372294426886e-6	0.007242826982051473	0	0	0
Amillepora23467	2.7519030915684535e-5	0.008441190820431488	0	0	0
Amillepora23468	4.7595492712523085e-5	0.011937659543638974	0	0	0
Amillepora23470	4.023546576791705e-5	0.005909193080701199	0	0	0
Amillepora23472	4.5194372868385834e-5	0.006875189266976641	0	1.4814814814814815e-5	0.003428571428571429
Amillepora23473	8.569370041323154e-6	4.818404681869411e-4	0	0	0.003
Amillepora23474	1.711979283728733e-5	0.0010225035896798316	0	1.4925373134328359e-5	0.011733333333333333
Amillepora23475	2.5838289261876674e-5	0.004955057224250907	0	0	0
Amillepora23476	1.3800489237012257e-5	0.009786596314725218	0	0	0
Amillepora23477	8.655605175486967e-5	0.006300213908394514	0	0	0.01090909090909091
Amillepora23478	1.0330799779484437e-4	0.005744884496109351	0	1.4184397163120568e-5	0.024677966101694905
Amillepora23479	2.5902336865371026e-7	0.006670355233236214	0	0	0
Amillepora23481	4.971842662750157e-5	0.003433872219441843	0	0	0
Amillepora23483	2.376863211659262e-5	0.003995318770908817	0	0	0
Amillepora23484	5.395647792843552e-6	0.009224853575936	0	0	0
Amillepora23489	1.1332857987521661e-5	0.01781945446520733	0	-1.4285714285714285e-5	0.003
Amillepora23490	7.725440422243822e-4	0.00861347646096614	0	0	0
Amillepora23491	3.8447062210163846e-5	0.007708685411527875	0	0	0
Amillepora23492	2.4823530291401447e-5	0.0056584965425526615	0	0	0.019902357928569415
Amillepora23493	1.921312982029323e-5	0.002220121245070706	0	0	0
Amillepora23496	7.749096161037585e-6	0.003643216524755259	0	8.823529411764706e-5	0.007384615384615387
Amillepora23497	1.0628218878465507e-5	0.005015903747546281	0	0	0
Amillepora23498	9.329357761973045e-6	0.0055652425737187	0	0	0
Amillepora23501	1.885172645835382e-4	0.005075488281817973	0	0	0
Amillepora23504	7.444113721664223e-6	0.005999922751767253	0	0	0
Amillepora23506	9.908886040079014e-5	0.002242253699602605	0	0	0
Amillepora23507	7.93621659768235e-6	0.0033254835488366213	0	0	0
Amillepora23508	7.870114176886946e-5	0.008101670993342382	0	2.702702702702703e-5	0.003
Amillepora23509	2.1559946320436944e-5	0.0017183325166781377	0	-1.5625e-5	0.007333333333333336
Amillepora23511	1.2042034034835756e-4	0.002626845858572722	0	0	0
Amillepora23512	1.4919186473419149e-6	0.002442953858876615	0	0	0
Amillepora23513	2.2151496697405003e-4	0.0069735244269771585	0	0	0
Amillepora23515	6.841008855977407e-5	0.008855956653343686	0	0	0
Amillepora23517	4.480403920273543e-5	0.002122373083229903	0	1.4388489208633095e-5	0.012909172864548131
Amillepora23518	1.402756097793645e-4	0.007217775668124846	0	0	0
Amillepora23520	1.7742265049613558e-5	0.002432962340731238	0	0	0
Amillepora23522	8.191912070568384e-5	0.003077509807448312	0	0	0
Amillepora23523	1.3963335700484309e-5	0.011130657890508228	0	0	0
Amillepora23524	1.4555796638081794e-5	0.011053569917714943	0	0	0
Amillepora23527	3.244307212869011e-4	0.004616126096034473	0	4.0441003987802026e-5	0.03665019618764245
Amillepora23529	1.349077789761989e-4	0.003893840390953402	-0.23178526759217447	4.3520309477756285e-5	0.022697452341464867
Amillepora23530	1.798394376293756e-4	0.007926691269232237	0	0	0
Amillepora23531	1.8447307479202427e-5	0.007106810222097005	0	0	0
Amillepora23533	9.085995500037657e-6	0.004933991824970222	0	0	0
Amillepora23535	9.231836672844089e-5	0.005474644653446491	0	0	0
Amillepora23537	2.6823014087010565e-8	0.005548006073276041	0	0	0
Amillepora23538	2.0710618206111994e-5	0.0027143238430993024	0	0	0
Amillepora23540	4.3328647759573515e-5	0.003176630223138181	0	0	0
Amillepora23541	7.673838494818874e-8	0.008078583780323117	0	0	0
Amillepora23542	1.508947099982238e-6	0.0029654302897677933	0	5.704594511255011e-5	0.01724200919765232
Amillepora23543	7.184358546408826e-5	0.0018078076368487426	0	0	0
Amillepora23544	9.976891756620098e-6	0.0055859053676730165	0	-1.45985401459854e-5	0.012042631500007929
Amillepora23546	3.2911270489924043e-4	0.0041768617914124595	0	3.0534351145038166e-5	0.01473792799212731
Amillepora23547	5.176788146262155e-5	-0.013582407907733667	0	2.701645881171509e-4	0.12889048251285784
Amillepora23548	2.086337230781169e-4	0.020038463721190954	0	0.001011490651707079	0.4401901424443197
Amillepora23550	6.571447364554137e-5	0.018229743693277782	0	0	0.003333333333333334
Amillepora23551	1.4382985336853937e-5	0.0035502975337065035	0	4.4197041498740357e-4	0.09505918937972158
Amillepora23552	3.691433075931285e-5	0.009558086642546716	0	0	0
Amillepora23553	3.389408122578271e-5	0.005524583954261999	0	0	0
Amillepora23554	5.048628093321143e-6	0.005099392775333441	0	0	0
Amillepora23555	3.252136150698943e-5	3.465566044031453e-4	0	0	0
Amillepora23556	3.7962117217587294e-5	0.011241822451194428	0	0	0
Amillepora23557	7.069552149390999e-5	0.0029595481925746856	0	0	0
Amillepora23559	3.5834427961271736e-6	0.007364797145922461	0	0	0
Amillepora23561	2.7826110801892737e-5	0.011333235731703143	0	1.1347517730496454e-4	0.011366455250176216
Amillepora23562	2.602365127840189e-5	0.009187817374346761	0	0	0
Amillepora23564	2.644224916083102e-4	0.004583999416322814	0	0	0
Amillepora23565	1.314581304491612e-5	0.0073360410555661565	0	0	0
Amillepora23568	7.21527861137078e-6	0.006778105753542831	0	0	0
Amillepora23569	1.708277026299157e-5	0.004861546207979436	0	0	0
Amillepora23570	2.319586073228237e-5	0.013283149353531943	0	0	0
Amillepora23571	2.5096534922505872e-5	0.01011289033091061	0	0	0
Amillepora23572	1.2618399300152827e-5	0.009434344854853987	0	0	0
Amillepora23573	5.583936037619073e-6	0.00961880496879113	0	-1.36986301369863e-5	0.009
Amillepora23574	5.287241146300178e-6	0.003448766978091182	0	0	0
Amillepora23575	3.1906853095404197e-5	0.004166664290940449	0	0	0
Amillepora23578	8.538686103850203e-7	0.010151021640253381	0	-1.45985401459854e-5	0.017999999999999967
Amillepora23579	1.4178281392465543e-5	0.0037834360236258108	0	0	0
Amillepora23584	8.681979916339248e-5	0.0016994392486810424	0	0	0
Amillepora23585	2.0672812605325588e-4	0.009656047790379896	0	0	0
Amillepora23586	1.4915063740868991e-5	0.008473705594871348	0	0	0
Amillepora23590	4.0787358216581805e-5	0.003007543224067287	0	-8.595957980056525e-5	0.08678554546037795
Amillepora23591	2.0717097762809256e-6	0.006887969856386266	0	0	0
Amillepora23592	9.82830060640561e-6	0.00414469715001276	0	0	0
Amillepora23593	6.83147439842889e-6	0.002788702660967793	0	-2.91970802919708e-5	0.020567704078495466
Amillepora23594	3.9244083921768984e-4	0.006592317072988807	0	0	0
Amillepora23595	1.7541036050297767e-5	0.006659787038327877	0	0	0
Amillepora23596	1.0416538354623054e-5	0.001653974921523183	0	0	0
Amillepora23597	1.2192920763871295e-4	0.005441749090504765	0	0	0
Amillepora23598	2.2886235225821e-6	0.006812605505034543	0	0	0
Amillepora23600	9.35181732485145e-9	-0.0028824510246115006	0	1.3888888888888888e-5	0.007686274509803923
Amillepora23603	2.172122441962236e-6	0.00334981439495693	0	0	0
Amillepora23604	9.448172171129096e-7	2.1997665925791154e-4	0	0	0
Amillepora23605	3.551676422161371e-5	0.0016015710571764775	0	0	0
Amillepora23608	5.7008492274711626e-6	0.00586996388596237	0	0	0
Amillepora23611	6.936451661260892e-5	0.004159923360256081	0	0	0
Amillepora23618	1.3834815937780115e-5	0.002986132429670311	0	0	0
Amillepora23619	8.971691128496626e-5	9.661736257423602e-4	0	0	0.001975308641975289
Amillepora23623	2.1959237736829362e-7	0.003617377646025991	0	0	0
Amillepora23625	1.922157328269764e-5	7.858825476020029e-4	0	0	0
Amillepora23626	8.678232759057534e-5	0.0024586254176769636	0	1.4705882352941177e-5	0.0035555555555555553
Amillepora23628	4.639198504119852e-7	0.0024833744731282245	0	-2.6893427263455012e-5	0.010417569650915453
Amillepora23629	1.1315225695564169e-5	0.004498137431536783	0	0	0
Amillepora23635	2.382949510938941e-6	0.003068870494897476	0	0	0
Amillepora23638	1.1241971519371608e-6	9.613902265712713e-4	0	0	0
Amillepora23640	6.534281563116606e-6	0.006515509126674228	0	0	0.003958333333333343
Amillepora23641	7.414496035202692e-5	-0.0019045954227997056	0	0	0
Amillepora23642	1.8081072659723292e-5	-0.010668392468601259	0	2.8953152111046846e-4	0.07696432636822192
Amillepora23643	2.8280688723910714e-5	0.011781884479461853	0	0	0
Amillepora23645	5.070065602275283e-7	0.012976490287659175	0	0	0
Amillepora23646	9.196501864994268e-6	-0.007242892570232397	0	2.9411764705882354e-5	0.02666903283052352
Amillepora23653	3.3844742505274e-6	-0.0074667705702933275	0	0	0
Amillepora23654	5.617602412397648e-4	0.0021915935421725394	0	0	0
Amillepora23657	3.070816734030377e-5	0.004392873663081336	0	0	0
Amillepora23658	1.3426444097471974e-5	-0.004713872957195251	0	0	0.007875
Amillepora23659	6.386452073702426e-6	-0.015624628014405237	0	0	0
Amillepora23660	5.6658146215521304e-5	-0.009566290763693924	0	0	0
Amillepora23662	9.720056282790282e-5	-0.0038846864850614242	0	-1.3888888888888888e-5	0.0026666666666666666
Amillepora23663	8.963594485954e-5	0.0010419196877695476	0	0	0
Amillepora23664	8.091720289016575e-5	0.00459214458084274	0	0	0
Amillepora23666	7.547969573452782e-6	0.0015345156366635315	0	0	0
Amillepora23667	1.8428691799650417e-4	0.002406039809564891	0	-1.36986301369863e-5	0.02356319449422898
Amillepora23669	1.4567821732730656e-5	0.006222980565427716	0	1.3821304436720505e-4	0.05737011461930928
Amillepora23671	1.0615402038907561e-5	0.011044616986868686	0	0	0
Amillepora23672	6.345629619642879e-6	0.01213359958006068	0	-2.9411764705882354e-5	0.007428571428571423
Amillepora23673	1.8814547824317433e-6	0.008784751813713755	0	-1.4285714285714285e-5	0.036812598029989374
Amillepora23674	1.4461507080145054e-6	-0.007145383623605308	0	0	0
Amillepora23675	1.668095913048835e-4	0.006267383554661437	0	0	0
Amillepora23676	5.4069138209831824e-5	0.011717752179743541	0	1.5384615384615384e-5	0.003833333333333329
Amillepora23678	1.2844368678790767e-5	0.005761176470678724	0	1.3739384432303784e-5	0.007762800668828816
Amillepora23681	2.9994157037029385e-7	0.007610696407382823	0	0	0
Amillepora23683	3.084681633419936e-5	-0.003391215372701485	0	5.9701492537313435e-5	0.03151260504201682
Amillepora23686	1.0943038919677319e-4	0.013470999605451454	0	0	0
Amillepora23688	9.020177470221363e-5	0.006867088658726118	0	1.1874931909794095e-4	0.03725885582337834
Amillepora23689	1.0421633148140994e-5	0.00573012015789246	0	4.477611940298507e-5	0.02027370600414079
Amillepora23690	1.7372197237448828e-6	9.261965398441965e-4	0	1.5384615384615384e-5	0.0075000000000000015
Amillepora23691	1.6109545376930345e-5	0.004640399982695522	0	0	0
Amillepora23692	3.392556281898531e-5	0.0021778967672180446	0	1.710772520716386e-6	0.03747203339296361
Amillepora23693	6.175019599283958e-5	0.012247499945834467	0	4.3165467625899277e-4	0.11655859031324792
Amillepora23694	3.6839629367582894e-7	0.01171932852255733	0	0	0
Amillepora23695	1.0590441153905162e-7	0.0068670248317386174	0	-1.3986013986013986e-5	0.0395703576304372
Amillepora23696	1.0178791212830673e-4	0.003452460985522151	0	0	0
Amillepora23697	9.332018044270764e-6	0.006551246277737845	0	0	0
Amillepora23698	1.7177684008611814e-5	0.008883718388849639	0	0	0.010643015521064456
Amillepora23699	1.4725021000902203e-4	-0.004976446834224944	0	0	0
Amillepora23700	8.220261129210661e-6	-0.002823812248315968	0	0	0
Amillepora23701	6.819063769153698e-7	-0.010654422882524484	0	-1.5503875968992248e-5	0.007779411764705884
Amillepora23702	1.769725754564052e-5	0.004558041222251616	0	-4.651162790697674e-5	0.008000000000000004
Amillepora23705	8.699769691726396e-6	0.012800951605179321	0	0	0
Amillepora23706	6.8542043705631184e-6	0.008140862529997886	0	0	0.0033333333333333357
Amillepora23707	1.3064645701372549e-5	4.3894964289221353e-4	0	4.3478260869565214e-5	0.004908693752730443
Amillepora23708	6.711662680708265e-7	0.004431722971382905	0	0	0
Amillepora23709	7.747181237115243e-5	0.004118936337024508	0	0	0
Amillepora23710	9.537728611393563e-8	0.005379396898010847	0	0	0
Amillepora23711	3.3146229493936727e-6	0.0030063929103263235	0	0	0
Amillepora23712	5.744571612445997e-6	5.985022241149715e-4	0	0	0.002666666666666667
Amillepora23713	1.2037044066091969e-5	0.0051370396279038525	0	-1.4285714285714285e-5	0.008888888888888887
Amillepora23714	2.383011655567184e-4	0.006799673356465184	-0.04013330854883417	6.384077520592221e-5	0.05721613694625178
Amillepora23715	7.379933664423517e-6	0.0052627261085858015	0	2.8169014084507043e-5	0.00396638655462607
Amillepora23716	1.2603447063726496e-6	-0.00445498143009867	0	0	0
Amillepora23717	2.8865453058122694e-5	-0.009604381526577084	0	1.1347517730496454e-4	0.06253158671233128
Amillepora23718	5.757433895026471e-5	-0.004841897605095929	0	0	0
Amillepora23722	1.68033825532194e-4	0.0039013439205420803	0	1.4492753623188407e-5	0.00923076923076923
Amillepora23725	7.860227133524465e-5	5.13912521288079e-4	0	0	0
Amillepora23726	8.563449986123978e-6	0.008335640396964968	0	0	0
Amillepora23727	8.099856246882496e-6	0.007960142326693582	0	-1.5503875968992248e-5	0.012318840579710149
Amillepora23729	8.8054246490901e-6	0.005581149223220601	0	0	0
Amillepora23731	1.5836943751611713e-6	0.0062019108977061825	0	0	0
Amillepora23734	2.4353495864210612e-5	-0.0032076104771509317	0	-2.8368794326241135e-5	0.0036923076923076935
Amillepora23735	1.8494201981250687e-5	-4.5782985743764957e-4	0	0	0
Amillepora23737	4.657906538189109e-5	0.005872674784363326	0	0	0
Amillepora23738	8.166896264589627e-5	0.006427791512904511	0	0	0
Amillepora23739	2.110888644121649e-4	0.0020170713033322305	0	0	0
Amillepora23740	5.331414601551996e-5	0.0037714304015616057	0	0	0
Amillepora23741	6.552387593458734e-5	0.0028165197749532604	0	0	0
Amillepora23742	4.850061886004214e-5	0.005675439980415253	0	0	0
Amillepora23743	7.118182212613964e-5	0.0024822954820386185	0	0	0
Amillepora23744	7.72920166819626e-7	0.0058575249652040254	0	0	0
Amillepora23748	5.1785756662440956e-5	0.005038722121076808	0	0	0
Amillepora23749	3.600212393319132e-5	8.436943939240316e-4	0	0	0
Amillepora23759	6.758850569183009e-6	0.0064061647572966045	0	0	0
Amillepora23774	1.097112794637731e-5	0.0025533282074816097	0	-7.518796992481203e-5	0.014933333333333331
Amillepora23779	4.998588022811386e-5	0.0033471840449478324	0	0	0
Amillepora23782	1.6331713332288297e-6	-2.866500275639051e-4	0	0	0
Amillepora23793	3.5140457904945584e-6	0.0010057737503219965	0	0	0
Amillepora23797	2.7660212361084117e-5	-9.840860680792784e-4	0	0	0
Amillepora23798	4.758615075600406e-5	0.004530939943703589	0	0	0
Amillepora23822	4.1729849800596394e-6	0.007387841194907081	0	0	0
Amillepora23837	5.3233834893719036e-5	0.006711246613827072	0	0	0
Amillepora23843	2.7638429778428725e-5	0.003206628763614405	0	0	0
Amillepora23844	2.3403680492188218e-6	0.0030572927041321884	0	0	0
Amillepora23846	2.4463965614327196e-6	0.004861352488886532	0	0	0
Amillepora23852	9.175861058315951e-6	0.003411668360343869	0	-1.3888888888888888e-5	0.005202185792349724
Amillepora23854	6.136998647674193e-6	0.010705104001780421	0	0	0
Amillepora23870	1.7427451439444608e-6	0.005826362994222135	0	-1.3787630808907405e-5	0.012991452991452991
Amillepora23872	3.103758300448212e-5	0.007703923648826658	0	-1.4705882352941177e-5	0.0038918918918919303
Amillepora23874	1.914707269488452e-4	0.009566239078175725	0	0	0
Amillepora23877	1.7662933861838335e-5	-0.007677031729418695	0	0	0
Amillepora23879	4.125098962744328e-6	0.004467320936017258	0	0	0
Amillepora23897	1.6055949000215263e-4	0.004146053787088405	0	1.5384615384615384e-5	0.03114731020613374
Amillepora23908	3.3845868187984857e-6	0.006684186405711606	0	0	0
Amillepora23911	3.069566384441049e-6	0.0035900521592759325	0	0	0
Amillepora23927	7.645772695984593e-6	0.006864135138648132	0	0	0
Amillepora23928	2.8784417972518417e-6	-0.0045658467350554325	0	0	0
Amillepora23930	6.323075547543747e-6	-4.2217046750010095e-4	0	0	0
Amillepora23934	4.370066418326403e-7	0.002676448661752584	0	-4.404415398978527e-5	0.010499738878602283
Amillepora23937	7.076984397389243e-6	0.006786711601944178	0	0	0
Amillepora23939	3.960561522838766e-6	0.007172784721534115	0	0	0
Amillepora23940	2.3474672577707394e-5	-0.0015101658888819675	0	0	0
Amillepora23950	1.102060735563259e-5	0.004520017749105838	0	4.1666666666666665e-5	0.007698959782685989
Amillepora23953	1.7020006715137725e-6	3.6103053520201306e-4	0	0	0
Amillepora23954	2.73782563702623e-6	0.002105790983696071	0	2.7777777777777776e-5	0.007615018508725541
Amillepora23956	4.701328870176537e-6	0.009324384020309693	0	0	0
Amillepora23959	2.7322614827439594e-5	-0.0025439789871774124	0	0	0
Amillepora23961	7.03579325343766e-5	0.012025058844440445	0	6.0606060606060605e-5	0.027306303085701814
Amillepora23962	5.670187972139936e-5	0.008489309432277008	0	-2.8368794326241135e-5	0.007157894736842106
Amillepora23966	2.582966091043915e-4	0.0027205996507452565	0	0	0
Amillepora23968	5.8386610213630956e-6	0.008382900802377719	0	0	0
Amillepora23970	7.454627977521646e-6	0.007124406331631771	0	0	0
Amillepora23972	2.11159908207659e-4	0.004134668055043637	0	0	0
Amillepora23973	2.655225761680653e-5	0.0031426487880014116	0.029114838136117552	0	0
Amillepora23977	1.7783734436246146e-5	-2.9755791853807844e-4	0	-1.3605442176870747e-5	0.007883211678832141
Amillepora23979	5.3939296485836e-5	4.94445125992783e-4	0	0	0
Amillepora24000	3.110942014694631e-5	0.0026181355447293195	0	0	0
Amillepora24001	5.902466216777389e-6	0.0024266363278489665	0	0	0
Amillepora24002	3.329170146389062e-5	0.0022435172686749733	0	0	0
Amillepora24007	9.902588489050487e-5	0.012405104786904509	0	0	0
Amillepora24008	6.190063113377016e-5	0.004870822675114169	0	0	0
Amillepora24012	8.696735045509293e-6	0.001263440272087032	0	0	0.013568750000000001
Amillepora24015	1.2673475630472453e-4	0.00218899366605639	0	0	0
Amillepora24016	1.5801647872276583e-4	0.003485071665277419	0	-1.4084507042253522e-5	0.00789189189189193
Amillepora24017	1.2158452250980268e-5	0.004448349218890169	0	0	0
Amillepora24019	4.289748891765225e-6	0.0014812520769870521	0	0	0
Amillepora24020	8.878723097156093e-6	0.007211686750240082	0	0	0
Amillepora24024	1.512722833471569e-4	0.005365531110420186	0	0	0
Amillepora24025	9.273495256547514e-5	0.0033880157787822864	0	0	0
Amillepora24028	8.749305898102167e-5	0.004102439052189443	0	0	0
Amillepora24032	2.166050878079373e-5	0.001459691738701614	0	0	0
Amillepora24033	3.396862520852506e-5	0.008837481070124428	0	-1.5267175572519083e-5	0.011615692326663265
Amillepora24035	9.196896519926474e-5	0.004344486817688298	0	0	0.0064
Amillepora24036	8.742255770036695e-7	0.0037910356928772355	0	0	0
Amillepora24038	2.0028126019049107e-5	0.0018236938339321552	0	0	0
Amillepora24041	7.322988752925664e-5	0.008609765573661183	0	-1.4705882352941177e-5	0.006857142857142859
Amillepora24042	5.197955663894409e-6	0.00286663856436338	0	0	0
Amillepora24044	1.0757746494699248e-4	9.115945229056077e-5	0	0	0
Amillepora24046	2.1578549640004213e-9	-6.081385588669905e-4	0	0	0.0064
Amillepora24047	1.923396426583445e-7	0.006073450465610358	0	0	0
Amillepora24049	5.33476846304587e-7	-0.0039950740607081715	0	0	0
Amillepora24050	2.7710417732428544e-5	0.00787973473306876	0	0	0.007308270676691734
Amillepora24051	1.4862743985691407e-5	0.010372396024817923	0	0	0
Amillepora24053	8.101246486398804e-6	0.009169712258595036	0	0	0
Amillepora24054	6.509781999964604e-7	0.0075348533661718006	0	1.1412326124479642e-4	0.027781224325303385
Amillepora24056	6.704220746298585e-9	-0.006213413138983993	0	0	0
Amillepora24057	6.290285845247247e-7	-0.006725093894145507	0	0	0.003428571428571429
Amillepora24061	3.910953469221934e-5	0.0038181812857334156	0	0	0
Amillepora24063	1.2899811763792212e-5	0.0022319894092084893	0	1.4285714285714285e-5	0.022025630929149286
Amillepora24071	1.0728664463288947e-4	0.003936414887995224	0	0	0
Amillepora24073	2.609123341622603e-4	0.0024794819189992894	0	0	0
Amillepora24078	5.80784212472258e-6	0.007328918291497315	0	0	0
Amillepora24079	7.72388360421933e-6	0.0015678714490757733	0	0	0
Amillepora24081	1.998968258703531e-6	0.009127189827961771	0	0	0
Amillepora24082	4.1508104702412576e-5	0.003982827723296716	0	0	0
Amillepora24083	3.280046321907995e-7	0.003370945273269592	0	0	0
Amillepora24086	2.377479157729726e-5	0.008647395847790108	0	0	0
Amillepora24088	2.3782146302058596e-5	0.0037371423006572545	0	0	0
Amillepora24090	1.4757896921736151e-5	0.0026056449376197894	0	0	0
Amillepora24091	6.302105397038628e-5	0.007388525303599205	0	0	0
Amillepora24094	4.582256733125163e-5	-9.750072226130384e-4	0	1.3793103448275862e-5	0.0039042580645161423
Amillepora24095	4.9711341115469203e-5	-3.939384200694665e-4	0	6.861664830211358e-5	0.0088356616563513065
Amillepora24096	3.1646444315837745e-5	-0.0019707979662184345	0	0	0
Amillepora24105	7.70223219405284e-6	0.011122260713956262	0	0	0
Amillepora24109	4.527524287883433e-5	0.008610037112730843	0	0	0
Amillepora24110	2.5124152176189987e-7	0.002716774519044196	0	0	0.003814944071588343
Amillepora24111	8.195894717333686e-5	0.010514570072990965	0	0	0.014117647058823528
Amillepora24112	2.8452819615589436e-5	-0.002270326913909514	0	0	0
Amillepora24113	9.548630487591468e-6	-3.6908871188087494e-4	0	0	0
Amillepora24114	7.463248944801445e-5	0.0020608690562130575	0	0	0
Amillepora24118	1.8048756395755784e-5	0.005002867263241022	0	0	0
Amillepora24121	3.3333338147940436e-5	0.004382583488635486	0	1.5384615384615384e-5	0.0026666666666666666
Amillepora24123	7.2248297606399345e-6	0.0112512782717305	0	0	0
Amillepora24127	9.582426518608962e-5	0.004560634337406245	0	0	0.007844617092119848
Amillepora24131	3.946137671123947e-9	0.007168283799951497	0	0	0.0067692307692307704
Amillepora24133	1.2304152746323103e-5	0.0037669169247157124	0	0	0
Amillepora24134	6.630049425313527e-7	0.011925519012222854	0	0	0
Amillepora24135	1.0980686462569615e-5	0.003069793550970122	0	1.4343551185656444e-5	0.03343749827363996
Amillepora24137	1.4223849163878292e-4	0.002340033187939068	0	0	0
Amillepora24140	1.4020961076365493e-4	6.786397340557468e-4	0	0	0
Amillepora24141	1.258995935700154e-6	0.004889767000363777	0	0	0
Amillepora24142	1.1133006620413533e-4	0.005191964133463781	0	0	0
Amillepora24143	9.272246486086967e-6	0.003403375282701773	0	0	0
Amillepora24144	4.644142333166038e-5	-0.001320227524472514	0	0	0
Amillepora24145	2.8861512536977185e-5	0.008840573953373381	0	0	0
