gene,MMgreen4
Amillepora03688,0.5130125233356967
Amillepora07105,0.14385832680775373
Amillepora12729,0.1145204148680914
Amillepora16420,0.3669197773933738
Amillepora37610,0.44292576638661096
Amillepora18292,0.07015993071442038
Amillepora12321,0.44633245023214085
Amillepora33871,0.20445316147796988
Amillepora00230,-0.19090491693214115
Amillepora05921,0.39270319726460023
Amillepora19754,-0.09785361714416412
Amillepora00197,0.11080594607163356
Amillepora01100,0.648809210578688
Amillepora14912,0.47146042283534195
Amillepora07016,0.3182769823535308
Amillepora01208,0.3534586627932466
Amillepora25100,0.26154397592859235
Amillepora18468,0.3729977163494822
Amillepora16169,0.33498786794244084
Amillepora01048,0.30569159641252003
Amillepora10510,0.12993167433501665
Amillepora20892,0.24188416374889954
Amillepora00734,0.31971954278712933
Amillepora21934,-0.11734722615660306
Amillepora09672,0.43311438501163746
Amillepora21462,0.37239676648662284
Amillepora16804,0.5369780460869227
Amillepora12204,0.2086460898394233
Amillepora02720,0.26295968654834156
Amillepora34946,0.36471037546725693
Amillepora09048,0.28776171936650674
Amillepora02922,0.1258483329532375
Amillepora27316,-0.184338197693669
Amillepora04601,-0.10369601618074775
Amillepora06453,0.23970893305356333
Amillepora00428,0.602235719932188
Amillepora08672,0.2547173129418062
Amillepora05221,0.11937226571836711
Amillepora02339,0.11800203208580559
Amillepora19028,-0.04042382540630023
Amillepora07547,0.3694431171270155
Amillepora02817,0.3499017564071812
Amillepora10226,0.26335024658339157
Amillepora29181,0.16547838134303153
Amillepora06412,0.7064187313839911
Amillepora12530,0.44939193954543105
Amillepora19970,0.2251947183633191
Amillepora10057,0.686817021856854
Amillepora14216,0.2684644315131347
Amillepora25766,0.42355688619040543
Amillepora32565,-0.31557570934693474
Amillepora20331,0.41179539872813375
Amillepora31390,0.3463223131498118
Amillepora18810,0.3968962451206221
Amillepora12023,0.23952109851248726
Amillepora35204,-0.019387846315658222
Amillepora16922,0.22557122322470838
Amillepora05716,0.6731195919041828
Amillepora17947,0.6875387638651276
Amillepora24599,0.13998347161980154
Amillepora27283,0.5320611225334373
Amillepora06938,0.30795877087642404
Amillepora23141,-0.11582204867954803
Amillepora34148,0.2328986189095054
Amillepora13212,0.6578811008741817
Amillepora04305,0.37805687230527485
Amillepora05568,0.36786314424646094
Amillepora27837,0.3506540823831785
Amillepora11254,0.19056386349445803
Amillepora03529,0.1307328094025318
Amillepora21614,0.2970727444176744
Amillepora23672,0.5089409095026619
Amillepora23214,0.7199941997539157
Amillepora27948,0.22280665426539414
Amillepora31906,0.05742830626599136
Amillepora13303,0.32600313823901084
Amillepora19447,0.7021743401339904
Amillepora32574,0.1791113068877342
Amillepora23468,0.49006155372922217
Amillepora32860,0.23054203211494284
Amillepora10936,0.571608049511232
Amillepora20526,0.2884087561842844
Amillepora08850,0.6357002594753489
Amillepora08845,0.31842846016315485
Amillepora27804,0.23934520798821457
Amillepora24957,0.6669373940355007
Amillepora10998,0.13880498488238624
Amillepora13304,0.44185515196781067
Amillepora27420,0.050086561478036654
Amillepora00998,0.07155080275654647
Amillepora05117,-0.1266293673922444
Amillepora22145,-0.19457300431851957
Amillepora23426,0.5030565082926456
Amillepora07080,0.19119151394066483
Amillepora00943,0.3598002594451897
Amillepora28066,0.32422714542266856
Amillepora01037,0.3271823037703903
Amillepora30440,-0.5255583177875792
Amillepora15304,0.5903694231323654
Amillepora14813,0.3646545458476752
Amillepora20295,0.4015419835226508
Amillepora18735,0.3252351540404251
Amillepora17878,0.15773739382250315
Amillepora16673,0.44390256722555216
Amillepora06462,0.40720364430885114
Amillepora23973,0.19735771240725808
Amillepora32884,-0.030720045683422043
Amillepora10519,0.20504889370405005
Amillepora30874,0.2131644352476818
Amillepora10711,0.12083307613059224
Amillepora04876,0.4480901863977953
Amillepora16592,0.6687925835032148
Amillepora22071,0.5292031020352959
Amillepora04571,0.48105071835105934
Amillepora15249,0.5001946754039773
Amillepora19132,0.009856309806465263
Amillepora22919,0.4189574742042219
Amillepora07724,-0.09874141504305683
Amillepora30298,0.46933136392307906
Amillepora23585,0.4190893730345855
Amillepora17994,0.39852700403074987
Amillepora13484,0.2837886481700413
Amillepora06219,0.3518197836343403
Amillepora18868,0.4588732880493118
Amillepora01491,0.39614843620996554
Amillepora26817,0.4399592579800075
Amillepora18034,0.4083597073939368
Amillepora01181,0.3199223240928255
Amillepora09830,0.3810479864254947
Amillepora11235,0.20429638824005658
Amillepora00732,0.3022744219186042
Amillepora02716,-0.31001954007072285
Amillepora22272,0.21429170106012085
Amillepora01898,0.2354766814465467
Amillepora30898,0.24954694352218174
Amillepora18466,0.33665783383451453
Amillepora37274,0.3299053121871985
Amillepora25287,0.18884594096925877
Amillepora26052,0.42598900003455786
Amillepora04679,0.020508200949365327
Amillepora07787,0.2573617012050951
Amillepora29092,0.27208532697860127
Amillepora13647,0.7007606916137343
Amillepora21935,0.5954575104797958
Amillepora13252,0.0468822881784391
Amillepora10330,0.31179808036415735
Amillepora03556,0.7085413188032628
Amillepora02912,0.6206863977153414
Amillepora08886,0.28769721825304284
Amillepora13491,0.4479944895886643
Amillepora01405,-0.1306048483067972
Amillepora36730,0.2573146965844892
Amillepora29230,0.6289509006965787
Amillepora33505,0.5583952609171807
Amillepora20375,0.0599171208823136
Amillepora13198,0.2610147294462353
Amillepora23340,0.7916584937002765
Amillepora20154,0.5550425933032277
Amillepora14044,0.4155552570168421
Amillepora27465,0.6340221396364522
Amillepora04838,0.46932183721125487
Amillepora27861,0.39052931414342473
Amillepora08191,0.3174876672664775
Amillepora03278,0.471326147858263
Amillepora14194,-0.07849104272469795
Amillepora31039,0.4631936565721576
Amillepora31905,0.5618008495883526
Amillepora13028,0.5981521373067084
Amillepora11131,0.46503475644306547
Amillepora13080,-0.2026760864786528
Amillepora14638,0.42338758420483286
Amillepora26980,-0.18654142117975678
Amillepora32132,0.05038498064525324
Amillepora32890,0.10184343564242482
Amillepora29424,0.2390043470859794
Amillepora20875,0.14397192708293918
Amillepora07326,0.19793918755640597
Amillepora03174,0.34926804899591146
Amillepora06774,0.319410198967324
Amillepora12709,0.5693564416667319
Amillepora29603,-0.07356620929341316
Amillepora08319,0.3212713135802935
Amillepora18253,0.44947638286394814
Amillepora36760,0.19790310633106978
Amillepora18056,0.2433627359549171
Amillepora03208,0.4447731419499038
Amillepora32124,0.26038244579837466
Amillepora06505,0.1661534738354614
Amillepora08987,0.45138495988186733
Amillepora08829,0.6094070111232551
Amillepora05791,0.23781550349324782
Amillepora02919,0.5827492793252593
Amillepora15286,-0.06761491556055238
Amillepora19762,-0.27901749120037234
Amillepora13280,0.2388781413235348
Amillepora09577,0.4202175247242975
Amillepora24607,0.244774259892306
Amillepora09172,0.3416805791905568
Amillepora20043,0.1952881343392091
Amillepora03524,0.18829780719174122
Amillepora08355,0.386933727202149
Amillepora24420,0.3519606667086188
Amillepora12768,0.33221173497915263
Amillepora31665,0.06359184817488804
Amillepora22243,0.5868061619809574
Amillepora16701,0.11672653955162618
Amillepora12526,0.35492429765751077
Amillepora21629,0.4308029417008333
Amillepora05711,0.6260351076518658
Amillepora21996,0.435448717290494
Amillepora19805,0.33736085882749334
Amillepora15354,0.09695658243476465
Amillepora05350,0.639317727569801
Amillepora04874,0.46070034285731937
Amillepora01408,-0.1820261010652513
Amillepora08716,0.36928163839834005
Amillepora12640,0.1133824612560704
Amillepora29602,0.26516362994577247
Amillepora10174,0.28521102551435196
Amillepora32120,0.048800561649261845
Amillepora22081,0.14391492197604805
Amillepora25362,0.27887255724092525
Amillepora17061,0.40394960075438746
Amillepora07236,0.38000280861803293
Amillepora08272,0.2832260705044937
Amillepora14045,0.33174156797939003
Amillepora13309,0.4156637958762266
Amillepora05396,0.4218678819366265
Amillepora07317,0.2856898792462288
Amillepora03013,0.43543618054615385
Amillepora24223,0.10667116471246371
Amillepora06999,0.363819687475417
Amillepora06493,0.3217409472926746
Amillepora13117,0.46041123653515553
Amillepora16367,0.31321709253232694
Amillepora12603,0.5677492201700324
Amillepora28550,0.4399422699100077
Amillepora12273,0.6096829396045146
Amillepora04928,0.09258961860055598
Amillepora08119,-0.1504428506719128
Amillepora02704,0.36485915462283725
Amillepora04732,0.4738770546880101
Amillepora33710,0.3548672817335345
Amillepora07904,0.6544333991357485
Amillepora06436,0.02217341649530888
Amillepora01363,0.6142396747228478
Amillepora14186,0.31377996050394275
Amillepora22690,0.24486580064037067
Amillepora35339,-0.15529270287799818
Amillepora26249,0.20127087851902187
Amillepora27806,0.3622312302854519
Amillepora15852,0.5351734119895373
Amillepora24412,0.5891593440787518
Amillepora05810,0.5606691568682984
Amillepora30787,0.11789847058801076
Amillepora36555,0.15684999826394114
Amillepora09627,0.2632544565389627
Amillepora38188,0.4351814662705775
Amillepora13034,0.07157509484099332
Amillepora10355,0.6176099660237914
Amillepora05475,0.011361592477111111
Amillepora01728,0.37701470777416557
Amillepora14618,0.33011345073051274
Amillepora07640,0.1577148402550857
Amillepora31666,0.06844946709211736
Amillepora16495,0.5127474048580298
Amillepora03463,0.5222292985862784
Amillepora09031,0.4454551691370856
Amillepora33538,0.31720752175518024
Amillepora05845,0.43690968596953467
Amillepora25005,0.7377727575112399
Amillepora20490,0.12604530846179224
Amillepora20029,0.14839156207825713
Amillepora04493,-0.04130557448680334
Amillepora24808,0.09814059218025827
Amillepora32892,0.11576798241655697
Amillepora29043,0.3570040074445922
Amillepora24154,0.6684917478839251
Amillepora15775,0.49169836856022475
Amillepora13314,0.2785704409385639
Amillepora10482,0.3727167940176062
Amillepora01813,0.31525635746855557
Amillepora08486,0.35311617902435555
Amillepora07435,0.3070158464103235
Amillepora32133,0.026192004870992998
Amillepora23416,0.11926231559730893
Amillepora21045,-0.09835208232414275
Amillepora33708,0.5826689475020539
Amillepora29433,0.30252653434815036
Amillepora00156,0.33146995564311776
Amillepora19672,0.4674108360176447
Amillepora27780,0.38796860984017956
Amillepora20770,0.25081296135010755
Amillepora14552,0.40352617459614076
Amillepora09054,0.404742064245998
Amillepora25591,0.06999975072389067
Amillepora16191,0.6405820081612935
Amillepora25770,0.2538854585188456
Amillepora33996,0.4277699406087627
Amillepora10412,0.6545012721729027
Amillepora14109,0.3597201046366082
Amillepora25102,0.2876654030588803
Amillepora06742,-0.3633960424565318
Amillepora32285,0.34769617436175443
Amillepora26293,0.6600391319112385
Amillepora16808,0.5726670379386872
Amillepora13962,0.23191649675971276
Amillepora02931,0.6227918836129831
Amillepora23653,-0.19190983429522693
Amillepora25993,0.12763981800001623
Amillepora12643,0.35361282777218056
Amillepora24975,0.3625681244498943
Amillepora04767,0.628900787712674
Amillepora10099,0.33125557067006317
Amillepora35658,0.03247337317084993
Amillepora16206,0.14315606130639544
Amillepora04668,0.15471929944176982
Amillepora05906,0.6222211292770865
Amillepora30438,0.2757965070110498
Amillepora31884,0.07684595276016544
Amillepora12512,-0.09674379113843917
Amillepora25717,0.308925692061098
Amillepora03978,0.17997438344097916
Amillepora05770,0.5269412379373025
Amillepora21419,0.5010275075039649
Amillepora21981,0.003129051400115393
Amillepora26933,0.21584996870292056
Amillepora10234,0.028054397312504857
Amillepora18288,0.25264166272275673
Amillepora21431,0.3287908069173179
Amillepora05133,-0.08020616860952584
Amillepora30416,0.4874320506995854
Amillepora20033,0.30999310446297795
Amillepora23371,-0.18995497855142207
Amillepora03555,0.04792139616334536
Amillepora23370,-0.04778070203237986
Amillepora22552,0.3538531912015999
Amillepora37088,0.4320428352490201
Amillepora30728,0.5692313469795384
Amillepora15378,0.5580491465599783
Amillepora33749,0.43007287111967674
Amillepora05300,-0.10807393009383183
Amillepora18331,0.2457650926744948
Amillepora23368,0.40958684933356404
Amillepora03466,0.4221655358865446
Amillepora20301,0.1520877880298375
Amillepora23470,0.25946934934000815
Amillepora23252,0.24810903974888648
Amillepora09730,0.5163633326941306
Amillepora06755,0.06966231454174915
Amillepora02652,0.41568907547767175
Amillepora21960,0.757436908716993
Amillepora08883,0.3357743682707313
Amillepora05197,-0.17365491742811368
Amillepora37170,0.40361395907875364
Amillepora03144,0.41789097718914814
Amillepora27203,0.25775756434775615
Amillepora08037,-0.008676800873770492
Amillepora32066,0.3922813200012234
Amillepora04624,0.30996668100103486
Amillepora33972,0.32524645093925364
Amillepora26996,0.5504003910482373
Amillepora28805,0.27840005459015477
Amillepora04828,0.0363897077449232
Amillepora06725,0.45929935784238207
Amillepora11188,0.512607109668529
Amillepora10951,0.43515327812163146
Amillepora21301,-0.19744537403061344
Amillepora37093,0.3571015359351731
Amillepora04981,0.05798741501795006
Amillepora00767,0.3279293686141905
Amillepora11903,0.33178766854170105
Amillepora17896,-0.3123168297344211
Amillepora14100,0.02253210399195836
Amillepora24636,0.28974108509447327
Amillepora06114,0.318915082957381
Amillepora25573,0.38208133948371775
Amillepora22489,0.6509724621030115
Amillepora27620,0.21544398518688956
Amillepora24809,0.02872502949053604
Amillepora31886,0.42612534242397077
Amillepora01784,0.16357830453595634
Amillepora05134,0.251707040865648
Amillepora06549,0.3982431338190918
Amillepora05850,0.36078924271832646
Amillepora16202,0.30672650164750814
Amillepora11363,0.3856606989694912
Amillepora30903,0.6072270073911692
Amillepora08061,0.3464993633388815
Amillepora02634,0.1405425098847234
Amillepora16861,0.36747929661545153
Amillepora13013,0.18256054747985453
Amillepora24321,0.7080280502458413
Amillepora25606,0.1889544356819477
Amillepora15104,0.41454914199447174
Amillepora21865,0.6679031115253259
Amillepora08880,0.4120482872580281
Amillepora22211,0.66527291973184
Amillepora00937,0.3775324939913709
Amillepora05623,0.2414173722618747
Amillepora07254,0.3326475982469144
Amillepora11669,0.5668691720954656
Amillepora04667,0.34810547278105264
Amillepora00147,0.49083729132018356
Amillepora30485,0.2667280190917303
Amillepora35687,0.3322106041492032
Amillepora20363,0.35954505759979355
Amillepora10490,-0.02758801295121159
Amillepora03179,0.29253931372041964
Amillepora29649,0.38540784635771896
Amillepora20199,-0.18859914225535152
Amillepora07051,0.5119883635710512
Amillepora16542,0.4325746385664883
Amillepora25324,0.2033665207251561
Amillepora36977,0.3591320106925169
Amillepora04385,0.6013177990831405
Amillepora16305,0.3244398221961601
Amillepora20737,0.45912888508501126
Amillepora36257,-0.014781956305690548
Amillepora07784,0.24563544863962145
Amillepora18874,0.2992550063648073
Amillepora34054,0.47901229471068496
Amillepora21360,0.3835471735477136
Amillepora25140,-0.1895225978601032
Amillepora34299,0.6423466119600908
Amillepora20373,0.37555243349374495
Amillepora04743,0.014356468044878445
Amillepora06041,0.27016038461496156
Amillepora23504,0.3065949999752991
Amillepora12813,0.30692310460377903
Amillepora06059,0.5475816186101821
Amillepora06653,-0.006125114619171243
Amillepora03632,0.3391968905906838
Amillepora14616,0.24279905640274424
Amillepora05399,0.39945179948395204
Amillepora01207,0.20042181586491276
Amillepora10357,0.5357628256887692
Amillepora09411,0.22309382736773614
Amillepora03763,0.2619748351669511
Amillepora32341,0.43670099781346855
Amillepora07007,0.5313527046485751
Amillepora08919,0.4702820238039895
Amillepora19555,0.4582432381200019
Amillepora12446,-0.018316554276682898
Amillepora26968,-0.0853929392201272
Amillepora01018,0.30963984672319156
Amillepora05833,0.3747469534204757
Amillepora12423,0.43677622248758785
Amillepora02858,0.30919119121879063
Amillepora17756,0.1999055008400089
Amillepora00867,0.032211585514140294
Amillepora03917,0.10165797016970157
Amillepora35344,0.17153906023467907
Amillepora04508,0.30034312204157343
Amillepora34442,0.29496491908750455
Amillepora00681,0.2966121463097428
Amillepora13462,0.3976975274744877
Amillepora23554,0.25461773132946974
Amillepora20041,0.24972317581943332
Amillepora06468,0.26972736845983947
Amillepora14262,0.3852070638814924
Amillepora13163,-0.05437220737559096
Amillepora05220,-0.03788203277948647
Amillepora00321,0.3237559703697639
Amillepora30472,0.35803115508094485
Amillepora05421,0.22443260478397312
Amillepora23479,0.3053952058895534
Amillepora02525,0.4786356350036472
Amillepora30444,0.3427521948452988
Amillepora08708,0.15524751854631194
Amillepora26061,0.4143271145795603
Amillepora09539,0.04045189116484642
Amillepora13784,0.04671814611205579
Amillepora03723,-0.003280334129716067
Amillepora24612,0.4596960366314566
Amillepora23375,0.1491453913622307
Amillepora04826,0.32605877291112106
Amillepora05416,0.33384345818781336
Amillepora10734,0.24533824754920366
Amillepora25415,0.48298936338434917
Amillepora09555,0.21436281467285312
Amillepora28679,0.2650137820162179
Amillepora18050,0.17735074201782114
Amillepora00096,0.5332195381701456
Amillepora19782,0.3976619099225531
Amillepora05681,0.42832058063791173
Amillepora02708,0.305221772925526
Amillepora22042,0.43355867192595465
Amillepora06144,0.2980905287521002
Amillepora07114,-0.24645418129297944
Amillepora00519,0.28754276910966814
Amillepora07783,0.2501910574323083
Amillepora18863,0.33940115061432197
Amillepora07480,0.5069462072746121
Amillepora03528,0.5806444971940449
Amillepora08051,0.0035804330518105446
Amillepora23476,0.45050822781701716
Amillepora19767,-0.12108287539699014
Amillepora10069,0.12637621846957367
Amillepora29695,0.32713760879645554
Amillepora27462,0.17412394850344215
Amillepora20351,0.5499427905025492
Amillepora25037,0.1948832959252767
Amillepora20840,0.50434049937407055
Amillepora22527,0.4026968645608232
Amillepora36897,0.44840527342994013
Amillepora05774,0.3718477712951873
Amillepora07241,-0.11481860787213127
Amillepora04849,0.3679287086285263
Amillepora08543,0.4302828763655403
Amillepora11022,0.19342223773447448
Amillepora25791,0.3701070768131666
Amillepora14885,0.17599614008984563
Amillepora30878,0.6250014539605391
Amillepora36374,0.3655096541628716
Amillepora14710,0.32223233212079216
Amillepora03386,0.45102510860838846
Amillepora09101,0.3504926692449742
Amillepora09619,0.3346898260942638
Amillepora23420,0.43729669253733516
Amillepora05048,0.16284026279411384
Amillepora13023,0.4780074769368412
Amillepora08405,0.2663215818809703
Amillepora23491,0.3190705256032662
Amillepora10917,0.22261728767479483
Amillepora13452,0.3649284520128814
Amillepora25321,0.1943689303438425
Amillepora04476,-0.20947130428141877
Amillepora03533,0.45530645986589463
Amillepora33552,0.693412012904349
Amillepora19209,0.6847205922590769
Amillepora01231,0.36908056385638477
Amillepora16252,0.7521647430718548
Amillepora29436,0.2470020703097704
Amillepora26031,0.2885425297854164
Amillepora02809,0.4532514218485568
Amillepora15526,0.27273542188939415
Amillepora37847,0.022468647685795123
Amillepora08695,0.49364816622869745
Amillepora30496,0.44265116515720965
Amillepora24972,0.4417650114794695
Amillepora13459,0.448602748886673
Amillepora03164,0.4719554000295805
Amillepora26092,0.4800925729754324
Amillepora12344,0.3557325478852644
Amillepora23686,0.6009923635251703
Amillepora05116,-0.21035609189845111
Amillepora25485,0.19054898964900613
Amillepora26094,0.40970215155547207
Amillepora20886,0.33947172852880325
Amillepora00276,0.4452235970878856
Amillepora31419,0.3608933805979766
Amillepora05444,0.44332418295649495
Amillepora16702,0.30462897499139996
Amillepora14360,0.12259462425639432
Amillepora17909,-0.008060303751387068
Amillepora05717,0.5632201181957192
Amillepora31308,0.21455037000172583
Amillepora24616,0.5075469242963766
Amillepora17771,0.27220901982082557
Amillepora02562,0.5693667754448928
Amillepora10003,0.17651132092959113
Amillepora02690,-0.18361819258117942
Amillepora09441,0.1812269309687516
Amillepora25865,0.4182866585212218
Amillepora05778,0.5067878204434277
Amillepora23277,0.5796034654541119
Amillepora12437,0.4782600705939968
Amillepora19083,0.14594045185087606
Amillepora31397,-0.2506291097556106
Amillepora32548,0.6324601068505217
Amillepora02589,0.4996607146386396
Amillepora18838,0.5274561942381437
Amillepora11137,0.3892955865489258
Amillepora02867,0.46587695525132156
Amillepora08920,0.3401019319345612
Amillepora37769,0.23139972647369123
Amillepora24605,0.4788138979343415
Amillepora10600,0.6058492330791518
Amillepora18500,0.6427140374923426
Amillepora22019,0.5623329226036826
Amillepora00948,0.41580667348470335
Amillepora14434,0.28540993214465055
Amillepora07914,0.04065703640160414
Amillepora00302,0.3228601776058773
Amillepora07745,0.39754730225781626
Amillepora12983,0.27202316309145214
Amillepora17938,0.48716025356197024
Amillepora26578,0.17694721057892204
Amillepora25733,0.4325252958627549
Amillepora33894,0.03786461673220785
Amillepora25097,0.5924339284561817
Amillepora08352,0.43295856050176496
Amillepora22109,0.6319340668666364
Amillepora25103,0.7037654249864593
Amillepora16319,0.05239258807520435
Amillepora37649,0.33945091401535
Amillepora07684,0.2113355992565258
Amillepora24155,0.20424090225729497
Amillepora25671,0.32828815320902494
Amillepora06658,0.02094016560632192
Amillepora15198,0.2659716797420951
Amillepora18786,0.5072811870399623
Amillepora28840,0.09707574457906347
Amillepora14332,-0.050933437629109506
Amillepora01206,0.45517535566663636
Amillepora20629,0.16870414378936038
Amillepora18199,0.26496967749329164
Amillepora05464,0.4637687902106101
Amillepora10230,0.09728906920458777
Amillepora07807,0.15376677975645972
Amillepora26074,0.4143350021408315
Amillepora21930,0.23387933814344242
Amillepora00025,0.12846557579023402
Amillepora01586,0.15016608978024296
Amillepora18385,0.3280623849916124
Amillepora23738,0.34784646726923796
Amillepora11141,0.2903634944328266
Amillepora20952,0.32482314009957197
Amillepora10837,0.1810024726671716
Amillepora06328,0.22825595597710824
Amillepora36402,0.2595064334790428
Amillepora23578,0.44811750618264956
Amillepora03017,0.5986494468628075
Amillepora13120,0.6849904119657053
Amillepora13264,0.6148010697637334
Amillepora23437,0.06870659056864964
Amillepora28535,0.11232003411589164
Amillepora32401,0.3867027751306956
Amillepora14832,0.18449703444075488
Amillepora23939,0.3517868065168507
Amillepora25450,0.5278416002383959
Amillepora06524,0.4919262836897017
Amillepora06382,0.16560626986292806
Amillepora24224,0.3376654637879798
Amillepora31673,0.7224476496795159
Amillepora07183,0.3716993110385434
Amillepora19722,0.007567458275822055
Amillepora25477,0.2922883172948433
Amillepora15257,0.5240633221608308
Amillepora15096,0.3717054754148965
Amillepora03909,0.09615453785788683
Amillepora18637,0.35408356918668576
Amillepora28831,0.4214042644716044
Amillepora29008,0.03303253606363103
Amillepora22276,0.7048044698489426
Amillepora15024,0.5661814660808201
Amillepora03592,0.13818779938420267
Amillepora25083,0.46990306220380673
Amillepora23122,0.3758636882682774
Amillepora18047,0.19283193171645316
Amillepora23347,0.3698505848873759
Amillepora17087,0.5600800850570158
Amillepora23183,0.560248054946011
Amillepora05456,-0.07507877607788535
Amillepora14690,0.6027940783901555
Amillepora04907,0.2658316235679558
Amillepora04435,0.5851616696088415
Amillepora04825,0.3702799646766064
Amillepora04684,0.3608666227781442
Amillepora14588,0.4414841880059316
Amillepora29583,0.5800423487551534
Amillepora15203,0.16883828178531785
Amillepora25526,0.20899472399946703
Amillepora10941,0.6305649230159198
Amillepora28966,0.39551404954573316
Amillepora02440,0.4087078848864184
Amillepora26140,0.26947632741013017
Amillepora03986,0.7138980374223773
Amillepora07883,0.4305873487042988
Amillepora34980,0.6486341183091554
Amillepora21524,0.6265752432356819
Amillepora05911,0.6780081972194271
Amillepora09115,0.21115700381001964
Amillepora16225,0.481200616061231
Amillepora30597,0.3245267761947815
Amillepora05632,0.2805664621688795
Amillepora27517,0.5605091048079001
Amillepora13195,0.3329934175744775
Amillepora21009,0.22941101205783196
Amillepora21043,0.3841167417421937
Amillepora19156,0.36914939680171416
Amillepora16366,0.5712378312834104
Amillepora07695,0.5265075078906103
Amillepora07169,0.3772046905689701
Amillepora05718,0.3639449958071383
Amillepora03177,0.5222524585196019
Amillepora15490,0.45291255151037113
Amillepora28204,-0.04177390041839285
Amillepora20996,0.15477971160148835
Amillepora12683,0.737254392116542
Amillepora13501,-0.2623113779785227
Amillepora08840,0.4459924520344401
Amillepora09626,0.17633664480654074
Amillepora10151,0.41095861924296123
Amillepora05457,-0.21849184864199334
Amillepora06132,0.06661964496730491
Amillepora02812,0.04215832645199208
Amillepora06058,0.6679223873739017
Amillepora05915,0.3828596188500623
Amillepora03732,0.48025647358934065
Amillepora02929,0.5732676129825123
Amillepora18080,0.27031971097985064
Amillepora16936,0.25446557037870077
Amillepora01607,0.6643072192454971
Amillepora04474,-0.072983087134876945
Amillepora20877,0.475388389806945
Amillepora21978,0.37781357062666593
Amillepora08730,0.27169592768726814
Amillepora33436,0.34958754150095156
Amillepora06503,0.19764420506806607
Amillepora13975,0.20613217250837512
Amillepora36701,0.3830691005183311
Amillepora00852,0.10063957343493407
Amillepora13003,0.39949316365557525
Amillepora19423,0.40564109937119175
Amillepora21505,-0.10348828242999315
Amillepora04051,0.32981259833108756
Amillepora12479,0.3236051627852923
Amillepora34438,0.560390663290667
Amillepora00939,0.3649592090642968
Amillepora06179,0.5021489652649652
Amillepora14182,0.24297522517117698
Amillepora03238,0.7161734056886165
Amillepora18885,-0.02274462917836413
Amillepora20409,0.24002189458852677
Amillepora15285,0.16582972721471356
Amillepora22223,0.2792333315055878
Amillepora25323,0.19095286635044728
Amillepora34310,0.06784699600450261
Amillepora00646,0.27751907515950813
Amillepora15058,0.3100826406676912
Amillepora08944,0.4384387795739594
Amillepora23774,0.19678946941843586
Amillepora23204,0.2702167720747766
Amillepora03489,0.41199943916111603
Amillepora35665,0.16170049898749506
Amillepora09109,0.21324019532621147
Amillepora05903,0.3175225069409286
Amillepora01353,0.467124255379164
Amillepora20224,0.30286778832268546
Amillepora35273,0.44364605079913105
Amillepora20182,0.5497095615435076
Amillepora25258,0.29264905710118205
Amillepora24123,0.47703398543059294
Amillepora06181,0.27559358433677256
Amillepora15177,0.3745113035211808
Amillepora23236,0.4433042858754255
Amillepora26148,0.08910873766682348
Amillepora03235,0.6305752612673554
Amillepora18297,0.22376395960978684
Amillepora03979,0.37492008937581545
Amillepora01737,0.0455182313798857
Amillepora07617,0.11690222034472773
Amillepora21118,0.36000851365759684
Amillepora00768,0.4892574829429982
Amillepora20734,0.5711704231720389
Amillepora03181,0.3263111207468784
Amillepora23475,0.319608754114465
Amillepora20060,0.3410515760455922
Amillepora22881,0.34937378884570236
Amillepora07034,0.38276325894737334
Amillepora05752,0.16981173730595772
Amillepora07086,0.3161955899647415
Amillepora26177,0.023288201544910028
Amillepora04824,0.19711364069906398
Amillepora09370,0.04687273201373215
Amillepora14726,0.08933237833158941
Amillepora14591,0.2531340536107026
Amillepora14042,-0.11554804812980883
Amillepora10509,0.13427070404922048
Amillepora14704,0.26753704395066236
Amillepora33591,0.4072481739474719
Amillepora05435,-0.06517762569246012
Amillepora15814,0.0496395574908603
Amillepora11086,0.606793474101086
Amillepora09111,0.16451617859697754
Amillepora12996,0.6278147118547835
Amillepora08211,0.2638622796181317
Amillepora12527,0.2706508361643891
Amillepora05993,0.4002779521402476
Amillepora34440,0.3682193160574938
Amillepora01111,0.38405418855002493
Amillepora22544,0.25479808361572975
Amillepora09051,0.38526915748474416
Amillepora10954,0.38550423246545346
Amillepora09861,0.7292872556318649
Amillepora12240,0.5397834301442699
Amillepora13790,-0.1874432958485593
Amillepora32458,-0.08797033984177038
Amillepora06420,0.6460578990838248
Amillepora02735,0.0898732042125292
Amillepora16470,0.6782581066410789
Amillepora08416,-0.16549054272246327
Amillepora37429,0.3071220231974133
Amillepora14166,0.4585490217192329
Amillepora12202,0.4685860024795374
Amillepora10952,0.4349882009257602
Amillepora03955,0.2798794938339405
Amillepora20412,0.4725839136541645
Amillepora21523,0.26034839948269883
Amillepora32335,0.2694906739932115
Amillepora18942,0.3026104739134731
Amillepora01601,0.5350491439505871
Amillepora21133,0.32829171895762643
Amillepora21507,0.15668235376110629
Amillepora22560,0.47167874255211556
Amillepora23927,0.39855201020520387
Amillepora22410,0.24694703573357196
Amillepora01462,0.4539063726631307
Amillepora23629,0.2570474687726029
Amillepora01369,0.5083008490522074
Amillepora03037,0.09063070654848027
Amillepora34510,0.2154937133908092
Amillepora06758,0.14782441167411803
Amillepora06898,-0.05000235741238686
Amillepora15184,0.3254073807885859
Amillepora25234,0.39202903274004963
Amillepora26990,0.4808178932172523
Amillepora26695,0.5905264258255611
