gene,MMwhite
Amillepora14331,0.06713335975867135
Amillepora05223,-0.0036136364550333616
Amillepora32122,0.23925931007794038
Amillepora05049,0.20072683423375606
Amillepora16847,0.2943306482936433
Amillepora28552,0.05491698496940403
Amillepora21324,0.42605207808692236
Amillepora11598,0.07071620141948867
Amillepora08009,0.06382365741088183
Amillepora06253,0.049266063490622
Amillepora24979,0.010188216211265158
Amillepora19079,0.2328061348739845
Amillepora03705,0.11119954275121485
Amillepora22395,0.10717026675029194
Amillepora30007,0.39320789540406953
Amillepora32526,0.10250138557714839
Amillepora03688,0.1692045728351351
Amillepora07105,0.05094360439292627
Amillepora12729,0.37304314451659765
Amillepora16420,0.07284760352364883
Amillepora37610,0.11195570093991779
Amillepora18292,0.07515307476116001
Amillepora12321,-0.29211595062475404
Amillepora33871,0.3244220862085313
Amillepora00230,0.5452415690274179
Amillepora05921,0.12807618507249396
Amillepora19754,0.662706084096022
Amillepora00197,0.5587239914245923
Amillepora01100,-0.051372359634391226
Amillepora14912,0.15086698797319892
Amillepora07016,0.19665787384207795
Amillepora01208,0.06707524384031201
Amillepora25100,0.11727602068968332
Amillepora18468,0.010074771347146058
Amillepora16169,0.11670690223213431
Amillepora01048,0.2380262728868715
Amillepora10510,0.4148216855128062
Amillepora20892,0.09016676371942227
Amillepora00734,-0.009924451213034695
Amillepora21934,0.3635160365445966
Amillepora09672,0.1908757712207258
Amillepora21462,-0.06273158457475235
Amillepora16804,0.03870909852539253
Amillepora12204,0.13007500192333948
Amillepora02720,0.019445299719829667
Amillepora34946,-0.03474112090165862
Amillepora09048,-0.167840927180328
Amillepora02922,0.2627903513981638
Amillepora27316,0.43176308311791645
Amillepora04601,0.15732160159299038
Amillepora06453,0.07511654735534307
Amillepora00428,-0.03444542746580191
Amillepora08672,0.27768280626940794
Amillepora05221,0.24549487196299655
Amillepora02339,-0.03361944578721689
Amillepora19028,0.2856659408443252
Amillepora07547,0.011855499769141478
Amillepora02817,0.12143790822366848
Amillepora10226,0.11577294781387334
Amillepora29181,0.33374878985649936
Amillepora06412,0.018845646358264412
Amillepora12530,0.17427669180926375
Amillepora19970,0.07626334518122557
Amillepora10057,-0.08189771130129937
Amillepora14216,0.17493533073696244
Amillepora25766,-0.22819824474879521
Amillepora32565,0.31439168720690486
Amillepora20331,0.07655613019568451
Amillepora31390,0.11748863931355488
Amillepora18810,0.2885943964880736
Amillepora12023,0.17256536258767896
Amillepora35204,0.3906796705651492
Amillepora16922,0.08874333184061892
Amillepora05716,0.011631116495121163
Amillepora17947,-0.0039730462880499945
Amillepora24599,0.03195432007574626
Amillepora27283,0.1994025339785826
Amillepora06938,0.24554633454758273
Amillepora23141,0.35352108890934386
Amillepora34148,0.10046337428422919
Amillepora13212,-0.13012012005572374
Amillepora04305,0.12367152545627119
Amillepora05568,0.21944590659359642
Amillepora27837,0.1472509227275292
Amillepora11254,0.26312727822261645
Amillepora03529,-0.27244980442057615
Amillepora21614,0.3257688102846755
Amillepora23672,0.18659845032043765
Amillepora23214,-0.05748364561987904
Amillepora27948,0.40774232911904595
Amillepora31906,0.3022170160936221
Amillepora13303,0.1348941732962557
Amillepora19447,-0.12228541979552351
Amillepora32574,-0.08914227628573576
Amillepora23468,0.1391079140386863
Amillepora32860,0.2169933407379882
Amillepora10936,-0.19929490829729066
Amillepora20526,0.19822677507261893
Amillepora08850,0.007782161048090014
Amillepora08845,0.197166359319751
Amillepora27804,0.07871118523877013
Amillepora24957,7.079442405803771e-4
Amillepora10998,0.1802778509023926
Amillepora13304,0.08437164783740493
Amillepora27420,0.3974017377256893
Amillepora00998,0.09020420420296134
Amillepora05117,0.2880100652843617
Amillepora22145,0.5022119671947023
Amillepora23426,-0.13753747973360714
Amillepora07080,0.05480698997480381
Amillepora00943,0.15855273470301717
Amillepora28066,0.2022550194061543
Amillepora01037,0.13185038357986453
Amillepora30440,0.12519623410403455
Amillepora15304,0.11198711075231016
Amillepora14813,0.07861203328497511
Amillepora20295,0.07933312771822175
Amillepora18735,0.1782522291217147
Amillepora17878,0.2097775247015236
Amillepora16673,0.26026566636838777
Amillepora06462,0.18791741007528967
Amillepora23973,0.2618289678385636
Amillepora32884,0.6073724251163144
Amillepora10519,0.2073985400530503
Amillepora30874,-0.004862216736392699
Amillepora10711,0.23833793976991477
Amillepora04876,-0.02985324725352692
Amillepora16592,0.008637587623752704
Amillepora22071,-0.2754885669977316
Amillepora04571,-0.19153048129952477
Amillepora15249,0.06592659712612678
Amillepora19132,0.34998839770983725
Amillepora22919,0.2058365796266854
Amillepora07724,-0.1628679064030833
Amillepora30298,0.27279985391663075
Amillepora23585,0.021045227892505472
Amillepora17994,0.13481838410775432
Amillepora13484,0.11324509935552277
Amillepora06219,0.03362875479160853
Amillepora18868,0.1181332881710887
Amillepora01491,0.09317321829376907
Amillepora26817,0.1182204583704966
Amillepora18034,0.24196053646901247
Amillepora01181,0.03971171782658808
Amillepora09830,0.32563410919402336
Amillepora11235,0.2199484227028824
Amillepora00732,0.12441206087930937
Amillepora02716,0.12850533843134504
Amillepora22272,0.5079758860246006
Amillepora01898,0.1594610817579838
Amillepora30898,0.09824472179899252
Amillepora18466,0.19211535634370974
Amillepora37274,0.12264497762645613
Amillepora25287,0.05000535689464549
Amillepora26052,-0.15273251012688122
Amillepora04679,0.5593299370367064
Amillepora07787,0.15779911303314625
Amillepora29092,0.28544422902517774
Amillepora13647,0.10705310618777614
Amillepora21935,-0.008905767895876313
Amillepora13252,0.2418837247221403
Amillepora10330,0.1154633298609962
Amillepora03556,-0.1514332246528835
Amillepora02912,0.1680351655444381
Amillepora08886,0.0391847068767745
Amillepora13491,0.22040990918261055
Amillepora01405,0.06669100277589417
Amillepora36730,0.14202655739525594
Amillepora29230,-0.22891326893199432
Amillepora33505,0.021195515981794033
Amillepora20375,0.575193360351331
Amillepora13198,0.31410823033526847
Amillepora23340,-0.042219225711854214
Amillepora20154,6.7018880807794e-4
Amillepora14044,0.1258045790609767
Amillepora27465,-0.04655976392443635
Amillepora04838,0.05619171097163616
Amillepora27861,0.14820972527676257
Amillepora08191,0.10232904459011623
Amillepora03278,0.12952873360097994
Amillepora14194,0.1359725059221923
Amillepora31039,-0.054174204061022725
Amillepora31905,-0.009520741901554386
Amillepora13028,-0.03792201889582658
Amillepora11131,0.042994831984740994
Amillepora13080,0.295868403704006
Amillepora14638,-0.07159328305227836
Amillepora26980,0.24544058784808503
Amillepora32132,0.16871135434831025
Amillepora32890,0.30015020957751937
Amillepora29424,0.08060320572482166
Amillepora20875,0.07779634802892109
Amillepora07326,-0.04365636061154574
Amillepora03174,0.18775760968160476
Amillepora06774,0.13458909461173305
Amillepora12709,-0.030646514044801162
Amillepora29603,-0.06416958707969642
Amillepora08319,0.013126227593141915
Amillepora18253,0.07742702631406725
Amillepora36760,0.15089782059724738
Amillepora18056,0.08106909165997417
Amillepora03208,-0.14719242757249615
Amillepora32124,0.16358544734829422
Amillepora06505,0.3330321677982485
Amillepora08987,0.18527817820788328
Amillepora08829,0.06276909131927653
Amillepora05791,0.11055085510446215
Amillepora02919,-0.020913625437457728
Amillepora15286,0.10344565197736265
Amillepora19762,0.36057418036025524
Amillepora13280,0.3557041540651063
Amillepora09577,0.01694424892826059
Amillepora24607,0.23147254098855258
Amillepora09172,-0.007001199810987804
Amillepora20043,0.16175997330721095
Amillepora03524,0.30108145360337624
Amillepora08355,0.2722126366978718
Amillepora24420,-0.007803326700288462
Amillepora12768,0.23564068046895295
Amillepora31665,0.6342158518697714
Amillepora22243,0.16972281461462382
Amillepora16701,0.34429905338984207
Amillepora12526,0.13296761833396734
Amillepora21629,0.021816652998715394
Amillepora05711,0.04386575214156656
Amillepora21996,-0.013710440630657392
Amillepora19805,0.2368933495850628
Amillepora15354,0.4977248196425691
Amillepora05350,-0.1513598929053217
Amillepora04874,-0.0255449426056885
Amillepora01408,0.3925158326616084
Amillepora08716,0.08856469792032523
Amillepora12640,0.005759312559189239
Amillepora29602,-0.15974146219864133
Amillepora10174,0.13531568974849523
Amillepora32120,-0.011209233545026662
Amillepora22081,-0.17686973989735852
Amillepora25362,0.10780043787622808
Amillepora17061,-0.1116037139461904
Amillepora07236,0.007555391232613534
Amillepora08272,0.09689950473108225
Amillepora14045,0.09685890904823412
Amillepora13309,0.20996135965234192
Amillepora05396,0.12154631991905315
Amillepora07317,-0.0016701043387550134
Amillepora03013,0.33929955731012884
Amillepora24223,0.24933844651393117
Amillepora06999,0.10765318520443692
Amillepora06493,0.15554817396790727
Amillepora13117,0.17836144815207536
Amillepora16367,0.12433574288968756
Amillepora12603,-0.1242393077554218
Amillepora28550,0.18917071873539146
Amillepora12273,-0.022181079521715788
Amillepora04928,0.10876475595004169
Amillepora08119,0.45151156363811057
Amillepora02704,-0.2610955997647581
Amillepora04732,-0.026690942605054932
Amillepora33710,0.11773077601168333
Amillepora07904,-0.08262630753387842
Amillepora06436,-0.021646065970677225
Amillepora01363,-0.12149391817398275
Amillepora14186,0.1817486517551326
Amillepora22690,0.06031174222676902
Amillepora35339,0.3528104401711308
Amillepora26249,0.38970724480442165
Amillepora27806,0.15192184706540712
Amillepora15852,-0.05369522333429799
Amillepora24412,-0.09099335669174177
Amillepora05810,-0.050481247449047306
Amillepora30787,-0.1460603201362881
Amillepora36555,-0.10199430490089524
Amillepora09627,0.014520062726594285
Amillepora38188,0.10695997221462471
Amillepora13034,0.4385442258166729
Amillepora10355,-0.028935923617440906
Amillepora05475,0.5107649764029245
Amillepora01728,0.10135418819758134
Amillepora14618,0.04769071485633243
Amillepora07640,0.07446386769899933
Amillepora31666,0.3407816406821045
Amillepora16495,0.04798778664339051
Amillepora03463,-0.0639697737074349
Amillepora09031,0.15086742718397006
Amillepora33538,0.14282590053371305
Amillepora05845,0.08212750916229089
Amillepora25005,-0.02687052803040363
Amillepora20490,-0.020991020671475336
Amillepora20029,-0.0406640713662708
Amillepora04493,0.210316240613711
Amillepora24808,0.6127812824399168
Amillepora32892,0.30269817702688256
Amillepora29043,0.2658316084518025
Amillepora24154,-0.01048561113487581
Amillepora15775,0.09701792896170162
Amillepora13314,0.03246820199559072
Amillepora10482,0.028943419780330305
Amillepora01813,0.08833047898067198
Amillepora08486,0.011018020679837204
Amillepora07435,0.12468806454942057
Amillepora32133,0.2976821183066284
Amillepora23416,0.30868982832117375
Amillepora21045,-0.1540176332847448
Amillepora33708,0.15022078974837264
Amillepora29433,0.19293262856627347
Amillepora00156,0.3130355964112853
Amillepora19672,0.1701884313775287
Amillepora27780,0.11762523277620149
Amillepora20770,0.007875634099373113
Amillepora14552,0.12057211442430925
Amillepora09054,0.10346399812158795
Amillepora25591,0.5896608626491956
Amillepora16191,-0.018429631703489616
Amillepora25770,0.22844852960197676
Amillepora33996,0.04532294842164373
Amillepora10412,-0.07796527965830768
Amillepora14109,0.2602574971891586
Amillepora25102,0.0738143741360262
Amillepora06742,0.2693206666690241
Amillepora32285,-0.12779964644322683
Amillepora26293,-0.011558035244045986
Amillepora16808,0.08040962730126194
Amillepora13962,0.22543597427577133
Amillepora02931,-0.22381336506148575
Amillepora23653,0.4333328486544124
Amillepora25993,-0.005466293886104659
Amillepora12643,0.12029499956321112
Amillepora24975,0.19384042740099527
Amillepora04767,-0.07421887672836935
Amillepora10099,0.15462266615769407
Amillepora35658,0.25065167624764184
Amillepora16206,0.15124727517792239
Amillepora04668,0.45455220353819864
Amillepora05906,0.07393474845168224
Amillepora30438,0.17961834672877647
Amillepora31884,0.36466235265696506
Amillepora12512,-0.12128572247428424
Amillepora25717,0.2095187663478712
Amillepora03978,0.10308812413514207
Amillepora05770,-0.03710289787996518
Amillepora21419,-0.0056528709040397085
Amillepora21981,0.5352271481583979
Amillepora26933,-0.009713230108285273
Amillepora10234,0.34529143639570814
Amillepora18288,0.23729822706110892
Amillepora21431,0.10894364735765286
Amillepora05133,0.33814375679535247
Amillepora30416,0.09716479123955189
Amillepora20033,0.2730070401731721
Amillepora23371,0.32623707827387466
Amillepora03555,0.2783685498297285
Amillepora23370,0.42095837465270636
Amillepora22552,0.14378605429089347
Amillepora37088,0.2542351382631846
Amillepora30728,0.04744098115775318
Amillepora15378,0.006855561385097159
Amillepora33749,0.2394923041895882
Amillepora05300,0.6463485529306573
Amillepora18331,0.2676072825435059
Amillepora23368,0.19198541514145206
Amillepora03466,0.08871608704094747
Amillepora20301,0.031184628247215115
Amillepora23470,0.10234607777828825
Amillepora23252,-0.1327411000999179
Amillepora09730,0.04971807540846542
Amillepora06755,0.591604413889546
Amillepora02652,0.08146178314508504
Amillepora21960,-0.11184868017972154
Amillepora08883,-0.01558274905372959
Amillepora05197,0.5346501874233769
Amillepora37170,0.21881429014292048
Amillepora03144,0.25461434971197827
Amillepora27203,0.18894691250794848
Amillepora08037,0.4316186256861769
Amillepora32066,0.3074014728884743
Amillepora04624,0.1386010368428805
Amillepora33972,0.25342588682026557
Amillepora26996,0.15080601836551127
Amillepora28805,0.4423486114127828
Amillepora04828,0.24085934472218412
Amillepora06725,0.19430812960957866
Amillepora11188,-0.09206786389111131
Amillepora10951,-0.011597950280522587
Amillepora21301,0.409903602180728
Amillepora37093,0.12657922945156214
Amillepora04981,0.5406339132981884
Amillepora00767,0.15282886189447897
Amillepora11903,0.22713376217246944
Amillepora17896,0.20255940742100695
Amillepora14100,0.6736610337976143
Amillepora24636,0.12346014732642063
Amillepora06114,0.23387847048348798
Amillepora25573,0.1593148817653369
Amillepora22489,-0.004826602474085076
Amillepora27620,0.024740069347929265
Amillepora24809,0.6538439640224794
Amillepora31886,0.27495102113304326
Amillepora01784,0.0925080393990615
Amillepora05134,0.14017729913952254
Amillepora06549,0.053066747198644945
Amillepora05850,0.1280326083254773
Amillepora16202,0.12832506259841456
Amillepora11363,0.285755144629639
Amillepora30903,-0.03429889062592403
Amillepora08061,0.03134688850064623
Amillepora02634,-0.07677080082628085
Amillepora16861,0.03373673241307098
Amillepora13013,0.2473511993598928
Amillepora24321,-0.015590865980658689
Amillepora25606,0.3711904819837852
Amillepora15104,0.14961643485521084
Amillepora21865,0.08196707996298119
Amillepora08880,0.05804000287351528
Amillepora22211,-0.06574066443695639
Amillepora00937,0.17957225943788546
Amillepora05623,-0.045675074717278864
Amillepora07254,0.2418961938191591
Amillepora11669,0.1294679244747884
Amillepora04667,-0.1382858480885951
Amillepora00147,0.23004385635080893
Amillepora30485,0.06464992455400323
Amillepora35687,0.22626710069468903
Amillepora20363,0.19248822071612165
Amillepora10490,0.4173995535683895
Amillepora03179,0.18244305565894126
Amillepora29649,0.16931249691682382
Amillepora20199,0.46979681933308787
Amillepora07051,0.22616192336470253
Amillepora16542,0.2159190544265927
Amillepora25324,0.23976514615808134
Amillepora36977,0.3721417093326896
Amillepora04385,-0.002285469521470976
Amillepora16305,0.14655647589936988
Amillepora20737,0.04287452589801206
Amillepora36257,0.27376460857434715
Amillepora07784,0.18708637193733002
Amillepora18874,-0.14175546844930706
Amillepora34054,0.0981275868963633
Amillepora21360,0.17417613737961052
Amillepora25140,-0.2916511495062516
Amillepora34299,0.056396179122845516
Amillepora20373,0.05543315481752111
Amillepora04743,0.36616099674314356
Amillepora06041,0.3066275838969008
Amillepora23504,-0.005628725415861355
Amillepora12813,0.3338942132439424
Amillepora06059,-0.005128620183384461
Amillepora06653,0.259882802729689
Amillepora03632,0.45823776379907044
Amillepora14616,0.12806541297853863
Amillepora05399,0.09624775345663955
Amillepora01207,0.43579817639669105
Amillepora10357,0.2201272173605846
Amillepora09411,0.1669894981146557
Amillepora03763,0.21194438306277236
Amillepora32341,0.30612026997794417
Amillepora07007,-0.2433586501276301
Amillepora08919,0.14987757230341708
Amillepora19555,0.3220660307076079
Amillepora12446,0.31288510192136165
Amillepora26968,0.5179568872192506
Amillepora01018,0.23422159199523201
Amillepora05833,0.02923363047420835
Amillepora12423,0.1834397453457947
Amillepora02858,0.1349398178177042
Amillepora17756,0.25514579870213216
Amillepora00867,0.34698945974120315
Amillepora03917,-0.04665990418521834
Amillepora35344,0.00759654669635744
Amillepora04508,0.08652319305416328
Amillepora34442,0.20105315679699995
Amillepora00681,0.24574620141915637
Amillepora13462,0.1440101348410373
Amillepora23554,0.4461562239727868
Amillepora20041,0.31816382432420853
Amillepora06468,0.10937200180309564
Amillepora14262,-0.11706231359695653
Amillepora13163,0.43155319507226114
Amillepora05220,0.5214232867597297
Amillepora00321,0.32444362341708355
Amillepora30472,0.06724132806281538
Amillepora05421,0.18008236384627418
Amillepora23479,0.20490795175130178
Amillepora02525,-0.08016942693549611
Amillepora30444,0.142363691665923
Amillepora08708,0.2474699282649715
Amillepora26061,0.16132431667651553
Amillepora09539,0.2570367826136542
Amillepora13784,0.4209741039449125
Amillepora03723,0.1513579567620032
Amillepora24612,-0.07793540331262111
Amillepora23375,0.3094364751911355
Amillepora04826,0.0990516865661784
Amillepora05416,0.23979433219148627
Amillepora10734,0.5415803844410702
Amillepora25415,0.23199438291762806
Amillepora09555,0.16735900164338086
Amillepora28679,0.2699514255976193
Amillepora18050,0.19400836215902467
Amillepora00096,-0.0086192342820412
Amillepora19782,0.10119971394532656
Amillepora05681,-0.09160351318091611
Amillepora02708,0.36217687043708124
Amillepora22042,0.15677530175833862
Amillepora06144,0.32314906744978217
Amillepora07114,0.505415707694558
Amillepora00519,0.32326786245500366
Amillepora07783,0.17715493216774433
Amillepora18863,0.13466305357117578
Amillepora07480,-0.001300671197163178
Amillepora03528,-0.21472577697255577
Amillepora08051,0.2674700933478616
Amillepora23476,0.07107068789549957
Amillepora19767,0.07814343514844493
Amillepora10069,0.35495995158248483
Amillepora29695,0.2411214015554214
Amillepora27462,0.31161137565639757
Amillepora20351,-0.03657203146238262
Amillepora25037,0.3329646456542389
Amillepora20840,0.06626670085839875
Amillepora22527,0.16588749464650876
Amillepora36897,-0.13314449652901705
Amillepora05774,0.15959127617845412
Amillepora07241,0.4197536190849637
Amillepora04849,0.12156166731168044
Amillepora08543,-0.0680998418434331
Amillepora11022,0.03362092757450765
Amillepora25791,0.2849920232680508
Amillepora14885,0.04251199295837737
Amillepora30878,-0.027945897547655987
Amillepora36374,0.11328288600660052
Amillepora14710,0.22658905624826126
Amillepora03386,-0.0897855027531571
Amillepora09101,0.03461677134225506
Amillepora09619,0.13063320834421083
Amillepora23420,0.19104376191841788
Amillepora05048,0.5061490650276304
Amillepora13023,0.02050937577399875
Amillepora08405,0.2903522940184304
Amillepora23491,0.14381250196742756
Amillepora10917,-0.2154548123261519
Amillepora13452,0.015660273966417823
Amillepora25321,0.16485987629765458
Amillepora04476,0.5028868080982366
Amillepora03533,0.25367391004434303
Amillepora33552,-0.09053793373609409
Amillepora19209,-0.059815633888591194
Amillepora01231,0.04498733859197034
Amillepora16252,-0.09024205627798058
Amillepora29436,0.23938933305720508
Amillepora26031,0.18469723076453123
Amillepora02809,0.13224138273998165
Amillepora15526,-0.1125770657759605
Amillepora37847,-0.19549365394507998
Amillepora08695,0.13732582641163443
Amillepora30496,0.008095644765732428
Amillepora24972,0.19792864418092898
Amillepora13459,0.13499720205640625
Amillepora03164,0.1278391183782081
Amillepora26092,0.17906255805299842
Amillepora12344,0.16270114674781339
Amillepora23686,0.0021035331566542637
Amillepora05116,0.4685765791495189
Amillepora25485,0.13261304266259816
Amillepora26094,0.203981515780195
Amillepora20886,0.12861461697746257
Amillepora00276,-0.006868806140052537
Amillepora31419,0.20122846907761932
Amillepora05444,0.1195935605537038
Amillepora16702,0.16187625871478356
Amillepora14360,0.6296714145235325
Amillepora17909,0.42585211466518386
Amillepora05717,-0.05780076531607796
Amillepora31308,0.3225231813144119
Amillepora24616,0.008333122106776295
Amillepora17771,0.18036595712308212
Amillepora02562,-0.012461639693427062
Amillepora10003,0.10585374767270854
Amillepora02690,0.42833627497562965
Amillepora09441,0.08759958767447283
Amillepora25865,-0.0551634586783209
Amillepora05778,0.07602307573367138
Amillepora23277,-0.12901702520679964
Amillepora12437,0.16039417344607682
Amillepora19083,0.31603221597943526
Amillepora31397,-0.21586480424352775
Amillepora32548,-0.13706890891010487
Amillepora02589,-0.08748730445488494
Amillepora18838,-0.07646393467450249
Amillepora11137,0.07676900794140773
Amillepora02867,0.2736429162157763
Amillepora08920,0.1364300747224802
Amillepora37769,0.0828329973234369
Amillepora24605,-0.012022645321029327
Amillepora10600,0.21738663648832368
Amillepora18500,-0.10317056371694541
Amillepora22019,-0.05503448692842826
Amillepora00948,0.24303369177334533
Amillepora14434,0.16866075349193285
Amillepora07914,0.5042130866069875
Amillepora00302,0.16183539184343632
Amillepora07745,0.1845183829612527
Amillepora12983,0.28834345304772546
Amillepora17938,0.0446807601200636
Amillepora26578,0.20666065849722354
Amillepora25733,0.16066924926288834
Amillepora33894,0.37252264352306297
Amillepora25097,-0.04458809639647518
Amillepora08352,0.04046454307509048
Amillepora22109,-0.03305559461950221
Amillepora25103,-0.010584984790747987
Amillepora16319,0.46877739309733185
Amillepora37649,0.22784135081170168
Amillepora07684,0.4215181795017542
Amillepora24155,0.4850120287532025
Amillepora25671,0.06861399019895567
Amillepora06658,0.4784516101004803
Amillepora15198,-0.0697946625201376
Amillepora18786,0.12693835699933698
Amillepora28840,8.774953372122363e-4
Amillepora14332,0.09932230479578297
Amillepora01206,-0.007934733987205803
Amillepora20629,0.24267906560037966
Amillepora18199,0.2818624370490268
Amillepora05464,-0.14367082315350038
Amillepora10230,0.34362694174717956
Amillepora07807,0.06863475525028057
Amillepora26074,0.2752179791462699
Amillepora21930,0.2596053740272458
Amillepora00025,0.3070277817219938
Amillepora01586,0.4919437348316321
Amillepora18385,0.10287106907867025
Amillepora23738,0.17726388158484815
Amillepora11141,0.17299039071804906
Amillepora20952,0.07802329769500932
Amillepora10837,0.49651417368743905
Amillepora06328,0.41897723368091677
Amillepora36402,0.1948122726904474
Amillepora23578,0.07425691715638169
Amillepora03017,-0.06919265280142728
Amillepora13120,0.09535315876326791
Amillepora13264,0.05504773538327557
Amillepora23437,0.35610575475187184
Amillepora28535,0.4120410479633435
Amillepora32401,0.1713635374347675
Amillepora14832,0.17602930286178878
Amillepora23939,0.2576939364686649
Amillepora25450,0.10575552304287766
Amillepora06524,-0.005642829095910573
Amillepora06382,-0.03128510939403078
Amillepora24224,0.04767537065141848
Amillepora31673,0.05941666155136541
Amillepora07183,0.18930484957703783
Amillepora19722,0.44494208595193535
Amillepora25477,0.1462190800368913
Amillepora15257,0.265104904283348
Amillepora15096,0.0651059219455221
Amillepora03909,-0.03528619892804767
Amillepora18637,0.19207099606467776
Amillepora28831,0.13070325124213011
Amillepora29008,0.37009799245676767
Amillepora22276,-0.16215597101769202
Amillepora15024,0.04602442465552663
Amillepora03592,0.17971524053844126
Amillepora25083,0.022197333738233932
Amillepora23122,0.0449902318009292
Amillepora18047,0.19857846229170462
Amillepora23347,0.14775208677098572
Amillepora17087,0.06397415633812266
Amillepora23183,0.12111483523840513
Amillepora05456,0.31270077422556414
Amillepora14690,0.013749552570632664
Amillepora04907,0.19636770276877513
Amillepora04435,-0.016301915564800304
Amillepora04825,0.1387615401860023
Amillepora04684,0.15638982516189365
Amillepora14588,0.16552222975265674
Amillepora29583,-0.14864558819073503
Amillepora15203,0.3273891383535262
Amillepora25526,0.14989619961691472
Amillepora10941,-0.05408410666450712
Amillepora28966,0.007066981095923464
Amillepora02440,0.08933562753966454
Amillepora26140,0.18975127527561778
Amillepora03986,-0.15530007056739378
Amillepora07883,0.1770545813830689
Amillepora34980,-0.15486037246549234
Amillepora21524,-0.2509956291445604
Amillepora05911,0.05051011969274133
Amillepora09115,0.34430278721536267
Amillepora16225,0.07969822109726409
Amillepora30597,0.13146932083576346
Amillepora05632,0.084288294425786
Amillepora27517,0.05324024712982976
Amillepora13195,0.1556445554865968
Amillepora21009,0.19704949862804105
Amillepora21043,0.14538153719792704
Amillepora19156,0.16597433832413172
Amillepora16366,0.2741561384061935
Amillepora07695,0.13912121399877253
Amillepora07169,0.1477132377519946
Amillepora05718,0.15994601292530936
Amillepora03177,0.14325408743815782
Amillepora15490,0.13457582582414868
Amillepora28204,0.4941944166658486
Amillepora20996,0.08751694171440813
Amillepora12683,0.008100921795301225
Amillepora13501,0.4946692917072248
Amillepora08840,0.11799157546641928
Amillepora09626,0.01803488283463205
Amillepora10151,0.06889048503233391
Amillepora05457,0.40085065655787266
Amillepora06132,0.38625845159527256
Amillepora02812,-0.17814312052575026
Amillepora06058,-0.11421650167167009
Amillepora05915,-0.004205965421688572
Amillepora03732,-0.028258018060145898
Amillepora02929,0.024174263579113633
Amillepora18080,-0.03379654243983139
Amillepora16936,0.4011777131470552
Amillepora01607,0.11264928115323976
Amillepora04474,0.315013490976803
Amillepora20877,0.11594943266493518
Amillepora21978,-0.12866962927942038
Amillepora08730,0.17954643693868058
Amillepora33436,0.006394087883156881
Amillepora06503,0.3021359442913802
Amillepora13975,0.28816317830603294
Amillepora36701,0.17143659255847066
Amillepora00852,0.4582937561843811
Amillepora13003,-0.03886020840031858
Amillepora19423,0.11547589427695834
Amillepora21505,-0.08758873167798573
Amillepora04051,0.0914360461027079
Amillepora12479,0.018091004750348832
Amillepora34438,0.22679139238049184
Amillepora00939,0.2574843916501992
Amillepora06179,0.09210038525154762
Amillepora14182,0.15844823480786316
Amillepora03238,0.006528012227101476
Amillepora18885,0.7663574066777707
Amillepora20409,0.04168146412843249
Amillepora15285,0.047614950455019595
Amillepora22223,0.055200870646038944
Amillepora25323,0.2061187882226786
Amillepora34310,0.051535549565301104
Amillepora00646,0.08777370145560653
Amillepora15058,-0.08121038969512666
Amillepora08944,0.10010188762238377
Amillepora23774,0.11790944074427671
Amillepora23204,0.20741142256708583
Amillepora03489,0.03666292912450089
Amillepora35665,0.1391307973820018
Amillepora09109,0.19336727011477214
Amillepora05903,0.14327250365918734
Amillepora01353,0.02505843094483906
Amillepora20224,0.2241901127726275
Amillepora35273,0.22768406115297854
Amillepora20182,-0.0018991479787174997
Amillepora25258,0.25561411629375225
Amillepora24123,0.12336872216029596
Amillepora06181,0.24315764644211466
Amillepora15177,0.14175570630929818
Amillepora23236,0.12021848931551501
Amillepora26148,0.6308007249449141
Amillepora03235,-0.12262702888263115
Amillepora18297,0.12940032857928593
Amillepora03979,0.20944179433538085
Amillepora01737,0.35955997863063005
Amillepora07617,0.020638584286049505
Amillepora21118,0.1824447182474257
Amillepora00768,0.14327760866201525
Amillepora20734,0.14022953246552147
Amillepora03181,0.3209225374788614
Amillepora23475,0.24236831478648602
Amillepora20060,0.08216615160027435
Amillepora22881,0.22210503678875565
Amillepora07034,0.31804995208493464
Amillepora05752,0.3083206768185854
Amillepora07086,0.30988122826543407
Amillepora26177,0.17907014900825524
Amillepora04824,0.24132846824166787
Amillepora09370,0.5065390142110258
Amillepora14726,-0.01353613155839671
Amillepora14591,-0.026494650883850127
Amillepora14042,0.42665065915996503
Amillepora10509,0.4627862727979183
Amillepora14704,0.23711908474120152
Amillepora33591,0.21618867553988436
Amillepora05435,0.7183612808603104
Amillepora15814,0.023947616330061622
Amillepora11086,-0.17680673322717408
Amillepora09111,0.25455254346434353
Amillepora12996,-0.2559631306054633
Amillepora08211,0.29629890512915846
Amillepora12527,0.19194668634020884
Amillepora05993,0.11742215899990888
Amillepora34440,0.2852991242822732
Amillepora01111,0.05692148183136212
Amillepora22544,0.2313555014534649
Amillepora09051,0.10658055793336979
Amillepora10954,0.0685850109646119
Amillepora09861,-0.08895054364249627
Amillepora12240,0.09705924284339879
Amillepora13790,0.5935246392436679
Amillepora32458,-0.06834019895708046
Amillepora06420,-0.015394320677925927
Amillepora02735,0.22520553291316298
Amillepora16470,-0.014393307422908785
Amillepora08416,0.6389552472353258
Amillepora37429,0.13484332252391315
Amillepora14166,0.08142539076641253
Amillepora12202,0.017494474604442638
