gene,inMod
Amillepora06966,1
Amillepora04113,1
Amillepora04361,0
Amillepora08406,1
Amillepora14343,1
Amillepora06183,1
Amillepora03827,1
Amillepora10483,1
Amillepora36848,1
Amillepora33750,1
Amillepora00731,0
Amillepora23412,1
Amillepora10240,1
Amillepora00110,1
Amillepora14863,0
Amillepora16591,1
Amillepora25615,1
Amillepora29757,1
Amillepora29776,1
Amillepora27821,1
Amillepora33686,1
Amillepora23492,1
Amillepora05319,0
Amillepora15580,1
Amillepora09417,0
Amillepora26060,1
Amillepora27835,1
Amillepora01705,0
Amillepora27384,1
Amillepora32114,1
Amillepora00297,0
Amillepora08518,0
Amillepora02884,1
Amillepora12449,1
Amillepora21925,1
Amillepora05078,1
Amillepora15335,1
Amillepora16509,1
Amillepora08286,1
Amillepora23555,0
Amillepora01255,1
Amillepora15214,1
Amillepora03476,0
Amillepora03675,1
Amillepora14868,1
Amillepora10122,1
Amillepora37178,1
Amillepora15030,0
Amillepora00967,1
Amillepora05076,1
Amillepora08032,1
Amillepora08323,0
Amillepora33957,1
Amillepora10086,0
Amillepora19565,1
Amillepora07485,1
Amillepora25310,1
Amillepora00951,0
Amillepora09729,1
Amillepora18806,1
Amillepora08232,1
Amillepora16627,0
Amillepora03055,1
Amillepora08376,1
Amillepora31783,1
Amillepora08948,1
Amillepora12763,1
Amillepora03542,0
Amillepora09152,1
Amillepora16236,1
Amillepora06096,1
Amillepora31116,1
Amillepora14775,1
Amillepora29632,1
Amillepora35893,1
Amillepora25351,1
Amillepora09788,1
Amillepora11587,1
Amillepora08086,1
Amillepora05216,0
Amillepora36996,1
Amillepora23716,0
Amillepora07125,1
Amillepora31645,1
Amillepora32412,1
Amillepora11122,0
Amillepora03997,1
Amillepora00952,0
Amillepora00452,0
Amillepora00226,1
Amillepora19761,1
Amillepora13763,1
Amillepora24083,1
Amillepora08038,1
Amillepora19909,0
Amillepora32194,1
Amillepora37032,1
Amillepora23877,0
Amillepora30067,1
Amillepora06067,1
Amillepora26811,1
Amillepora22440,1
Amillepora00570,1
Amillepora02038,1
Amillepora00086,1
Amillepora25011,1
Amillepora22868,1
Amillepora04574,1
Amillepora05331,1
Amillepora10462,0
Amillepora02961,1
Amillepora24516,1
Amillepora10435,1
Amillepora07233,1
Amillepora00324,1
Amillepora27558,1
Amillepora29505,1
Amillepora23391,1
Amillepora22383,1
Amillepora01805,1
Amillepora30886,1
Amillepora21218,1
Amillepora31065,1
Amillepora22651,1
Amillepora00009,1
Amillepora28039,1
Amillepora08433,0
Amillepora14235,1
Amillepora24633,1
Amillepora07720,1
Amillepora02673,1
Amillepora13272,0
Amillepora29656,1
Amillepora24094,0
Amillepora20762,1
Amillepora30075,1
Amillepora09628,0
Amillepora25303,0
Amillepora15548,0
Amillepora21612,0
Amillepora22018,1
Amillepora20069,1
Amillepora25076,0
Amillepora03171,1
Amillepora16723,0
Amillepora18068,1
Amillepora16634,1
Amillepora19550,1
Amillepora20685,0
Amillepora06122,1
Amillepora37934,1
Amillepora04939,0
Amillepora32637,1
Amillepora15575,1
Amillepora36990,1
Amillepora18081,0
Amillepora08006,1
Amillepora12749,0
Amillepora05714,1
Amillepora08309,1
Amillepora18486,0
Amillepora03409,1
Amillepora33936,1
Amillepora06752,1
Amillepora29727,1
Amillepora28565,1
Amillepora29599,1
Amillepora31523,0
Amillepora18024,1
Amillepora31416,1
Amillepora38035,1
Amillepora37253,1
Amillepora26515,1
Amillepora12302,0
Amillepora14977,1
Amillepora20020,1
Amillepora19010,1
Amillepora22291,1
Amillepora22342,1
Amillepora31376,1
Amillepora30487,1
Amillepora09117,1
Amillepora18907,1
Amillepora15464,0
Amillepora12031,0
Amillepora04344,1
Amillepora18428,1
Amillepora27217,1
Amillepora31370,1
Amillepora08575,1
Amillepora12661,1
Amillepora14578,1
Amillepora27950,1
Amillepora11064,1
Amillepora12259,0
Amillepora07780,1
Amillepora04313,1
Amillepora07215,0
Amillepora05299,0
Amillepora10152,1
Amillepora00612,1
Amillepora20480,1
Amillepora33555,1
Amillepora16697,0
Amillepora19031,1
Amillepora23874,1
Amillepora25476,1
Amillepora13502,1
Amillepora25077,1
Amillepora02662,1
Amillepora20450,1
Amillepora20814,0
Amillepora31075,1
Amillepora12554,1
Amillepora24472,1
Amillepora12452,1
Amillepora19052,1
Amillepora26507,1
Amillepora26253,1
Amillepora36507,1
Amillepora24963,1
Amillepora32143,1
Amillepora19690,0
Amillepora08545,1
Amillepora16080,1
Amillepora23393,1
Amillepora20534,0
Amillepora31107,1
Amillepora28791,1
Amillepora22114,1
Amillepora20036,1
Amillepora20002,1
Amillepora12665,1
Amillepora06610,1
Amillepora21258,1
Amillepora14349,0
Amillepora01471,1
Amillepora19001,1
Amillepora08942,1
Amillepora13732,1
Amillepora04706,1
Amillepora14757,1
Amillepora30115,1
Amillepora20544,0
Amillepora04835,1
Amillepora16722,1
Amillepora22024,1
Amillepora24109,1
Amillepora12285,0
Amillepora21560,0
Amillepora07948,0
Amillepora15504,1
Amillepora31899,1
Amillepora10215,1
Amillepora00729,1
Amillepora34977,1
Amillepora06203,1
Amillepora34639,1
Amillepora16787,0
Amillepora16762,1
Amillepora00721,1
Amillepora33605,1
Amillepora00065,0
Amillepora03495,1
Amillepora25516,1
Amillepora08683,1
Amillepora25145,0
Amillepora22030,1
Amillepora03975,1
Amillepora11747,1
Amillepora15246,1
Amillepora05841,1
Amillepora14478,0
Amillepora20039,1
Amillepora15691,1
Amillepora06295,1
Amillepora05050,1
Amillepora19588,1
Amillepora30351,1
Amillepora05185,1
Amillepora00838,1
Amillepora12588,1
Amillepora33476,1
Amillepora32972,1
Amillepora27605,1
Amillepora26517,1
Amillepora11346,1
Amillepora13135,0
Amillepora26697,1
Amillepora16092,1
Amillepora01006,1
Amillepora23246,1
Amillepora08656,1
Amillepora28488,1
Amillepora17014,1
Amillepora07665,0
Amillepora28420,1
Amillepora32493,1
Amillepora25249,1
Amillepora20852,1
Amillepora01576,1
Amillepora06293,1
Amillepora18866,1
Amillepora04889,1
Amillepora24955,1
Amillepora20781,0
Amillepora26134,1
Amillepora22105,0
Amillepora17320,1
Amillepora16411,0
Amillepora13340,1
Amillepora30450,1
Amillepora19365,1
Amillepora31233,1
Amillepora18738,1
Amillepora08432,0
Amillepora02855,1
Amillepora11356,1
Amillepora00247,0
Amillepora20385,1
Amillepora19482,1
Amillepora26211,1
Amillepora26835,1
Amillepora20064,1
Amillepora09535,0
Amillepora09502,1
Amillepora09604,1
Amillepora03488,1
Amillepora14376,0
Amillepora19333,0
Amillepora23388,1
Amillepora01764,1
Amillepora13346,1
Amillepora20382,1
Amillepora26666,1
Amillepora02952,1
Amillepora02955,1
Amillepora31544,0
Amillepora22003,1
Amillepora04290,1
Amillepora02901,1
Amillepora04499,1
Amillepora04453,1
Amillepora16617,1
Amillepora04544,1
Amillepora04482,1
Amillepora20646,1
Amillepora19703,0
Amillepora22567,1
Amillepora04449,1
Amillepora12028,1
Amillepora15250,1
Amillepora12653,1
Amillepora20999,0
Amillepora37269,1
Amillepora13463,1
Amillepora00498,1
Amillepora07649,0
Amillepora08910,1
Amillepora09909,1
Amillepora20180,1
Amillepora15356,1
Amillepora10571,1
Amillepora01169,1
Amillepora16268,1
Amillepora10096,0
Amillepora20547,1
Amillepora24270,0
Amillepora21285,0
Amillepora12586,1
Amillepora20741,1
Amillepora15093,1
Amillepora15519,1
Amillepora16332,0
Amillepora06238,1
Amillepora33905,1
Amillepora23737,1
Amillepora02861,1
Amillepora06516,1
Amillepora08612,1
Amillepora08350,1
Amillepora36677,1
Amillepora05933,0
Amillepora09896,0
Amillepora15767,0
Amillepora26810,0
Amillepora21031,1
Amillepora25336,0
Amillepora21847,1
Amillepora18975,1
Amillepora08869,1
Amillepora35318,1
Amillepora20765,1
Amillepora18396,1
Amillepora25256,1
Amillepora34064,1
Amillepora00508,1
Amillepora27256,0
Amillepora07373,1
Amillepora23854,1
Amillepora20830,1
Amillepora37442,1
Amillepora12190,1
Amillepora18310,1
Amillepora08956,1
Amillepora36705,1
Amillepora10468,0
Amillepora17080,1
Amillepora20882,1
Amillepora08039,1
Amillepora13148,1
Amillepora03091,1
Amillepora16451,1
Amillepora22978,1
Amillepora33626,1
Amillepora32274,0
Amillepora12791,1
Amillepora30511,1
Amillepora27210,0
Amillepora05289,1
Amillepora32470,1
Amillepora01574,1
Amillepora01278,1
Amillepora24958,1
Amillepora18135,1
Amillepora02319,0
Amillepora37056,1
Amillepora08003,1
Amillepora15114,1
Amillepora12194,1
Amillepora31788,1
Amillepora23837,1
Amillepora05473,1
Amillepora05876,1
Amillepora11602,1
Amillepora03956,1
Amillepora19865,1
Amillepora29532,1
Amillepora23727,1
Amillepora21542,0
Amillepora33414,1
Amillepora22893,0
Amillepora20557,1
Amillepora15705,1
Amillepora27961,1
Amillepora18813,1
Amillepora36531,1
Amillepora32025,1
Amillepora36526,1
Amillepora31713,1
Amillepora19464,1
Amillepora06035,1
Amillepora21669,1
Amillepora26577,1
Amillepora03291,0
Amillepora18185,0
Amillepora16551,1
Amillepora25214,1
Amillepora26222,1
Amillepora07030,1
Amillepora22481,1
Amillepora33921,1
Amillepora14179,1
Amillepora04905,0
Amillepora29202,1
Amillepora05030,0
Amillepora25418,1
Amillepora31559,1
Amillepora27494,0
Amillepora07323,1
Amillepora05386,1
Amillepora06307,1
Amillepora09815,1
Amillepora05291,1
Amillepora08010,0
Amillepora03684,1
Amillepora20594,1
Amillepora16597,0
Amillepora00266,1
Amillepora11194,1
Amillepora19559,1
Amillepora24585,1
Amillepora26580,1
Amillepora09858,1
Amillepora29353,1
Amillepora01966,1
Amillepora33541,1
Amillepora15774,1
Amillepora22477,1
Amillepora09927,0
Amillepora01848,1
Amillepora24352,1
Amillepora08400,1
Amillepora16448,1
Amillepora33604,1
Amillepora05358,1
Amillepora22096,0
Amillepora31545,1
Amillepora20425,1
Amillepora37958,1
Amillepora01610,1
Amillepora01738,1
Amillepora06483,0
Amillepora24411,1
Amillepora33570,0
Amillepora32169,1
Amillepora19520,1
Amillepora17072,1
Amillepora01486,1
Amillepora10648,1
Amillepora34334,1
Amillepora18773,1
Amillepora26129,1
Amillepora15185,1
Amillepora28525,0
Amillepora31573,1
Amillepora05326,1
Amillepora33625,1
Amillepora25719,1
Amillepora34340,1
Amillepora22000,0
Amillepora12455,0
Amillepora29178,1
Amillepora00551,1
Amillepora27397,0
Amillepora14590,1
Amillepora16345,1
Amillepora22503,1
Amillepora32210,0
Amillepora11266,1
Amillepora19224,1
Amillepora12742,1
Amillepora07018,1
Amillepora30975,1
Amillepora29094,1
Amillepora23467,1
Amillepora05518,1
Amillepora15629,1
Amillepora26126,1
Amillepora25125,1
Amillepora14783,1
Amillepora12697,1
Amillepora20012,1
Amillepora29430,1
Amillepora30755,1
Amillepora10408,1
Amillepora27759,1
Amillepora31631,1
Amillepora03317,0
Amillepora19587,1
Amillepora14447,1
Amillepora22417,1
Amillepora01758,1
Amillepora06263,1
Amillepora19074,1
Amillepora07992,1
Amillepora09042,1
Amillepora13983,0
Amillepora03307,0
Amillepora06078,1
Amillepora16730,1
Amillepora08121,1
Amillepora20645,1
Amillepora21099,1
Amillepora24559,1
Amillepora10354,1
Amillepora10564,1
Amillepora25144,1
Amillepora02627,1
Amillepora04800,1
Amillepora04643,0
Amillepora16317,1
Amillepora15251,1
Amillepora03484,0
Amillepora04044,1
Amillepora24477,1
Amillepora24206,1
Amillepora23675,1
Amillepora13460,1
Amillepora37703,1
Amillepora12678,1
Amillepora01563,0
Amillepora26170,1
Amillepora17113,1
Amillepora18046,1
Amillepora35799,1
Amillepora33815,1
Amillepora22598,1
Amillepora01609,1
Amillepora25754,1
Amillepora12350,1
Amillepora12567,1
Amillepora07313,1
Amillepora32631,1
Amillepora16888,1
Amillepora04729,1
Amillepora25196,1
Amillepora29601,1
Amillepora25464,1
Amillepora11309,1
Amillepora23270,1
Amillepora14039,1
Amillepora14446,1
Amillepora16604,1
Amillepora23741,1
Amillepora26105,1
Amillepora23432,0
Amillepora23307,1
Amillepora03232,1
Amillepora19574,1
Amillepora15311,1
Amillepora33952,1
Amillepora12677,1
Amillepora02896,1
Amillepora13768,1
Amillepora15734,1
Amillepora04686,1
Amillepora11295,1
Amillepora25397,1
Amillepora27846,0
Amillepora23240,1
Amillepora13764,1
Amillepora08615,0
Amillepora05183,0
Amillepora01304,1
Amillepora30459,1
Amillepora19958,1
Amillepora23339,0
Amillepora13612,1
Amillepora21984,1
Amillepora20974,1
Amillepora13010,1
Amillepora15756,1
Amillepora25006,0
Amillepora32762,1
Amillepora10012,0
Amillepora18739,1
Amillepora12056,1
Amillepora04885,1
Amillepora06494,1
Amillepora02796,1
Amillepora25111,1
Amillepora17097,1
Amillepora12501,1
Amillepora15361,1
Amillepora37741,1
Amillepora31280,1
Amillepora19249,0
Amillepora08700,1
Amillepora10245,0
Amillepora19387,1
Amillepora12744,0
Amillepora01129,1
Amillepora14821,1
Amillepora20747,0
Amillepora30776,1
Amillepora32332,1
Amillepora19538,1
Amillepora17506,1
Amillepora16718,1
Amillepora05596,1
Amillepora15553,1
Amillepora05285,1
Amillepora15397,1
Amillepora32131,1
Amillepora27520,1
Amillepora05095,1
Amillepora15052,1
Amillepora04523,1
Amillepora10520,1
Amillepora16146,1
Amillepora09532,1
Amillepora28140,1
Amillepora19048,1
Amillepora01374,0
Amillepora09008,0
Amillepora25686,1
Amillepora24838,1
Amillepora20603,1
Amillepora30426,1
Amillepora23961,1
Amillepora27245,1
Amillepora16611,0
Amillepora04163,1
Amillepora27778,1
Amillepora24713,0
Amillepora25413,1
Amillepora13373,0
Amillepora09599,1
Amillepora35314,1
Amillepora05848,1
Amillepora19323,1
Amillepora16435,1
Amillepora34085,1
Amillepora12741,1
Amillepora25268,1
Amillepora06822,1
Amillepora31422,1
Amillepora14356,1
Amillepora20111,1
Amillepora00155,1
Amillepora07321,1
Amillepora01019,0
Amillepora14827,1
Amillepora01158,1
Amillepora33161,1
Amillepora31178,1
Amillepora19997,1
Amillepora03999,1
Amillepora07238,1
Amillepora09765,1
Amillepora04349,1
Amillepora06953,0
Amillepora13242,1
Amillepora16939,1
Amillepora00680,1
Amillepora22492,1
Amillepora08890,1
Amillepora01852,1
Amillepora20082,0
Amillepora00831,0
Amillepora25353,1
Amillepora05351,1
Amillepora08108,1
Amillepora08674,1
Amillepora22667,1
Amillepora03158,1
Amillepora34947,1
Amillepora12695,1
Amillepora19268,1
Amillepora12582,1
Amillepora18404,1
Amillepora02032,1
Amillepora26188,1
Amillepora07483,1
Amillepora11590,1
Amillepora36356,1
Amillepora29752,1
Amillepora06376,1
Amillepora19770,1
Amillepora04759,1
Amillepora12176,1
Amillepora02617,1
Amillepora14706,0
Amillepora14054,1
Amillepora20676,1
Amillepora15602,1
Amillepora11813,1
Amillepora35311,1
Amillepora07243,0
Amillepora14237,1
Amillepora05621,1
Amillepora31494,0
Amillepora22437,1
Amillepora07905,1
Amillepora25218,0
Amillepora20590,1
Amillepora00659,1
Amillepora09064,1
Amillepora30735,1
Amillepora03668,1
Amillepora14501,1
Amillepora26858,1
Amillepora03825,0
Amillepora21557,0
Amillepora25379,1
Amillepora10772,1
Amillepora08472,0
Amillepora30041,1
Amillepora20828,1
Amillepora13089,1
Amillepora06970,1
Amillepora22460,1
Amillepora31931,1
Amillepora26198,1
Amillepora09826,1
Amillepora02611,1
Amillepora20482,1
Amillepora05766,1
Amillepora16802,1
Amillepora14598,1
Amillepora32211,0
Amillepora08933,0
Amillepora15333,1
Amillepora21453,1
Amillepora23537,1
Amillepora08569,1
Amillepora15560,1
Amillepora32418,1
Amillepora24923,1
Amillepora15518,1
Amillepora17892,1
Amillepora08117,1
Amillepora23493,1
Amillepora26438,1
Amillepora07225,1
Amillepora30491,1
Amillepora12984,1
Amillepora15647,1
Amillepora11145,1
Amillepora09445,1
Amillepora33106,1
Amillepora20395,1
Amillepora32087,1
Amillepora15434,1
Amillepora10198,1
Amillepora09408,0
Amillepora08062,0
Amillepora14822,1
Amillepora16075,1
Amillepora00540,1
Amillepora25502,1
Amillepora35727,1
Amillepora21555,0
Amillepora00104,1
Amillepora14057,1
Amillepora11067,1
Amillepora15194,1
Amillepora24797,1
Amillepora10723,1
Amillepora08305,1
Amillepora07325,1
Amillepora10921,1
Amillepora37969,1
Amillepora23290,1
Amillepora05832,1
Amillepora10995,1
Amillepora21020,0
Amillepora25378,1
Amillepora05215,1
Amillepora07261,1
Amillepora23069,0
Amillepora29507,1
Amillepora19331,1
Amillepora35995,1
Amillepora23959,0
Amillepora18832,1
Amillepora15164,0
Amillepora01249,1
Amillepora29197,1
Amillepora16063,1
Amillepora20842,0
Amillepora03124,1
Amillepora21452,1
Amillepora04957,1
Amillepora04497,1
Amillepora34985,1
Amillepora15094,1
Amillepora05761,1
Amillepora15587,1
Amillepora36433,1
Amillepora08727,1
Amillepora08753,1
Amillepora18751,1
Amillepora24020,1
Amillepora20236,1
Amillepora13984,1
Amillepora26248,1
Amillepora36942,1
Amillepora08777,1
Amillepora20492,1
Amillepora03192,1
Amillepora12608,1
Amillepora20378,1
Amillepora23872,1
Amillepora20016,1
Amillepora24964,1
Amillepora25470,1
Amillepora26035,1
Amillepora06575,0
Amillepora06102,1
Amillepora18978,1
Amillepora02622,0
Amillepora29800,1
Amillepora33167,1
Amillepora16785,1
Amillepora15800,1
Amillepora27463,0
Amillepora14480,0
Amillepora20857,1
Amillepora09500,1
Amillepora00105,0
Amillepora01431,1
Amillepora09214,0
Amillepora12008,1
Amillepora14430,1
Amillepora03601,1
Amillepora04834,1
Amillepora04948,0
Amillepora31574,1
Amillepora32894,1
Amillepora27198,1
Amillepora05487,0
Amillepora31444,0
Amillepora06424,1
Amillepora21370,0
Amillepora08265,1
Amillepora05835,1
Amillepora35322,1
Amillepora10475,1
Amillepora05735,1
Amillepora19034,1
Amillepora06333,1
Amillepora24147,0
Amillepora22022,0
Amillepora24380,1
Amillepora07194,1
Amillepora32902,1
Amillepora20861,1
Amillepora05821,0
Amillepora15739,1
Amillepora30876,1
Amillepora33884,1
Amillepora23301,1
Amillepora12919,0
Amillepora02526,1
Amillepora25233,0
Amillepora01220,0
Amillepora28798,1
Amillepora29647,1
Amillepora01349,1
Amillepora06942,1
Amillepora32422,0
Amillepora22474,1
Amillepora07769,0
Amillepora12570,1
Amillepora01433,0
Amillepora14388,1
Amillepora22240,1
Amillepora23044,1
Amillepora33911,1
Amillepora23483,1
Amillepora04013,0
Amillepora35673,1
Amillepora21496,1
Amillepora25740,1
Amillepora16240,1
Amillepora36901,1
Amillepora32510,1
Amillepora04444,1
Amillepora06407,1
Amillepora18183,0
Amillepora15412,1
Amillepora15461,0
Amillepora03052,0
Amillepora23705,1
Amillepora25410,1
Amillepora05071,1
Amillepora15547,1
Amillepora20461,1
Amillepora37373,1
Amillepora07155,1
Amillepora03628,1
Amillepora12658,1
Amillepora25168,1
Amillepora27227,1
Amillepora19055,0
Amillepora35889,1
Amillepora24741,1
Amillepora01421,1
Amillepora31582,1
Amillepora11389,1
Amillepora20825,1
Amillepora05462,1
Amillepora20364,0
Amillepora03552,0
Amillepora04728,0
Amillepora19737,1
Amillepora08515,1
Amillepora06411,1
Amillepora04840,1
Amillepora01173,1
Amillepora03781,1
Amillepora08632,1
Amillepora15188,1
Amillepora07374,1
Amillepora05227,0
Amillepora09792,1
Amillepora10255,1
Amillepora17977,1
Amillepora08825,1
Amillepora12347,1
Amillepora08546,1
Amillepora35599,1
Amillepora21487,1
Amillepora00925,1
Amillepora10486,1
Amillepora10025,1
Amillepora25439,1
Amillepora04810,1
Amillepora14084,0
Amillepora07657,0
Amillepora04521,0
Amillepora19760,1
Amillepora29630,0
Amillepora09546,1
Amillepora32136,1
Amillepora18553,1
Amillepora29141,1
Amillepora13026,1
Amillepora13324,1
Amillepora06592,1
Amillepora32425,1
Amillepora14469,1
Amillepora06508,1
Amillepora24560,1
Amillepora04535,1
Amillepora33602,1
Amillepora15451,1
Amillepora15681,1
Amillepora24025,1
Amillepora19219,1
Amillepora31935,0
Amillepora16725,1
Amillepora27489,1
Amillepora06844,1
Amillepora01381,1
Amillepora26044,0
Amillepora29527,1
Amillepora34434,1
Amillepora15860,0
Amillepora02120,1
Amillepora14880,0
Amillepora25016,1
Amillepora20665,1
Amillepora23261,1
Amillepora34838,1
Amillepora24199,1
Amillepora24297,0
Amillepora05083,1
Amillepora19913,1
Amillepora07252,1
Amillepora22675,1
Amillepora19955,0
Amillepora18967,1
Amillepora25426,1
Amillepora24623,0
Amillepora08957,0
Amillepora20567,1
Amillepora01288,1
Amillepora10159,1
Amillepora10369,1
Amillepora16209,0
Amillepora06726,1
Amillepora07331,1
Amillepora10139,0
Amillepora32910,1
Amillepora08333,1
Amillepora24683,0
Amillepora10797,1
Amillepora03455,1
Amillepora05683,1
Amillepora08719,1
Amillepora20782,1
Amillepora06347,1
Amillepora02389,1
Amillepora23254,1
Amillepora22875,1
Amillepora27529,0
Amillepora13270,1
Amillepora12048,1
Amillepora04872,1
Amillepora33904,1
Amillepora07653,1
Amillepora25495,1
Amillepora23268,1
Amillepora25260,1
Amillepora12313,1
Amillepora13153,1
Amillepora03383,0
Amillepora02768,1
Amillepora00849,0
Amillepora14415,1
Amillepora29707,1
Amillepora12547,0
Amillepora07513,1
Amillepora26545,1
Amillepora35357,1
Amillepora05368,1
Amillepora05158,0
Amillepora00993,1
Amillepora24384,1
Amillepora13815,1
Amillepora06142,1
Amillepora26290,1
Amillepora28918,1
Amillepora10143,0
Amillepora15165,0
Amillepora20636,1
Amillepora32012,0
Amillepora23523,1
Amillepora27340,1
Amillepora19798,0
Amillepora35323,1
Amillepora16044,1
Amillepora05327,1
Amillepora29440,1
Amillepora30176,1
Amillepora15414,1
Amillepora10920,0
Amillepora04152,1
Amillepora10566,1
Amillepora17835,1
Amillepora29736,1
Amillepora10133,1
Amillepora14433,1
Amillepora03574,1
Amillepora13140,0
Amillepora00716,1
Amillepora20023,1
Amillepora13172,0
Amillepora18324,1
Amillepora21927,1
Amillepora19470,1
Amillepora03240,0
Amillepora24216,1
Amillepora13738,1
Amillepora14825,1
Amillepora09179,1
Amillepora29466,1
Amillepora32430,1
Amillepora13109,1
Amillepora07311,0
Amillepora16230,1
Amillepora14753,1
Amillepora31846,1
Amillepora14976,1
Amillepora25063,1
Amillepora25419,1
Amillepora22535,0
Amillepora09212,1
Amillepora31844,1
Amillepora21477,1
Amillepora06728,1
Amillepora10447,1
Amillepora23304,1
Amillepora00020,1
Amillepora18075,0
Amillepora00663,1
Amillepora22204,1
Amillepora23031,1
Amillepora05404,1
Amillepora03419,1
Amillepora14257,1
Amillepora27541,1
Amillepora07226,0
Amillepora20562,1
Amillepora02240,1
Amillepora07768,1
Amillepora17270,0
Amillepora06062,1
Amillepora16330,1
Amillepora31500,1
Amillepora09661,1
Amillepora35260,1
Amillepora01095,1
Amillepora26482,1
Amillepora10668,1
Amillepora22461,1
Amillepora18795,1
Amillepora23289,1
Amillepora35320,1
Amillepora15191,1
Amillepora10350,1
Amillepora16759,1
Amillepora01240,0
Amillepora10433,1
Amillepora12305,0
Amillepora03989,0
Amillepora20722,1
Amillepora27012,1
Amillepora08875,1
Amillepora13229,1
Amillepora36849,1
Amillepora23288,1
Amillepora20333,1
Amillepora05940,1
Amillepora09524,1
Amillepora02491,1
Amillepora15126,1
Amillepora23291,1
Amillepora19753,1
Amillepora06622,1
Amillepora06091,0
Amillepora08483,1
Amillepora21915,1
Amillepora00307,1
Amillepora24912,1
Amillepora26541,1
Amillepora01141,1
Amillepora01868,1
Amillepora20432,1
Amillepora06779,1
Amillepora25755,0
Amillepora25305,1
Amillepora01144,0
Amillepora16158,1
Amillepora16677,1
Amillepora29730,1
Amillepora14562,1
Amillepora08704,1
Amillepora05931,1
Amillepora03000,1
Amillepora14176,1
Amillepora14510,1
Amillepora08807,1
Amillepora02917,0
Amillepora00330,0
Amillepora33399,1
Amillepora15422,0
Amillepora35794,1
Amillepora15671,1
Amillepora10031,1
Amillepora09588,1
Amillepora26062,1
Amillepora10041,1
Amillepora19456,1
Amillepora34075,1
Amillepora06145,0
Amillepora18126,1
Amillepora19175,1
Amillepora17493,1
Amillepora16297,0
Amillepora33501,0
Amillepora16682,1
Amillepora01390,1
Amillepora08566,1
Amillepora18414,1
Amillepora23299,1
Amillepora16993,1
Amillepora08468,1
Amillepora08976,1
Amillepora08878,1
Amillepora27858,1
Amillepora24562,0
Amillepora06512,1
Amillepora05128,1
Amillepora01971,0
Amillepora26066,0
Amillepora07213,1
Amillepora11483,1
Amillepora12726,1
Amillepora17075,1
Amillepora11926,1
Amillepora01808,1
Amillepora29638,1
Amillepora27956,1
Amillepora29591,1
Amillepora21259,1
Amillepora18453,0
Amillepora13040,1
Amillepora12909,0
Amillepora00724,0
Amillepora31240,1
Amillepora11402,1
Amillepora13265,1
Amillepora22873,0
Amillepora18949,0
Amillepora30535,1
Amillepora06222,0
Amillepora35787,1
Amillepora27434,1
Amillepora08824,1
Amillepora11120,0
Amillepora10607,1
Amillepora23402,0
Amillepora06870,1
Amillepora33707,1
Amillepora28734,0
Amillepora22050,0
Amillepora08298,1
Amillepora20215,0
Amillepora36803,1
Amillepora10312,1
Amillepora15656,1
Amillepora19924,1
Amillepora06047,1
Amillepora19497,1
Amillepora05011,0
Amillepora05026,1
Amillepora10156,1
Amillepora21883,1
Amillepora23321,1
Amillepora19996,1
Amillepora02972,1
Amillepora05320,1
Amillepora20485,1
Amillepora16108,1
Amillepora03407,1
Amillepora16956,1
Amillepora09757,0
Amillepora19257,1
Amillepora25510,1
Amillepora06396,1
Amillepora02997,1
Amillepora19699,1
Amillepora24049,0
Amillepora35795,1
Amillepora36894,1
Amillepora04736,1
Amillepora27355,1
Amillepora18210,1
Amillepora14628,1
Amillepora12335,0
Amillepora16822,1
Amillepora03346,1
Amillepora26839,1
Amillepora01314,1
Amillepora22566,1
Amillepora06466,1
Amillepora12562,0
Amillepora19905,1
Amillepora37365,1
Amillepora13456,1
Amillepora04710,0
Amillepora18853,1
Amillepora36182,1
Amillepora27220,0
Amillepora08821,1
Amillepora04423,1
Amillepora12389,1
Amillepora08331,1
Amillepora03275,1
Amillepora01566,0
Amillepora13313,0
Amillepora29640,1
Amillepora13367,1
Amillepora13299,1
Amillepora33956,1
Amillepora36007,1
Amillepora14263,1
Amillepora36752,0
Amillepora08312,1
Amillepora14695,0
Amillepora08404,0
Amillepora01992,1
Amillepora12980,0
Amillepora04104,0
Amillepora01847,1
Amillepora26196,1
Amillepora22245,1
Amillepora25092,1
Amillepora06948,1
Amillepora19783,1
Amillepora00496,1
Amillepora06879,1
Amillepora16189,0
Amillepora10999,1
Amillepora36537,1
Amillepora24856,1
Amillepora24203,1
Amillepora15746,1
Amillepora12829,1
Amillepora24858,0
Amillepora14047,1
Amillepora22433,1
Amillepora07195,1
Amillepora10054,1
Amillepora02624,1
Amillepora03701,1
Amillepora14467,1
Amillepora20444,1
Amillepora09622,1
Amillepora11063,0
Amillepora17076,1
Amillepora15034,1
Amillepora26830,1
Amillepora19612,1
Amillepora04942,1
Amillepora25360,1
Amillepora35317,1
Amillepora38085,1
Amillepora14645,1
Amillepora23308,0
Amillepora23406,0
Amillepora11354,0
Amillepora19508,1
Amillepora13020,1
Amillepora31317,0
Amillepora06437,0
Amillepora26699,1
Amillepora32115,1
Amillepora25001,1
Amillepora37851,0
Amillepora30382,1
Amillepora13344,1
Amillepora01474,0
Amillepora30408,0
Amillepora08860,1
Amillepora15670,1
Amillepora07944,1
Amillepora20693,1
Amillepora16985,1
Amillepora35397,1
Amillepora25471,1
Amillepora03394,1
Amillepora21955,1
Amillepora08761,0
Amillepora03296,0
